1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         297.41          ---          ---      3.30000       309.14
Gets         297.39      2650.04        26.50      3.40300      2761.40
Waits          0.00          ---          ---      0.00000          ---
Totals       594.80      2650.04        26.50      3.35200      3070.54


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.02
SET       2.100         0.31
SET       2.200         2.15
SET       2.300         7.16
SET       2.400        15.41
SET       2.500        26.09
SET       2.600        36.76
SET       2.700        46.30
SET       2.800        53.83
SET       2.900        59.56
SET       3.000        64.10
SET       3.100        67.57
SET       3.200        70.24
SET       3.300        72.55
SET       3.400        74.61
SET       3.500        76.35
SET       3.600        78.01
SET       3.700        79.61
SET       3.800        80.86
SET       3.900        82.02
SET       4.000        83.22
SET       4.100        84.49
SET       4.200        85.50
SET       4.300        86.41
SET       4.400        87.42
SET       4.500        88.29
SET       4.600        89.10
SET       4.700        89.91
SET       4.800        90.65
SET       4.900        91.35
SET       5.000        91.92
SET       5.100        92.50
SET       5.200        93.03
SET       5.300        93.54
SET       5.400        93.96
SET       5.500        94.30
SET       5.600        94.73
SET       5.700        95.01
SET       5.800        95.40
SET       5.900        95.67
SET       6.000        95.94
SET       6.100        96.18
SET       6.200        96.43
SET       6.300        96.67
SET       6.400        96.90
SET       6.500        97.12
SET       6.600        97.24
SET       6.700        97.36
SET       6.800        97.51
SET       6.900        97.62
SET       7.000        97.80
SET       7.100        97.94
SET       7.200        98.04
SET       7.300        98.15
SET       7.400        98.21
SET       7.500        98.28
SET       7.600        98.35
SET       7.700        98.41
SET       7.800        98.45
SET       7.900        98.55
SET       8.000        98.62
SET       8.100        98.67
SET       8.200        98.72
SET       8.300        98.75
SET       8.400        98.81
SET       8.500        98.85
SET       8.600        98.87
SET       8.700        98.94
SET       8.800        98.97
SET       8.900        99.00
SET       9.000        99.05
SET       9.100        99.11
SET       9.200        99.14
SET       9.300        99.19
SET       9.400        99.23
SET       9.500        99.25
SET       9.600        99.30
SET       9.700        99.36
SET       9.800        99.38
SET       9.900        99.39
SET      10.000        99.51
SET      11.000        99.66
SET      12.000        99.76
SET      13.000        99.79
SET      14.000        99.83
SET      16.000        99.85
SET      17.000        99.87
SET      18.000        99.89
SET      19.000        99.89
SET      21.000        99.90
SET      24.000        99.91
SET      25.000        99.92
SET      26.000        99.93
SET      27.000        99.93
SET      28.000        99.94
SET      32.000        99.95
SET      34.000        99.96
SET      37.000        99.96
SET      38.000        99.97
SET      39.000        99.97
SET      44.000        99.98
SET      54.000        99.98
SET      57.000        99.99
SET      64.000        99.99
SET     130.000       100.00
---
GET       2.100         0.04
GET       2.200         0.38
GET       2.300         2.33
GET       2.400         7.13
GET       2.500        15.36
GET       2.600        26.17
GET       2.700        36.97
GET       2.800        46.41
GET       2.900        53.95
GET       3.000        59.82
GET       3.100        64.21
GET       3.200        67.96
GET       3.300        70.76
GET       3.400        73.37
GET       3.500        75.35
GET       3.600        77.00
GET       3.700        78.49
GET       3.800        79.95
GET       3.900        81.25
GET       4.000        82.54
GET       4.100        83.75
GET       4.200        84.71
GET       4.300        85.83
GET       4.400        86.77
GET       4.500        87.81
GET       4.600        88.68
GET       4.700        89.55
GET       4.800        90.43
GET       4.900        91.11
GET       5.000        91.74
GET       5.100        92.37
GET       5.200        92.96
GET       5.300        93.48
GET       5.400        93.88
GET       5.500        94.29
GET       5.600        94.60
GET       5.700        94.98
GET       5.800        95.26
GET       5.900        95.52
GET       6.000        95.71
GET       6.100        95.96
GET       6.200        96.23
GET       6.300        96.37
GET       6.400        96.54
GET       6.500        96.70
GET       6.600        96.94
GET       6.700        97.17
GET       6.800        97.33
GET       6.900        97.47
GET       7.000        97.60
GET       7.100        97.71
GET       7.200        97.81
GET       7.300        97.89
GET       7.400        98.00
GET       7.500        98.09
GET       7.600        98.18
GET       7.700        98.29
GET       7.800        98.37
GET       7.900        98.45
GET       8.000        98.49
GET       8.100        98.54
GET       8.200        98.58
GET       8.300        98.64
GET       8.400        98.68
GET       8.500        98.73
GET       8.600        98.78
GET       8.700        98.83
GET       8.800        98.87
GET       8.900        98.91
GET       9.000        98.97
GET       9.100        99.01
GET       9.200        99.08
GET       9.300        99.13
GET       9.400        99.16
GET       9.500        99.20
GET       9.600        99.23
GET       9.700        99.30
GET       9.800        99.35
GET       9.900        99.41
GET      10.000        99.54
GET      11.000        99.68
GET      12.000        99.73
GET      13.000        99.76
GET      14.000        99.79
GET      15.000        99.79
GET      16.000        99.80
GET      17.000        99.82
GET      18.000        99.85
GET      19.000        99.88
GET      20.000        99.89
GET      21.000        99.90
GET      22.000        99.90
GET      24.000        99.92
GET      25.000        99.92
GET      26.000        99.93
GET      27.000        99.94
GET      29.000        99.95
GET      32.000        99.96
GET      34.000        99.96
GET      47.000        99.97
GET      51.000        99.97
GET      55.000        99.98
GET      73.000        99.98
GET     130.000        99.99
GET     140.000       100.00
---
