1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         314.89          ---          ---      3.15100       327.31
Gets         314.89       921.70        22.98      3.18400       962.66
Waits          0.00          ---          ---      0.00000          ---
Totals       629.79       921.70        22.98      3.16800      1289.97


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.05
SET       2.100         0.63
SET       2.200         3.42
SET       2.300        10.56
SET       2.400        22.22
SET       2.500        35.46
SET       2.600        47.75
SET       2.700        57.28
SET       2.800        64.16
SET       2.900        69.42
SET       3.000        73.53
SET       3.100        76.39
SET       3.200        78.71
SET       3.300        80.61
SET       3.400        82.18
SET       3.500        83.53
SET       3.600        84.79
SET       3.700        85.80
SET       3.800        86.64
SET       3.900        87.54
SET       4.000        88.35
SET       4.100        89.02
SET       4.200        89.68
SET       4.300        90.23
SET       4.400        90.81
SET       4.500        91.30
SET       4.600        91.80
SET       4.700        92.30
SET       4.800        92.72
SET       4.900        93.15
SET       5.000        93.54
SET       5.100        93.92
SET       5.200        94.32
SET       5.300        94.60
SET       5.400        94.98
SET       5.500        95.23
SET       5.600        95.47
SET       5.700        95.73
SET       5.800        95.91
SET       5.900        96.13
SET       6.000        96.32
SET       6.100        96.52
SET       6.200        96.70
SET       6.300        96.83
SET       6.400        97.06
SET       6.500        97.18
SET       6.600        97.25
SET       6.700        97.35
SET       6.800        97.44
SET       6.900        97.52
SET       7.000        97.69
SET       7.100        97.78
SET       7.200        97.85
SET       7.300        97.93
SET       7.400        98.00
SET       7.500        98.07
SET       7.600        98.12
SET       7.700        98.20
SET       7.800        98.25
SET       7.900        98.33
SET       8.000        98.39
SET       8.100        98.43
SET       8.200        98.48
SET       8.300        98.57
SET       8.400        98.62
SET       8.500        98.69
SET       8.600        98.75
SET       8.700        98.81
SET       8.800        98.83
SET       8.900        98.87
SET       9.000        98.93
SET       9.100        98.97
SET       9.200        99.01
SET       9.300        99.05
SET       9.400        99.08
SET       9.500        99.11
SET       9.600        99.13
SET       9.700        99.19
SET       9.800        99.23
SET       9.900        99.28
SET      10.000        99.49
SET      11.000        99.68
SET      12.000        99.74
SET      13.000        99.80
SET      14.000        99.83
SET      15.000        99.87
SET      16.000        99.91
SET      17.000        99.93
SET      18.000        99.94
SET      19.000        99.95
SET      20.000        99.95
SET      25.000        99.96
SET      26.000        99.96
SET      42.000        99.97
SET      46.000        99.98
SET      78.000        99.98
SET      80.000        99.99
SET     170.000        99.99
SET     630.000       100.00
---
GET       1.900         0.01
GET       2.000         0.19
GET       2.100         1.84
GET       2.200         7.13
GET       2.300        16.41
GET       2.400        28.49
GET       2.500        40.61
GET       2.600        51.67
GET       2.700        60.02
GET       2.800        66.53
GET       2.900        71.10
GET       3.000        74.71
GET       3.100        77.44
GET       3.200        79.78
GET       3.300        81.67
GET       3.400        83.20
GET       3.500        84.58
GET       3.600        85.65
GET       3.700        86.47
GET       3.800        87.33
GET       3.900        88.07
GET       4.000        88.96
GET       4.100        89.57
GET       4.200        90.18
GET       4.300        90.68
GET       4.400        91.22
GET       4.500        91.67
GET       4.600        92.17
GET       4.700        92.62
GET       4.800        92.97
GET       4.900        93.38
GET       5.000        93.75
GET       5.100        94.16
GET       5.200        94.51
GET       5.300        94.82
GET       5.400        95.09
GET       5.500        95.32
GET       5.600        95.50
GET       5.700        95.74
GET       5.800        95.96
GET       5.900        96.15
GET       6.000        96.33
GET       6.100        96.53
GET       6.200        96.71
GET       6.300        96.81
GET       6.400        96.93
GET       6.500        97.06
GET       6.600        97.14
GET       6.700        97.25
GET       6.800        97.36
GET       6.900        97.48
GET       7.000        97.59
GET       7.100        97.66
GET       7.200        97.72
GET       7.300        97.79
GET       7.400        97.91
GET       7.500        97.98
GET       7.600        98.07
GET       7.700        98.15
GET       7.800        98.22
GET       7.900        98.30
GET       8.000        98.39
GET       8.100        98.45
GET       8.200        98.50
GET       8.300        98.59
GET       8.400        98.65
GET       8.500        98.72
GET       8.600        98.77
GET       8.700        98.81
GET       8.800        98.86
GET       8.900        98.90
GET       9.000        98.97
GET       9.100        99.00
GET       9.200        99.03
GET       9.300        99.09
GET       9.400        99.13
GET       9.500        99.17
GET       9.600        99.22
GET       9.700        99.24
GET       9.800        99.27
GET       9.900        99.30
GET      10.000        99.48
GET      11.000        99.62
GET      12.000        99.74
GET      13.000        99.77
GET      14.000        99.80
GET      15.000        99.82
GET      16.000        99.87
GET      17.000        99.88
GET      18.000        99.90
GET      19.000        99.91
GET      20.000        99.93
GET      22.000        99.94
GET      23.000        99.94
GET      26.000        99.95
GET      39.000        99.96
GET     110.000        99.97
GET     140.000        99.98
GET     170.000        99.98
GET     610.000        99.99
GET     630.000       100.00
---
