1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         298.59          ---          ---      3.77000       310.37
Gets         298.56       285.69        12.87      2.91300       300.43
Waits          0.00          ---          ---      0.00000          ---
Totals       597.15       285.69        12.87      3.34200       610.79


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.05
SET       2.200         0.86
SET       2.300         4.16
SET       2.400        11.12
SET       2.500        21.29
SET       2.600        33.17
SET       2.700        43.46
SET       2.800        52.07
SET       2.900        58.77
SET       3.000        64.52
SET       3.100        68.74
SET       3.200        71.82
SET       3.300        74.25
SET       3.400        76.23
SET       3.500        77.63
SET       3.600        78.76
SET       3.700        79.58
SET       3.800        80.36
SET       3.900        81.14
SET       4.000        81.78
SET       4.100        82.31
SET       4.200        82.76
SET       4.300        83.16
SET       4.400        83.51
SET       4.500        83.89
SET       4.600        84.14
SET       4.700        84.42
SET       4.800        84.71
SET       4.900        84.96
SET       5.000        85.21
SET       5.100        85.47
SET       5.200        85.73
SET       5.300        85.98
SET       5.400        86.18
SET       5.500        86.41
SET       5.600        86.57
SET       5.700        86.78
SET       5.800        86.92
SET       5.900        87.12
SET       6.000        87.27
SET       6.100        87.34
SET       6.200        87.44
SET       6.300        87.55
SET       6.400        87.63
SET       6.500        87.75
SET       6.600        87.82
SET       6.700        87.85
SET       6.800        87.91
SET       6.900        87.98
SET       7.000        88.05
SET       7.100        88.11
SET       7.200        88.16
SET       7.300        88.18
SET       7.400        88.21
SET       7.500        88.28
SET       7.600        88.35
SET       7.700        88.53
SET       7.800        88.79
SET       7.900        89.01
SET       8.000        89.27
SET       8.100        89.57
SET       8.200        89.89
SET       8.300        90.25
SET       8.400        90.58
SET       8.500        90.92
SET       8.600        91.31
SET       8.700        91.67
SET       8.800        92.01
SET       8.900        92.35
SET       9.000        92.68
SET       9.100        93.04
SET       9.200        93.51
SET       9.300        93.94
SET       9.400        94.54
SET       9.500        95.16
SET       9.600        95.81
SET       9.700        96.44
SET       9.800        96.99
SET       9.900        97.43
SET      10.000        98.71
SET      11.000        99.31
SET      12.000        99.64
SET      13.000        99.73
SET      14.000        99.77
SET      15.000        99.78
SET      16.000        99.81
SET      17.000        99.82
SET      18.000        99.85
SET      19.000        99.87
SET      20.000        99.90
SET      21.000        99.91
SET      23.000        99.91
SET      27.000        99.92
SET      28.000        99.93
SET      31.000        99.93
SET      34.000        99.94
SET      42.000        99.94
SET      53.000        99.96
SET      57.000        99.97
SET      58.000        99.97
SET      60.000        99.98
SET      61.000        99.98
SET      63.000        99.99
SET      67.000        99.99
SET      70.000       100.00
---
GET       0.590         0.01
GET       0.600         0.01
GET       0.610         0.02
GET       0.620         0.03
GET       0.640         0.03
GET       0.650         0.04
GET       0.660         0.06
GET       0.670         0.07
GET       0.680         0.08
GET       0.690         0.11
GET       0.700         0.18
GET       0.710         0.27
GET       0.720         0.32
GET       0.730         0.39
GET       0.740         0.48
GET       0.750         0.57
GET       0.760         0.71
GET       0.770         0.82
GET       0.780         0.94
GET       0.790         1.05
GET       0.800         1.14
GET       0.810         1.31
GET       0.820         1.50
GET       0.830         1.70
GET       0.840         1.86
GET       0.850         2.15
GET       0.860         2.37
GET       0.870         2.60
GET       0.880         2.93
GET       0.890         3.19
GET       0.900         3.49
GET       0.910         3.78
GET       0.920         4.08
GET       0.930         4.48
GET       0.940         4.85
GET       0.950         5.19
GET       0.960         5.56
GET       0.970         5.98
GET       0.980         6.37
GET       0.990         6.72
GET       1.000         9.13
GET       1.100        13.05
GET       1.200        16.55
GET       1.300        19.51
GET       1.400        21.60
GET       1.500        23.34
GET       1.600        24.50
GET       1.700        25.46
GET       1.800        26.15
GET       1.900        26.64
GET       2.000        27.49
GET       2.100        29.95
GET       2.200        35.46
GET       2.300        43.25
GET       2.400        51.93
GET       2.500        60.06
GET       2.600        66.43
GET       2.700        71.55
GET       2.800        75.25
GET       2.900        77.87
GET       3.000        80.02
GET       3.100        81.42
GET       3.200        82.71
GET       3.300        83.65
GET       3.400        84.45
GET       3.500        85.20
GET       3.600        85.80
GET       3.700        86.33
GET       3.800        86.83
GET       3.900        87.22
GET       4.000        87.47
GET       4.100        87.77
GET       4.200        88.05
GET       4.300        88.27
GET       4.400        88.55
GET       4.500        88.74
GET       4.600        88.95
GET       4.700        89.13
GET       4.800        89.31
GET       4.900        89.50
GET       5.000        89.71
GET       5.100        89.90
GET       5.200        90.06
GET       5.300        90.18
GET       5.400        90.31
GET       5.500        90.40
GET       5.600        90.48
GET       5.700        90.59
GET       5.800        90.71
GET       5.900        90.78
GET       6.000        90.86
GET       6.100        90.92
GET       6.200        90.96
GET       6.300        91.03
GET       6.400        91.08
GET       6.500        91.14
GET       6.600        91.19
GET       6.700        91.24
GET       6.800        91.29
GET       6.900        91.32
GET       7.000        91.33
GET       7.100        91.36
GET       7.200        91.41
GET       7.300        91.50
