1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         271.34          ---          ---      3.74800       282.04
Gets         271.34       789.43        24.60      3.60600       824.59
Waits          0.00          ---          ---      0.00000          ---
Totals       542.69       789.43        24.60      3.67700      1106.64


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.04
SET       2.200         0.36
SET       2.300         2.03
SET       2.400         6.52
SET       2.500        14.91
SET       2.600        24.81
SET       2.700        35.72
SET       2.800        45.86
SET       2.900        54.53
SET       3.000        61.62
SET       3.100        67.19
SET       3.200        71.21
SET       3.300        74.37
SET       3.400        77.00
SET       3.500        78.88
SET       3.600        80.48
SET       3.700        81.74
SET       3.800        82.81
SET       3.900        83.72
SET       4.000        84.34
SET       4.100        84.86
SET       4.200        85.35
SET       4.300        85.89
SET       4.400        86.24
SET       4.500        86.59
SET       4.600        86.84
SET       4.700        87.11
SET       4.800        87.33
SET       4.900        87.60
SET       5.000        87.83
SET       5.100        88.05
SET       5.200        88.21
SET       5.300        88.31
SET       5.400        88.41
SET       5.500        88.51
SET       5.600        88.59
SET       5.700        88.78
SET       5.800        88.86
SET       5.900        88.98
SET       6.000        89.15
SET       6.100        89.23
SET       6.200        89.31
SET       6.300        89.39
SET       6.400        89.45
SET       6.500        89.52
SET       6.600        89.58
SET       6.700        89.64
SET       6.800        89.73
SET       6.900        89.79
SET       7.000        89.87
SET       7.100        89.91
SET       7.200        89.98
SET       7.300        90.03
SET       7.400        90.09
SET       7.500        90.13
SET       7.600        90.20
SET       7.700        90.32
SET       7.800        90.55
SET       7.900        90.76
SET       8.000        91.09
SET       8.100        91.51
SET       8.200        91.82
SET       8.300        92.14
SET       8.400        92.41
SET       8.500        92.64
SET       8.600        92.83
SET       8.700        93.11
SET       8.800        93.27
SET       8.900        93.52
SET       9.000        93.69
SET       9.100        93.95
SET       9.200        94.31
SET       9.300        94.64
SET       9.400        94.98
SET       9.500        95.42
SET       9.600        95.96
SET       9.700        96.36
SET       9.800        96.82
SET       9.900        97.27
SET      10.000        98.89
SET      11.000        99.40
SET      12.000        99.54
SET      13.000        99.64
SET      14.000        99.67
SET      15.000        99.70
SET      16.000        99.72
SET      17.000        99.74
SET      18.000        99.78
SET      19.000        99.80
SET      20.000        99.80
SET      21.000        99.82
SET      22.000        99.83
SET      23.000        99.83
SET      24.000        99.84
SET      28.000        99.86
SET      29.000        99.87
SET      31.000        99.88
SET      33.000        99.88
SET      34.000        99.89
SET      38.000        99.90
SET      42.000        99.90
SET      45.000        99.91
SET      47.000        99.91
SET      53.000        99.93
SET      58.000        99.94
SET      62.000        99.94
SET      64.000        99.95
SET      68.000        99.96
SET      69.000        99.97
SET      73.000        99.98
SET      76.000        99.98
SET      86.000        99.99
SET     230.000       100.00
---
GET       2.000         0.01
GET       2.100         0.12
GET       2.200         1.00
GET       2.300         3.90
GET       2.400        10.42
GET       2.500        19.77
GET       2.600        30.75
GET       2.700        41.16
GET       2.800        50.65
GET       2.900        58.31
GET       3.000        64.66
GET       3.100        69.48
GET       3.200        73.26
GET       3.300        76.32
GET       3.400        78.56
GET       3.500        80.52
GET       3.600        81.95
GET       3.700        83.04
GET       3.800        84.08
GET       3.900        84.83
GET       4.000        85.59
GET       4.100        86.00
GET       4.200        86.44
GET       4.300        86.82
GET       4.400        87.22
GET       4.500        87.61
GET       4.600        87.88
GET       4.700        88.10
GET       4.800        88.32
GET       4.900        88.53
GET       5.000        88.72
GET       5.100        88.92
GET       5.200        89.06
GET       5.300        89.25
GET       5.400        89.35
GET       5.500        89.46
GET       5.600        89.58
GET       5.700        89.70
GET       5.800        89.82
GET       5.900        89.93
GET       6.000        90.01
GET       6.100        90.09
GET       6.200        90.22
GET       6.300        90.35
GET       6.400        90.41
GET       6.500        90.48
GET       6.600        90.53
GET       6.700        90.60
GET       6.800        90.65
GET       6.900        90.73
GET       7.000        90.81
GET       7.100        90.86
GET       7.200        90.91
GET       7.300        90.94
GET       7.400        90.98
GET       7.500        91.02
GET       7.600        91.11
GET       7.700        91.30
GET       7.800        91.46
GET       7.900        91.68
GET       8.000        91.96
GET       8.100        92.19
GET       8.200        92.43
GET       8.300        92.70
GET       8.400        92.91
GET       8.500        93.19
GET       8.600        93.40
GET       8.700        93.62
GET       8.800        93.77
GET       8.900        94.00
GET       9.000        94.25
GET       9.100        94.54
GET       9.200        94.83
GET       9.300        95.22
GET       9.400        95.59
GET       9.500        96.10
GET       9.600        96.58
GET       9.700        97.13
GET       9.800        97.55
GET       9.900        97.86
GET      10.000        99.04
GET      11.000        99.50
GET      12.000        99.64
GET      13.000        99.72
GET      14.000        99.75
GET      15.000        99.78
GET      16.000        99.80
GET      17.000        99.83
GET      18.000        99.85
GET      19.000        99.86
GET      20.000        99.87
GET      21.000        99.88
GET      24.000        99.88
GET      25.000        99.89
GET      29.000        99.91
GET      30.000        99.91
GET      33.000        99.92
GET      34.000        99.93
GET      38.000        99.93
GET      39.000        99.94
GET      51.000        99.95
GET      58.000        99.96
GET      60.000        99.97
GET      73.000        99.98
GET      78.000        99.98
GET      86.000        99.99
GET      90.000        99.99
GET      93.000       100.00
---
