1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         283.54          ---          ---      3.56400       294.72
Gets         283.54       831.25        19.37      3.47200       868.17
Waits          0.00          ---          ---      0.00000          ---
Totals       567.08       831.25        19.37      3.51800      1162.89


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.01
SET       2.200         0.43
SET       2.300         2.12
SET       2.400         6.62
SET       2.500        14.86
SET       2.600        26.04
SET       2.700        38.28
SET       2.800        49.34
SET       2.900        57.95
SET       3.000        65.12
SET       3.100        70.66
SET       3.200        74.79
SET       3.300        77.96
SET       3.400        80.55
SET       3.500        82.25
SET       3.600        83.65
SET       3.700        84.64
SET       3.800        85.62
SET       3.900        86.42
SET       4.000        87.07
SET       4.100        87.56
SET       4.200        87.84
SET       4.300        88.17
SET       4.400        88.45
SET       4.500        88.70
SET       4.600        88.91
SET       4.700        89.16
SET       4.800        89.35
SET       4.900        89.61
SET       5.000        89.81
SET       5.100        89.91
SET       5.200        90.04
SET       5.300        90.16
SET       5.400        90.29
SET       5.500        90.45
SET       5.600        90.57
SET       5.700        90.66
SET       5.800        90.72
SET       5.900        90.77
SET       6.000        90.84
SET       6.100        90.90
SET       6.200        90.94
SET       6.300        91.03
SET       6.400        91.08
SET       6.500        91.16
SET       6.600        91.19
SET       6.700        91.24
SET       6.800        91.29
SET       6.900        91.34
SET       7.000        91.37
SET       7.100        91.41
SET       7.200        91.45
SET       7.300        91.49
SET       7.400        91.54
SET       7.500        91.56
SET       7.600        91.62
SET       7.700        91.69
SET       7.800        91.84
SET       7.900        92.03
SET       8.000        92.29
SET       8.100        92.56
SET       8.200        92.80
SET       8.300        93.01
SET       8.400        93.26
SET       8.500        93.41
SET       8.600        93.56
SET       8.700        93.76
SET       8.800        94.02
SET       8.900        94.24
SET       9.000        94.45
SET       9.100        94.69
SET       9.200        94.91
SET       9.300        95.22
SET       9.400        95.50
SET       9.500        95.87
SET       9.600        96.34
SET       9.700        96.97
SET       9.800        97.50
SET       9.900        97.85
SET      10.000        99.11
SET      11.000        99.56
SET      12.000        99.69
SET      13.000        99.72
SET      14.000        99.79
SET      15.000        99.81
SET      16.000        99.84
SET      17.000        99.85
SET      18.000        99.86
SET      19.000        99.88
SET      20.000        99.89
SET      22.000        99.90
SET      24.000        99.91
SET      29.000        99.91
SET      31.000        99.93
SET      33.000        99.94
SET      39.000        99.94
SET      41.000        99.95
SET      42.000        99.95
SET      53.000        99.96
SET      68.000        99.98
SET      69.000        99.98
SET      74.000        99.99
SET      95.000       100.00
---
GET       2.100         0.08
GET       2.200         0.85
GET       2.300         4.03
GET       2.400        10.54
GET       2.500        20.64
GET       2.600        32.36
GET       2.700        43.85
GET       2.800        54.04
GET       2.900        61.44
GET       3.000        67.75
GET       3.100        72.74
GET       3.200        76.47
GET       3.300        79.41
GET       3.400        81.58
GET       3.500        83.15
GET       3.600        84.68
GET       3.700        85.69
GET       3.800        86.46
GET       3.900        87.09
GET       4.000        87.69
GET       4.100        88.13
GET       4.200        88.49
GET       4.300        88.81
GET       4.400        89.06
GET       4.500        89.27
GET       4.600        89.45
GET       4.700        89.67
GET       4.800        89.84
GET       4.900        89.98
GET       5.000        90.13
GET       5.100        90.30
GET       5.200        90.43
GET       5.300        90.52
GET       5.400        90.61
GET       5.500        90.78
GET       5.600        90.88
GET       5.700        91.04
GET       5.800        91.13
GET       5.900        91.17
GET       6.000        91.22
GET       6.100        91.27
GET       6.200        91.32
GET       6.300        91.38
GET       6.400        91.47
GET       6.500        91.52
GET       6.600        91.55
GET       6.700        91.57
GET       6.800        91.59
GET       6.900        91.65
GET       7.000        91.70
GET       7.100        91.72
GET       7.200        91.75
GET       7.300        91.77
GET       7.400        91.82
GET       7.500        91.86
GET       7.600        91.92
GET       7.700        92.04
GET       7.800        92.20
GET       7.900        92.47
GET       8.000        92.76
GET       8.100        92.94
GET       8.200        93.14
GET       8.300        93.41
GET       8.400        93.63
GET       8.500        93.86
GET       8.600        94.08
GET       8.700        94.24
GET       8.800        94.49
GET       8.900        94.70
GET       9.000        94.91
GET       9.100        95.09
GET       9.200        95.33
GET       9.300        95.69
GET       9.400        96.06
GET       9.500        96.48
GET       9.600        96.96
GET       9.700        97.38
GET       9.800        97.88
GET       9.900        98.24
GET      10.000        99.24
GET      11.000        99.60
GET      12.000        99.74
GET      13.000        99.79
GET      14.000        99.82
GET      16.000        99.83
GET      17.000        99.87
GET      18.000        99.89
GET      19.000        99.90
GET      20.000        99.91
GET      21.000        99.92
GET      22.000        99.94
GET      24.000        99.94
GET      25.000        99.95
GET      28.000        99.95
GET      29.000        99.96
GET      30.000        99.96
GET      31.000        99.97
GET      33.000        99.98
GET      38.000        99.98
GET      42.000        99.99
GET      49.000        99.99
GET      95.000       100.00
---
