1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         300.85          ---          ---      3.76100       312.71
Gets         300.81       287.68        13.13      2.87100       302.52
Waits          0.00          ---          ---      0.00000          ---
Totals       601.66       287.68        13.13      3.31600       615.23


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.10
SET       2.200         1.42
SET       2.300         6.56
SET       2.400        15.89
SET       2.500        27.27
SET       2.600        38.90
SET       2.700        48.70
SET       2.800        56.71
SET       2.900        62.75
SET       3.000        67.31
SET       3.100        70.44
SET       3.200        73.07
SET       3.300        75.11
SET       3.400        76.67
SET       3.500        77.82
SET       3.600        78.80
SET       3.700        79.59
SET       3.800        80.38
SET       3.900        81.04
SET       4.000        81.59
SET       4.100        82.11
SET       4.200        82.55
SET       4.300        82.84
SET       4.400        83.23
SET       4.500        83.57
SET       4.600        83.87
SET       4.700        84.19
SET       4.800        84.51
SET       4.900        84.77
SET       5.000        85.06
SET       5.100        85.28
SET       5.200        85.49
SET       5.300        85.71
SET       5.400        85.95
SET       5.500        86.13
SET       5.600        86.30
SET       5.700        86.47
SET       5.800        86.60
SET       5.900        86.69
SET       6.000        86.82
SET       6.100        86.93
SET       6.200        87.01
SET       6.300        87.08
SET       6.400        87.18
SET       6.500        87.29
SET       6.600        87.35
SET       6.700        87.45
SET       6.800        87.53
SET       6.900        87.63
SET       7.000        87.66
SET       7.100        87.70
SET       7.200        87.77
SET       7.300        87.84
SET       7.400        87.91
SET       7.500        87.99
SET       7.600        88.10
SET       7.700        88.28
SET       7.800        88.56
SET       7.900        88.85
SET       8.000        89.20
SET       8.100        89.61
SET       8.200        89.89
SET       8.300        90.33
SET       8.400        90.70
SET       8.500        91.13
SET       8.600        91.50
SET       8.700        91.81
SET       8.800        92.21
SET       8.900        92.72
SET       9.000        93.12
SET       9.100        93.56
SET       9.200        94.11
SET       9.300        94.58
SET       9.400        95.13
SET       9.500        95.75
SET       9.600        96.26
SET       9.700        96.85
SET       9.800        97.35
SET       9.900        97.80
SET      10.000        98.97
SET      11.000        99.41
SET      12.000        99.65
SET      13.000        99.69
SET      14.000        99.72
SET      15.000        99.75
SET      16.000        99.76
SET      17.000        99.76
SET      18.000        99.80
SET      19.000        99.81
SET      20.000        99.82
SET      21.000        99.83
SET      22.000        99.83
SET      24.000        99.84
SET      25.000        99.84
SET      26.000        99.85
SET      28.000        99.86
SET      29.000        99.86
SET      30.000        99.87
SET      32.000        99.89
SET      37.000        99.90
SET      38.000        99.91
SET      41.000        99.91
SET      43.000        99.92
SET      46.000        99.93
SET      50.000        99.93
SET      52.000        99.94
SET      53.000        99.95
SET      58.000        99.96
SET      64.000        99.96
SET      70.000        99.97
SET      74.000        99.97
SET      75.000        99.98
SET      81.000        99.99
SET     170.000       100.00
---
GET       0.580         0.01
GET       0.600         0.01
GET       0.610         0.03
GET       0.630         0.04
GET       0.640         0.07
GET       0.650         0.08
GET       0.660         0.09
GET       0.670         0.18
GET       0.680         0.23
GET       0.690         0.31
GET       0.700         0.39
GET       0.710         0.48
GET       0.720         0.57
GET       0.730         0.64
GET       0.740         0.73
GET       0.750         0.89
GET       0.760         1.07
GET       0.770         1.26
GET       0.780         1.45
GET       0.790         1.71
GET       0.800         1.87
GET       0.810         2.18
GET       0.820         2.51
GET       0.830         2.81
GET       0.840         3.14
GET       0.850         3.41
GET       0.860         3.82
GET       0.870         4.14
GET       0.880         4.57
GET       0.890         4.93
GET       0.900         5.30
GET       0.910         5.65
GET       0.920         6.07
GET       0.930         6.49
GET       0.940         6.93
GET       0.950         7.33
GET       0.960         7.84
GET       0.970         8.22
GET       0.980         8.67
GET       0.990         9.18
GET       1.000        11.60
GET       1.100        15.35
GET       1.200        18.27
GET       1.300        20.53
GET       1.400        22.22
GET       1.500        23.74
GET       1.600        24.67
GET       1.700        25.44
GET       1.800        26.02
GET       1.900        26.52
GET       2.000        27.55
GET       2.100        31.03
GET       2.200        38.07
GET       2.300        47.30
GET       2.400        56.40
GET       2.500        63.98
GET       2.600        69.75
GET       2.700        74.09
GET       2.800        77.18
GET       2.900        79.38
GET       3.000        81.08
GET       3.100        82.42
GET       3.200        83.27
GET       3.300        84.05
GET       3.400        84.68
GET       3.500        85.31
GET       3.600        85.92
GET       3.700        86.34
GET       3.800        86.69
GET       3.900        87.01
GET       4.000        87.40
GET       4.100        87.74
GET       4.200        88.09
GET       4.300        88.29
GET       4.400        88.48
GET       4.500        88.68
GET       4.600        88.84
GET       4.700        89.04
GET       4.800        89.23
GET       4.900        89.42
GET       5.000        89.53
GET       5.100        89.74
GET       5.200        89.89
GET       5.300        90.06
GET       5.400        90.23
GET       5.500        90.34
GET       5.600        90.45
GET       5.700        90.55
GET       5.800        90.64
GET       5.900        90.68
GET       6.000        90.74
GET       6.100        90.82
GET       6.200        90.87
GET       6.300        90.95
GET       6.400        91.02
GET       6.500        91.06
GET       6.600        91.10
GET       6.700        91.14
GET       6.800        91.17
GET       6.900        91.22
GET       7.000        91.28
GET       7.100        91.35
GET       7.200        91.37
GET       7.300        91.41
GET       7.400        91.56
GET       7.500        91.70
GET       7.600        91.88
GET       7.700        92.19
GET       7.800        92.48
GET       7.900        92.90
GET       8.000        93.29
GET       8.100        93.61
GET       8.200        93.96
GET       8.300        94.22
GET       8.400        94.47
GET       8.500        94.77
GET       8.600        95.09
GET       8.700        95.38
GET       8.800        95.73
GET       8.900        96.07
GET       9.000        96.44
GET       9.100        96.83
GET       9.200        97.21
GET       9.300        97.51
GET       9.400        97.87
GET       9.500        98.25
GET       9.600        98.54
GET       9.700        98.78
GET       9.800        98.93
GET       9.900        99.03
GET      10.000        99.37
GET      11.000        99.63
GET      12.000        99.75
GET      13.000        99.78
GET      14.000        99.83
GET      15.000        99.83
GET      16.000        99.86
GET      18.000        99.88
GET      20.000        99.90
GET      22.000        99.91
GET      23.000        99.92
GET      24.000        99.92
GET      25.000        99.93
GET      28.000        99.93
GET      29.000        99.94
GET      30.000        99.95
GET      32.000        99.96
GET      38.000        99.96
GET      41.000        99.97
GET      58.000        99.97
GET      61.000        99.98
GET      75.000        99.99
GET      89.000        99.99
GET     170.000       100.00
---
