1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         301.90          ---          ---      3.74400       313.80
Gets         301.88       288.85        13.03      2.86400       303.74
Waits          0.00          ---          ---      0.00000          ---
Totals       603.77       288.85        13.03      3.30400       617.54


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.10
SET       2.200         1.34
SET       2.300         6.14
SET       2.400        15.52
SET       2.500        27.24
SET       2.600        38.99
SET       2.700        49.06
SET       2.800        57.07
SET       2.900        63.40
SET       3.000        68.28
SET       3.100        71.72
SET       3.200        74.00
SET       3.300        76.22
SET       3.400        77.67
SET       3.500        78.83
SET       3.600        79.87
SET       3.700        80.67
SET       3.800        81.32
SET       3.900        81.99
SET       4.000        82.47
SET       4.100        82.93
SET       4.200        83.29
SET       4.300        83.62
SET       4.400        83.87
SET       4.500        84.19
SET       4.600        84.47
SET       4.700        84.71
SET       4.800        84.92
SET       4.900        85.22
SET       5.000        85.40
SET       5.100        85.57
SET       5.200        85.73
SET       5.300        85.92
SET       5.400        86.09
SET       5.500        86.26
SET       5.600        86.42
SET       5.700        86.56
SET       5.800        86.64
SET       5.900        86.73
SET       6.000        86.87
SET       6.100        86.98
SET       6.200        87.04
SET       6.300        87.13
SET       6.400        87.20
SET       6.500        87.29
SET       6.600        87.37
SET       6.700        87.41
SET       6.800        87.52
SET       6.900        87.58
SET       7.000        87.67
SET       7.100        87.71
SET       7.200        87.77
SET       7.300        87.83
SET       7.400        87.90
SET       7.500        87.99
SET       7.600        88.11
SET       7.700        88.27
SET       7.800        88.62
SET       7.900        88.94
SET       8.000        89.25
SET       8.100        89.64
SET       8.200        89.97
SET       8.300        90.30
SET       8.400        90.59
SET       8.500        91.02
SET       8.600        91.37
SET       8.700        91.67
SET       8.800        92.09
SET       8.900        92.48
SET       9.000        92.92
SET       9.100        93.36
SET       9.200        93.89
SET       9.300        94.42
SET       9.400        95.04
SET       9.500        95.62
SET       9.600        96.21
SET       9.700        96.85
SET       9.800        97.36
SET       9.900        97.76
SET      10.000        98.91
SET      11.000        99.42
SET      12.000        99.61
SET      13.000        99.70
SET      14.000        99.73
SET      15.000        99.74
SET      16.000        99.78
SET      17.000        99.78
SET      18.000        99.80
SET      19.000        99.82
SET      20.000        99.84
SET      30.000        99.86
SET      31.000        99.88
SET      32.000        99.88
SET      33.000        99.89
SET      36.000        99.90
SET      42.000        99.92
SET      43.000        99.92
SET      44.000        99.93
SET      52.000        99.93
SET      57.000        99.94
SET      58.000        99.96
SET      60.000        99.96
SET      61.000        99.97
SET      70.000        99.97
SET      71.000        99.98
SET      75.000        99.99
SET      82.000        99.99
SET     170.000       100.00
---
GET       0.580         0.01
GET       0.590         0.02
GET       0.610         0.03
GET       0.620         0.03
GET       0.640         0.06
GET       0.650         0.07
GET       0.660         0.10
GET       0.670         0.14
GET       0.680         0.22
GET       0.690         0.26
GET       0.700         0.37
GET       0.710         0.46
GET       0.720         0.54
GET       0.730         0.67
GET       0.740         0.78
GET       0.750         0.91
GET       0.760         1.05
GET       0.770         1.26
GET       0.780         1.45
GET       0.790         1.66
GET       0.800         1.87
GET       0.810         2.13
GET       0.820         2.43
GET       0.830         2.73
GET       0.840         3.09
GET       0.850         3.36
GET       0.860         3.67
GET       0.870         3.97
GET       0.880         4.33
GET       0.890         4.70
GET       0.900         5.04
GET       0.910         5.37
GET       0.920         5.73
GET       0.930         6.17
GET       0.940         6.56
GET       0.950         7.02
GET       0.960         7.42
GET       0.970         7.81
GET       0.980         8.21
GET       0.990         8.57
GET       1.000        10.94
GET       1.100        15.09
GET       1.200        18.19
GET       1.300        20.64
GET       1.400        22.25
GET       1.500        23.58
GET       1.600        24.77
GET       1.700        25.59
GET       1.800        26.14
GET       1.900        26.56
GET       2.000        27.56
GET       2.100        31.09
GET       2.200        38.11
GET       2.300        47.28
GET       2.400        56.56
GET       2.500        64.37
GET       2.600        70.26
GET       2.700        74.77
GET       2.800        78.16
GET       2.900        80.38
GET       3.000        82.11
GET       3.100        83.36
GET       3.200        84.38
GET       3.300        85.14
GET       3.400        85.67
GET       3.500        86.24
GET       3.600        86.67
GET       3.700        87.07
GET       3.800        87.40
GET       3.900        87.67
GET       4.000        87.99
GET       4.100        88.29
GET       4.200        88.52
GET       4.300        88.70
GET       4.400        88.89
GET       4.500        89.06
GET       4.600        89.19
GET       4.700        89.40
GET       4.800        89.55
GET       4.900        89.68
GET       5.000        89.83
GET       5.100        89.95
GET       5.200        90.04
GET       5.300        90.16
GET       5.400        90.24
GET       5.500        90.32
GET       5.600        90.45
GET       5.700        90.56
GET       5.800        90.61
GET       5.900        90.67
GET       6.000        90.72
GET       6.100        90.78
GET       6.200        90.84
GET       6.300        90.90
GET       6.400        90.95
GET       6.500        90.98
GET       6.600        91.01
GET       6.700        91.06
GET       6.800        91.11
GET       6.900        91.16
GET       7.000        91.20
GET       7.100        91.24
GET       7.200        91.28
GET       7.300        91.34
GET       7.400        91.39
GET       7.500        91.53
GET       7.600        91.70
GET       7.700        92.04
GET       7.800        92.34
GET       7.900        92.72
GET       8.000        93.19
GET       8.100        93.62
GET       8.200        93.88
GET       8.300        94.10
GET       8.400        94.42
GET       8.500        94.66
GET       8.600        94.93
GET       8.700        95.24
GET       8.800        95.51
GET       8.900        95.77
GET       9.000        96.14
GET       9.100        96.43
GET       9.200        96.79
GET       9.300        97.25
GET       9.400        97.63
GET       9.500        97.99
GET       9.600        98.36
GET       9.700        98.60
GET       9.800        98.79
GET       9.900        98.91
GET      10.000        99.36
GET      11.000        99.57
GET      12.000        99.65
GET      13.000        99.74
GET      14.000        99.80
GET      15.000        99.81
GET      16.000        99.84
GET      17.000        99.86
GET      18.000        99.87
GET      19.000        99.89
GET      20.000        99.91
GET      25.000        99.92
GET      26.000        99.92
GET      27.000        99.93
GET      28.000        99.94
GET      31.000        99.94
GET      32.000        99.95
GET      40.000        99.96
GET      42.000        99.96
GET      46.000        99.97
GET      53.000        99.97
GET      54.000        99.98
GET      74.000        99.98
GET      75.000        99.99
GET      87.000        99.99
GET     160.000       100.00
---
