1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         278.27          ---          ---      3.63000       289.25
Gets         278.27       816.17        18.65      3.54100       852.41
Waits          0.00          ---          ---      0.00000          ---
Totals       556.54       816.17        18.65      3.58600      1141.66


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.01
SET       2.200         0.38
SET       2.300         2.07
SET       2.400         6.42
SET       2.500        14.20
SET       2.600        24.92
SET       2.700        36.30
SET       2.800        46.82
SET       2.900        55.45
SET       3.000        62.75
SET       3.100        68.22
SET       3.200        72.28
SET       3.300        75.44
SET       3.400        77.87
SET       3.500        79.71
SET       3.600        81.33
SET       3.700        82.46
SET       3.800        83.54
SET       3.900        84.44
SET       4.000        85.09
SET       4.100        85.75
SET       4.200        86.17
SET       4.300        86.71
SET       4.400        87.06
SET       4.500        87.49
SET       4.600        87.82
SET       4.700        88.11
SET       4.800        88.35
SET       4.900        88.58
SET       5.000        88.79
SET       5.100        88.97
SET       5.200        89.12
SET       5.300        89.33
SET       5.400        89.50
SET       5.500        89.66
SET       5.600        89.88
SET       5.700        90.00
SET       5.800        90.16
SET       5.900        90.27
SET       6.000        90.36
SET       6.100        90.45
SET       6.200        90.57
SET       6.300        90.66
SET       6.400        90.75
SET       6.500        90.83
SET       6.600        90.93
SET       6.700        90.97
SET       6.800        91.01
SET       6.900        91.05
SET       7.000        91.07
SET       7.100        91.10
SET       7.200        91.14
SET       7.300        91.17
SET       7.400        91.22
SET       7.500        91.24
SET       7.600        91.27
SET       7.700        91.36
SET       7.800        91.54
SET       7.900        91.73
SET       8.000        91.92
SET       8.100        92.11
SET       8.200        92.36
SET       8.300        92.58
SET       8.400        92.83
SET       8.500        93.03
SET       8.600        93.31
SET       8.700        93.51
SET       8.800        93.80
SET       8.900        93.95
SET       9.000        94.20
SET       9.100        94.40
SET       9.200        94.62
SET       9.300        94.96
SET       9.400        95.39
SET       9.500        95.79
SET       9.600        96.27
SET       9.700        96.77
SET       9.800        97.28
SET       9.900        97.68
SET      10.000        99.00
SET      11.000        99.53
SET      12.000        99.69
SET      13.000        99.72
SET      14.000        99.78
SET      15.000        99.81
SET      16.000        99.83
SET      17.000        99.84
SET      18.000        99.86
SET      19.000        99.87
SET      20.000        99.89
SET      21.000        99.91
SET      22.000        99.93
SET      25.000        99.93
SET      30.000        99.94
SET      39.000        99.95
SET      40.000        99.95
SET      50.000        99.96
SET      53.000        99.97
SET      68.000        99.98
SET      75.000        99.99
SET      93.000        99.99
SET      95.000       100.00
---
GET       2.000         0.01
GET       2.100         0.10
GET       2.200         0.94
GET       2.300         3.86
GET       2.400         9.84
GET       2.500        18.94
GET       2.600        30.44
GET       2.700        41.50
GET       2.800        51.28
GET       2.900        59.08
GET       3.000        65.34
GET       3.100        70.52
GET       3.200        74.23
GET       3.300        77.11
GET       3.400        79.39
GET       3.500        81.24
GET       3.600        82.51
GET       3.700        83.66
GET       3.800        84.60
GET       3.900        85.34
GET       4.000        85.93
GET       4.100        86.60
GET       4.200        87.08
GET       4.300        87.50
GET       4.400        87.78
GET       4.500        88.06
GET       4.600        88.41
GET       4.700        88.67
GET       4.800        88.97
GET       4.900        89.25
GET       5.000        89.43
GET       5.100        89.69
GET       5.200        89.87
GET       5.300        90.01
GET       5.400        90.12
GET       5.500        90.32
GET       5.600        90.47
GET       5.700        90.63
GET       5.800        90.70
GET       5.900        90.79
GET       6.000        90.90
GET       6.100        91.03
GET       6.200        91.11
GET       6.300        91.22
GET       6.400        91.27
GET       6.500        91.33
GET       6.600        91.39
GET       6.700        91.44
GET       6.800        91.48
GET       6.900        91.51
GET       7.000        91.56
GET       7.100        91.59
GET       7.200        91.64
GET       7.300        91.67
GET       7.400        91.71
GET       7.500        91.72
GET       7.600        91.77
GET       7.700        91.87
GET       7.800        92.09
GET       7.900        92.27
GET       8.000        92.56
GET       8.100        92.78
GET       8.200        92.94
GET       8.300        93.20
GET       8.400        93.42
GET       8.500        93.59
GET       8.600        93.82
GET       8.700        94.06
GET       8.800        94.24
GET       8.900        94.41
GET       9.000        94.65
GET       9.100        94.87
GET       9.200        95.07
GET       9.300        95.33
GET       9.400        95.69
GET       9.500        96.14
GET       9.600        96.48
GET       9.700        96.99
GET       9.800        97.39
GET       9.900        97.80
GET      10.000        99.04
GET      11.000        99.53
GET      12.000        99.68
GET      13.000        99.75
GET      14.000        99.80
GET      15.000        99.81
GET      16.000        99.83
GET      17.000        99.86
GET      18.000        99.88
GET      19.000        99.89
GET      20.000        99.90
GET      21.000        99.91
GET      22.000        99.92
GET      24.000        99.93
GET      25.000        99.93
GET      29.000        99.94
GET      30.000        99.95
GET      33.000        99.95
GET      34.000        99.96
GET      38.000        99.97
GET      41.000        99.98
GET      42.000        99.98
GET      69.000        99.99
GET      75.000        99.99
GET      80.000       100.00
---
