1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         286.28          ---          ---      3.49400       297.57
Gets         286.28       839.15        19.70      3.47600       876.42
Waits          0.00          ---          ---      0.00000          ---
Totals       572.56       839.15        19.70      3.48500      1174.00


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.08
SET       2.200         0.59
SET       2.300         2.97
SET       2.400         8.52
SET       2.500        17.83
SET       2.600        28.92
SET       2.700        40.73
SET       2.800        51.53
SET       2.900        60.38
SET       3.000        67.62
SET       3.100        73.17
SET       3.200        77.05
SET       3.300        80.11
SET       3.400        82.29
SET       3.500        83.74
SET       3.600        85.01
SET       3.700        86.06
SET       3.800        86.71
SET       3.900        87.27
SET       4.000        87.84
SET       4.100        88.32
SET       4.200        88.65
SET       4.300        88.96
SET       4.400        89.18
SET       4.500        89.40
SET       4.600        89.69
SET       4.700        89.86
SET       4.800        90.02
SET       4.900        90.18
SET       5.000        90.34
SET       5.100        90.49
SET       5.200        90.59
SET       5.300        90.66
SET       5.400        90.76
SET       5.500        90.85
SET       5.600        90.94
SET       5.700        91.02
SET       5.800        91.09
SET       5.900        91.16
SET       6.000        91.21
SET       6.100        91.26
SET       6.200        91.31
SET       6.300        91.40
SET       6.400        91.45
SET       6.500        91.50
SET       6.600        91.55
SET       6.700        91.59
SET       6.800        91.62
SET       6.900        91.66
SET       7.000        91.69
SET       7.100        91.72
SET       7.200        91.76
SET       7.300        91.78
SET       7.400        91.79
SET       7.500        91.83
SET       7.600        91.91
SET       7.700        91.97
SET       7.800        92.13
SET       7.900        92.29
SET       8.000        92.59
SET       8.100        92.87
SET       8.200        93.10
SET       8.300        93.43
SET       8.400        93.64
SET       8.500        93.88
SET       8.600        94.10
SET       8.700        94.33
SET       8.800        94.62
SET       8.900        94.78
SET       9.000        94.96
SET       9.100        95.20
SET       9.200        95.49
SET       9.300        95.73
SET       9.400        96.05
SET       9.500        96.41
SET       9.600        96.89
SET       9.700        97.28
SET       9.800        97.60
SET       9.900        97.93
SET      10.000        99.22
SET      11.000        99.63
SET      12.000        99.73
SET      13.000        99.78
SET      14.000        99.82
SET      15.000        99.85
SET      16.000        99.86
SET      17.000        99.88
SET      18.000        99.89
SET      19.000        99.90
SET      20.000        99.92
SET      22.000        99.92
SET      31.000        99.94
SET      34.000        99.94
SET      38.000        99.95
SET      41.000        99.96
SET      46.000        99.97
SET      52.000        99.97
SET      53.000        99.98
SET      63.000        99.98
SET      74.000        99.99
SET      93.000       100.00
---
GET       2.000         0.01
GET       2.100         0.30
GET       2.200         1.63
GET       2.300         5.47
GET       2.400        12.75
GET       2.500        23.51
GET       2.600        34.69
GET       2.700        45.88
GET       2.800        55.35
GET       2.900        63.38
GET       3.000        69.60
GET       3.100        74.49
GET       3.200        77.98
GET       3.300        80.49
GET       3.400        82.59
GET       3.500        83.98
GET       3.600        84.99
GET       3.700        85.92
GET       3.800        86.73
GET       3.900        87.36
GET       4.000        87.94
GET       4.100        88.32
GET       4.200        88.64
GET       4.300        88.92
GET       4.400        89.19
GET       4.500        89.40
GET       4.600        89.55
GET       4.700        89.73
GET       4.800        89.91
GET       4.900        90.05
GET       5.000        90.18
GET       5.100        90.30
GET       5.200        90.37
GET       5.300        90.48
GET       5.400        90.59
GET       5.500        90.70
GET       5.600        90.76
GET       5.700        90.83
GET       5.800        90.87
GET       5.900        90.94
GET       6.000        90.99
GET       6.100        91.08
GET       6.200        91.13
GET       6.300        91.20
GET       6.400        91.28
GET       6.500        91.37
GET       6.600        91.42
GET       6.700        91.48
GET       6.800        91.52
GET       6.900        91.56
GET       7.000        91.59
GET       7.100        91.62
GET       7.200        91.67
GET       7.300        91.70
GET       7.400        91.71
GET       7.500        91.77
GET       7.600        91.83
GET       7.700        91.95
GET       7.800        92.06
GET       7.900        92.25
GET       8.000        92.56
GET       8.100        92.89
GET       8.200        93.15
GET       8.300        93.36
GET       8.400        93.58
GET       8.500        93.78
GET       8.600        94.05
GET       8.700        94.29
GET       8.800        94.52
GET       8.900        94.75
GET       9.000        95.00
GET       9.100        95.22
GET       9.200        95.46
GET       9.300        95.74
GET       9.400        96.11
GET       9.500        96.53
GET       9.600        96.91
GET       9.700        97.37
GET       9.800        97.83
GET       9.900        98.17
GET      10.000        99.17
GET      11.000        99.51
GET      12.000        99.64
GET      13.000        99.69
GET      14.000        99.76
GET      15.000        99.77
GET      16.000        99.78
GET      17.000        99.83
GET      18.000        99.85
GET      19.000        99.87
GET      20.000        99.88
GET      21.000        99.89
GET      22.000        99.90
GET      23.000        99.91
GET      24.000        99.92
GET      25.000        99.92
GET      28.000        99.93
GET      30.000        99.95
GET      34.000        99.96
GET      38.000        99.97
GET      57.000        99.97
GET      68.000        99.98
GET      69.000        99.99
GET      93.000        99.99
GET     200.000       100.00
---
