1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         280.08          ---          ---      4.02500       291.12
Gets         280.06       263.86        16.20      3.10000       277.56
Waits          0.00          ---          ---      0.00000          ---
Totals       560.14       263.86        16.20      3.56300       568.69


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.04
SET       2.200         0.83
SET       2.300         3.86
SET       2.400        10.54
SET       2.500        20.35
SET       2.600        31.23
SET       2.700        41.05
SET       2.800        49.76
SET       2.900        56.60
SET       3.000        62.13
SET       3.100        66.26
SET       3.200        69.28
SET       3.300        71.38
SET       3.400        73.14
SET       3.500        74.58
SET       3.600        75.57
SET       3.700        76.48
SET       3.800        77.27
SET       3.900        77.95
SET       4.000        78.66
SET       4.100        79.13
SET       4.200        79.57
SET       4.300        79.88
SET       4.400        80.19
SET       4.500        80.57
SET       4.600        80.86
SET       4.700        81.12
SET       4.800        81.38
SET       4.900        81.59
SET       5.000        81.77
SET       5.100        82.01
SET       5.200        82.25
SET       5.300        82.39
SET       5.400        82.59
SET       5.500        82.73
SET       5.600        82.92
SET       5.700        83.09
SET       5.800        83.19
SET       5.900        83.28
SET       6.000        83.39
SET       6.100        83.53
SET       6.200        83.59
SET       6.300        83.69
SET       6.400        83.77
SET       6.500        83.87
SET       6.600        83.95
SET       6.700        84.02
SET       6.800        84.09
SET       6.900        84.19
SET       7.000        84.28
SET       7.100        84.36
SET       7.200        84.42
SET       7.300        84.50
SET       7.400        84.55
SET       7.500        84.64
SET       7.600        84.76
SET       7.700        84.99
SET       7.800        85.14
SET       7.900        85.44
SET       8.000        85.81
SET       8.100        86.18
SET       8.200        86.63
SET       8.300        87.06
SET       8.400        87.49
SET       8.500        87.94
SET       8.600        88.37
SET       8.700        88.82
SET       8.800        89.22
SET       8.900        89.68
SET       9.000        90.21
SET       9.100        90.82
SET       9.200        91.43
SET       9.300        92.14
SET       9.400        92.85
SET       9.500        93.75
SET       9.600        94.64
SET       9.700        95.37
SET       9.800        96.09
SET       9.900        96.63
SET      10.000        98.49
SET      11.000        99.18
SET      12.000        99.43
SET      13.000        99.62
SET      14.000        99.70
SET      15.000        99.74
SET      16.000        99.76
SET      17.000        99.77
SET      18.000        99.77
SET      19.000        99.80
SET      20.000        99.81
SET      23.000        99.83
SET      24.000        99.83
SET      25.000        99.84
SET      26.000        99.85
SET      27.000        99.86
SET      28.000        99.88
SET      29.000        99.89
SET      31.000        99.90
SET      32.000        99.91
SET      38.000        99.93
SET      43.000        99.93
SET      45.000        99.94
SET      48.000        99.95
SET      51.000        99.96
SET      64.000        99.96
SET      65.000        99.97
SET      66.000        99.98
SET      67.000        99.98
SET      78.000        99.99
