1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         237.58          ---          ---      4.12600       246.95
Gets         237.56      2119.94        18.08      4.27100      2208.97
Waits          0.00          ---          ---      0.00000          ---
Totals       475.13      2119.94        18.08      4.19900      2455.92


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.03
SET       2.200         0.38
SET       2.300         2.24
SET       2.400         6.71
SET       2.500        13.79
SET       2.600        23.91
SET       2.700        34.71
SET       2.800        44.59
SET       2.900        52.46
SET       3.000        59.19
SET       3.100        64.12
SET       3.200        67.62
SET       3.300        70.42
SET       3.400        72.73
SET       3.500        74.42
SET       3.600        75.75
SET       3.700        76.64
SET       3.800        77.31
SET       3.900        78.02
SET       4.000        78.60
SET       4.100        79.18
SET       4.200        79.49
SET       4.300        79.89
SET       4.400        80.19
SET       4.500        80.46
SET       4.600        80.76
SET       4.700        81.07
SET       4.800        81.35
SET       4.900        81.56
SET       5.000        81.77
SET       5.100        81.93
SET       5.200        82.06
SET       5.300        82.18
SET       5.400        82.27
SET       5.500        82.39
SET       5.600        82.50
SET       5.700        82.59
SET       5.800        82.67
SET       5.900        82.76
SET       6.000        82.84
SET       6.100        82.92
SET       6.200        83.00
SET       6.300        83.04
SET       6.400        83.11
SET       6.500        83.16
SET       6.600        83.21
SET       6.700        83.31
SET       6.800        83.36
SET       6.900        83.40
SET       7.000        83.46
SET       7.100        83.55
SET       7.200        83.58
SET       7.300        83.66
SET       7.400        83.73
SET       7.500        83.75
SET       7.600        83.78
SET       7.700        83.88
SET       7.800        84.10
SET       7.900        84.38
SET       8.000        84.65
SET       8.100        84.97
SET       8.200        85.37
SET       8.300        85.73
SET       8.400        86.16
SET       8.500        86.64
SET       8.600        87.01
SET       8.700        87.33
SET       8.800        87.72
SET       8.900        88.15
SET       9.000        88.54
SET       9.100        88.92
SET       9.200        89.54
SET       9.300        90.26
SET       9.400        91.15
SET       9.500        92.12
SET       9.600        93.03
SET       9.700        94.01
SET       9.800        94.95
SET       9.900        95.85
SET      10.000        98.40
SET      11.000        99.15
SET      12.000        99.38
SET      13.000        99.51
SET      14.000        99.57
SET      15.000        99.60
SET      16.000        99.66
SET      17.000        99.68
SET      18.000        99.71
SET      19.000        99.77
SET      20.000        99.80
SET      21.000        99.80
SET      22.000        99.83
SET      23.000        99.85
SET      27.000        99.85
SET      28.000        99.87
SET      29.000        99.88
SET      30.000        99.89
SET      31.000        99.91
SET      32.000        99.92
SET      33.000        99.92
SET      37.000        99.93
SET      39.000        99.94
SET      40.000        99.96
SET      44.000        99.96
SET      47.000        99.97
SET      59.000        99.98
SET      95.000        99.99
SET     110.000        99.99
SET     130.000       100.00
---
GET       2.200         0.06
GET       2.300         0.58
GET       2.400         2.55
GET       2.500         7.37
GET       2.600        15.20
GET       2.700        24.60
GET       2.800        34.66
GET       2.900        43.74
GET       3.000        52.25
GET       3.100        58.48
GET       3.200        63.35
GET       3.300        67.07
GET       3.400        69.89
GET       3.500        72.16
GET       3.600        73.97
GET       3.700        75.11
GET       3.800        76.04
GET       3.900        76.97
GET       4.000        77.59
GET       4.100        78.27
GET       4.200        78.71
GET       4.300        79.12
GET       4.400        79.49
GET       4.500        79.79
GET       4.600        80.05
GET       4.700        80.29
GET       4.800        80.56
GET       4.900        80.74
GET       5.000        80.92
GET       5.100        81.11
GET       5.200        81.27
GET       5.300        81.40
GET       5.400        81.64
GET       5.500        81.78
GET       5.600        81.85
GET       5.700        81.97
GET       5.800        82.06
GET       5.900        82.16
GET       6.000        82.28
GET       6.100        82.35
GET       6.200        82.43
GET       6.300        82.49
GET       6.400        82.56
GET       6.500        82.62
GET       6.600        82.66
GET       6.700        82.76
GET       6.800        82.82
GET       6.900        82.87
GET       7.000        82.95
GET       7.100        82.98
GET       7.200        83.09
GET       7.300        83.15
GET       7.400        83.20
GET       7.500        83.24
GET       7.600        83.32
GET       7.700        83.46
GET       7.800        83.69
GET       7.900        83.99
GET       8.000        84.32
GET       8.100        84.68
GET       8.200        85.09
GET       8.300        85.53
GET       8.400        86.00
GET       8.500        86.45
GET       8.600        86.78
GET       8.700        87.18
GET       8.800        87.67
GET       8.900        88.09
GET       9.000        88.49
GET       9.100        88.89
GET       9.200        89.36
GET       9.300        89.92
GET       9.400        90.56
GET       9.500        91.42
GET       9.600        92.46
GET       9.700        93.38
GET       9.800        94.44
GET       9.900        95.20
GET      10.000        98.18
GET      11.000        99.09
GET      12.000        99.35
GET      13.000        99.46
GET      14.000        99.52
GET      15.000        99.59
GET      16.000        99.59
GET      17.000        99.66
GET      18.000        99.66
GET      19.000        99.71
GET      20.000        99.74
GET      22.000        99.75
GET      24.000        99.75
GET      25.000        99.76
GET      28.000        99.77
GET      29.000        99.78
GET      30.000        99.82
GET      31.000        99.83
GET      32.000        99.85
GET      33.000        99.86
GET      34.000        99.87
GET      39.000        99.88
GET      40.000        99.89
GET      41.000        99.91
GET      43.000        99.92
GET      44.000        99.92
GET      49.000        99.94
GET      59.000        99.94
GET      60.000        99.95
GET      62.000        99.96
GET      71.000        99.97
GET      93.000        99.98
GET      95.000        99.99
GET     100.000        99.99
GET     130.000       100.00
---
