1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         281.37          ---          ---      3.53100       292.47
Gets         281.36      1661.41        26.73      3.55900      1732.27
Waits          0.00          ---          ---      0.00000          ---
Totals       562.73      1661.41        26.73      3.54500      2024.75


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.05
SET       2.200         0.39
SET       2.300         2.14
SET       2.400         6.79
SET       2.500        14.83
SET       2.600        25.85
SET       2.700        37.22
SET       2.800        47.88
SET       2.900        57.03
SET       3.000        64.14
SET       3.100        69.73
SET       3.200        73.94
SET       3.300        76.88
SET       3.400        79.32
SET       3.500        81.19
SET       3.600        82.64
SET       3.700        83.89
SET       3.800        84.87
SET       3.900        85.69
SET       4.000        86.39
SET       4.100        87.08
SET       4.200        87.52
SET       4.300        88.13
SET       4.400        88.54
SET       4.500        88.87
SET       4.600        89.16
SET       4.700        89.48
SET       4.800        89.69
SET       4.900        89.88
SET       5.000        90.07
SET       5.100        90.24
SET       5.200        90.45
SET       5.300        90.62
SET       5.400        90.86
SET       5.500        91.03
SET       5.600        91.19
SET       5.700        91.30
SET       5.800        91.41
SET       5.900        91.59
SET       6.000        91.74
SET       6.100        91.84
SET       6.200        91.96
SET       6.300        92.05
SET       6.400        92.17
SET       6.500        92.23
SET       6.600        92.28
SET       6.700        92.36
SET       6.800        92.44
SET       6.900        92.50
SET       7.000        92.58
SET       7.100        92.63
SET       7.200        92.69
SET       7.300        92.77
SET       7.400        92.86
SET       7.500        92.91
SET       7.600        92.98
SET       7.700        93.10
SET       7.800        93.29
SET       7.900        93.50
SET       8.000        93.71
SET       8.100        93.92
SET       8.200        94.13
SET       8.300        94.40
SET       8.400        94.61
SET       8.500        94.84
SET       8.600        94.99
SET       8.700        95.13
SET       8.800        95.35
SET       8.900        95.50
SET       9.000        95.74
SET       9.100        95.94
SET       9.200        96.19
SET       9.300        96.43
SET       9.400        96.74
SET       9.500        97.04
SET       9.600        97.38
SET       9.700        97.72
SET       9.800        98.06
SET       9.900        98.39
SET      10.000        99.19
SET      11.000        99.58
SET      12.000        99.67
SET      13.000        99.79
SET      14.000        99.82
SET      15.000        99.84
SET      16.000        99.85
SET      17.000        99.88
SET      18.000        99.88
SET      19.000        99.90
SET      20.000        99.92
SET      23.000        99.93
SET      25.000        99.93
SET      27.000        99.94
SET      28.000        99.95
SET      41.000        99.96
SET      46.000        99.97
SET      81.000        99.98
SET     110.000        99.99
SET     170.000       100.00
---
GET       2.100         0.02
GET       2.200         0.24
GET       2.300         1.55
GET       2.400         5.00
GET       2.500        12.35
GET       2.600        22.67
GET       2.700        34.25
GET       2.800        45.11
GET       2.900        54.45
GET       3.000        61.95
GET       3.100        67.58
GET       3.200        72.18
GET       3.300        75.43
GET       3.400        78.17
GET       3.500        79.98
GET       3.600        81.61
GET       3.700        82.94
GET       3.800        84.07
GET       3.900        85.08
GET       4.000        85.87
GET       4.100        86.51
GET       4.200        87.01
GET       4.300        87.53
GET       4.400        88.05
GET       4.500        88.45
GET       4.600        88.80
GET       4.700        89.10
GET       4.800        89.36
GET       4.900        89.60
GET       5.000        89.86
GET       5.100        90.08
GET       5.200        90.30
GET       5.300        90.53
GET       5.400        90.75
GET       5.500        90.94
GET       5.600        91.14
GET       5.700        91.37
GET       5.800        91.49
GET       5.900        91.61
GET       6.000        91.73
GET       6.100        91.84
GET       6.200        91.94
GET       6.300        92.07
GET       6.400        92.19
GET       6.500        92.26
GET       6.600        92.36
GET       6.700        92.42
GET       6.800        92.48
GET       6.900        92.54
GET       7.000        92.64
GET       7.100        92.68
GET       7.200        92.75
GET       7.300        92.80
GET       7.400        92.88
GET       7.500        92.92
GET       7.600        93.00
GET       7.700        93.06
GET       7.800        93.26
GET       7.900        93.45
GET       8.000        93.63
GET       8.100        93.83
GET       8.200        93.99
GET       8.300        94.14
GET       8.400        94.32
GET       8.500        94.59
GET       8.600        94.85
GET       8.700        95.08
GET       8.800        95.29
GET       8.900        95.44
GET       9.000        95.62
GET       9.100        95.80
GET       9.200        96.05
GET       9.300        96.33
GET       9.400        96.64
GET       9.500        96.93
GET       9.600        97.25
GET       9.700        97.62
GET       9.800        97.93
GET       9.900        98.28
GET      10.000        99.16
GET      11.000        99.56
GET      12.000        99.66
GET      13.000        99.75
GET      14.000        99.79
GET      15.000        99.81
GET      17.000        99.83
GET      18.000        99.83
GET      19.000        99.85
GET      20.000        99.88
GET      21.000        99.89
GET      22.000        99.89
GET      25.000        99.92
GET      26.000        99.93
GET      27.000        99.94
GET      40.000        99.95
GET      45.000        99.96
GET      46.000        99.96
GET      48.000        99.97
GET      55.000        99.98
GET      58.000        99.98
GET      80.000        99.99
GET     100.000       100.00
---
