1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         289.38          ---          ---      3.90100       300.79
Gets         289.36       272.62        16.75      2.99500       286.77
Waits          0.00          ---          ---      0.00000          ---
Totals       578.75       272.62        16.75      3.44800       587.57


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.01
SET       2.100         0.09
SET       2.200         1.26
SET       2.300         5.36
SET       2.400        13.29
SET       2.500        23.28
SET       2.600        33.91
SET       2.700        43.45
SET       2.800        52.22
SET       2.900        58.94
SET       3.000        64.48
SET       3.100        68.67
SET       3.200        71.88
SET       3.300        74.27
SET       3.400        75.97
SET       3.500        77.49
SET       3.600        78.70
SET       3.700        79.57
SET       3.800        80.32
SET       3.900        80.93
SET       4.000        81.40
SET       4.100        81.82
SET       4.200        82.23
SET       4.300        82.49
SET       4.400        82.78
SET       4.500        83.07
SET       4.600        83.21
SET       4.700        83.36
SET       4.800        83.55
SET       4.900        83.67
SET       5.000        83.82
SET       5.100        83.95
SET       5.200        84.07
SET       5.300        84.15
SET       5.400        84.27
SET       5.500        84.38
SET       5.600        84.49
SET       5.700        84.51
SET       5.800        84.57
SET       5.900        84.63
SET       6.000        84.72
SET       6.100        84.77
SET       6.200        84.82
SET       6.300        84.89
SET       6.400        84.93
SET       6.500        84.95
SET       6.600        84.99
SET       6.700        85.02
SET       6.800        85.05
SET       6.900        85.07
SET       7.000        85.11
SET       7.100        85.14
SET       7.200        85.16
SET       7.300        85.19
SET       7.400        85.21
SET       7.500        85.29
SET       7.600        85.38
SET       7.700        85.59
SET       7.800        85.82
SET       7.900        86.07
SET       8.000        86.39
SET       8.100        86.79
SET       8.200        87.15
SET       8.300        87.54
SET       8.400        88.02
SET       8.500        88.57
SET       8.600        88.95
SET       8.700        89.43
SET       8.800        90.05
SET       8.900        90.54
SET       9.000        91.06
SET       9.100        91.61
SET       9.200        92.21
SET       9.300        92.84
SET       9.400        93.54
SET       9.500        94.34
SET       9.600        95.19
SET       9.700        95.93
SET       9.800        96.68
SET       9.900        97.25
SET      10.000        98.95
SET      11.000        99.41
SET      12.000        99.56
SET      13.000        99.67
SET      14.000        99.72
SET      15.000        99.74
SET      16.000        99.75
SET      17.000        99.76
SET      18.000        99.79
SET      19.000        99.81
SET      20.000        99.82
SET      24.000        99.83
SET      25.000        99.83
SET      26.000        99.84
SET      27.000        99.84
SET      28.000        99.87
SET      30.000        99.87
SET      31.000        99.88
SET      32.000        99.88
SET      33.000        99.89
SET      35.000        99.90
SET      37.000        99.91
SET      39.000        99.91
SET      42.000        99.93
SET      44.000        99.94
SET      49.000        99.94
SET      50.000        99.95
SET      56.000        99.95
SET      65.000        99.97
SET      67.000        99.98
SET      72.000        99.99
SET      74.000        99.99
SET      76.000       100.00
---
GET       0.570         0.01
GET       0.580         0.02
GET       0.590         0.02
GET       0.610         0.04
GET       0.620         0.06
GET       0.630         0.09
GET       0.640         0.09
GET       0.650         0.14
GET       0.660         0.18
GET       0.670         0.20
GET       0.680         0.26
GET       0.690         0.32
GET       0.700         0.41
GET       0.710         0.49
GET       0.720         0.58
GET       0.730         0.65
GET       0.740         0.76
GET       0.750         0.85
GET       0.760         0.92
GET       0.770         1.07
GET       0.780         1.23
GET       0.790         1.39
GET       0.800         1.58
GET       0.810         1.80
GET       0.820         2.02
GET       0.830         2.21
GET       0.840         2.45
GET       0.850         2.64
GET       0.860         2.92
GET       0.870         3.17
GET       0.880         3.46
GET       0.890         3.72
GET       0.900         4.03
GET       0.910         4.26
GET       0.920         4.52
GET       0.930         4.91
GET       0.940         5.29
GET       0.950         5.73
GET       0.960         6.06
GET       0.970         6.46
GET       0.980         6.84
GET       0.990         7.12
GET       1.000         9.20
GET       1.100        13.03
GET       1.200        16.33
GET       1.300        18.71
GET       1.400        20.94
GET       1.500        22.79
GET       1.600        24.19
GET       1.700        25.28
GET       1.800        26.13
GET       1.900        26.84
GET       2.000        27.89
GET       2.100        30.77
GET       2.200        36.75
GET       2.300        44.91
GET       2.400        53.23
GET       2.500        60.92
GET       2.600        67.20
GET       2.700        72.02
GET       2.800        75.74
GET       2.900        78.60
GET       3.000        80.80
GET       3.100        82.27
GET       3.200        83.36
GET       3.300        84.32
GET       3.400        85.12
GET       3.500        85.62
GET       3.600        86.08
GET       3.700        86.48
GET       3.800        86.76
GET       3.900        86.99
GET       4.000        87.19
GET       4.100        87.44
GET       4.200        87.53
GET       4.300        87.68
GET       4.400        87.82
GET       4.500        87.95
GET       4.600        88.09
GET       4.700        88.19
GET       4.800        88.26
GET       4.900        88.38
GET       5.000        88.47
GET       5.100        88.56
GET       5.200        88.58
GET       5.300        88.63
GET       5.400        88.69
GET       5.500        88.74
GET       5.600        88.79
GET       5.700        88.86
GET       5.800        88.89
GET       5.900        88.92
GET       6.000        88.95
GET       6.100        89.00
GET       6.200        89.03
GET       6.300        89.06
GET       6.400        89.09
GET       6.500        89.11
GET       6.600        89.17
GET       6.700        89.21
GET       6.800        89.24
GET       6.900        89.27
GET       7.000        89.36
GET       7.100        89.39
GET       7.200        89.43
GET       7.300        89.46
GET       7.400        89.54
GET       7.500        89.72
GET       7.600        89.94
GET       7.700        90.31
GET       7.800        90.64
GET       7.900        90.98
GET       8.000        91.41
GET       8.100        91.82
GET       8.200        92.19
GET       8.300        92.65
GET       8.400        93.03
GET       8.500        93.35
GET       8.600        93.69
GET       8.700        94.07
GET       8.800        94.46
GET       8.900        94.91
GET       9.000        95.36
GET       9.100        95.91
GET       9.200        96.36
GET       9.300        96.87
GET       9.400        97.34
GET       9.500        97.84
GET       9.600        98.22
GET       9.700        98.54
GET       9.800        98.76
GET       9.900        98.97
GET      10.000        99.49
GET      11.000        99.64
GET      12.000        99.70
GET      13.000        99.74
GET      14.000        99.75
GET      15.000        99.75
GET      16.000        99.77
GET      17.000        99.79
GET      18.000        99.81
GET      19.000        99.84
GET      20.000        99.84
GET      25.000        99.86
GET      27.000        99.87
GET      28.000        99.88
GET      29.000        99.90
GET      30.000        99.91
GET      34.000        99.92
GET      37.000        99.93
GET      40.000        99.94
GET      44.000        99.94
GET      48.000        99.95
GET      50.000        99.95
GET      55.000        99.96
GET      57.000        99.97
GET      64.000        99.97
GET      65.000        99.98
GET      72.000        99.98
GET      76.000        99.99
GET      78.000        99.99
GET      98.000       100.00
---
