1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         240.26          ---          ---      4.09500       249.74
Gets         240.23      2143.67        18.38      4.21000      2233.70
Waits          0.00          ---          ---      0.00000          ---
Totals       480.49      2143.67        18.38      4.15200      2483.44


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.09
SET       2.200         0.66
SET       2.300         2.97
SET       2.400         7.57
SET       2.500        14.91
SET       2.600        24.62
SET       2.700        35.13
SET       2.800        44.94
SET       2.900        53.26
SET       3.000        59.64
SET       3.100        64.85
SET       3.200        68.64
SET       3.300        71.64
SET       3.400        73.69
SET       3.500        75.30
SET       3.600        76.54
SET       3.700        77.57
SET       3.800        78.19
SET       3.900        78.69
SET       4.000        79.22
SET       4.100        79.77
SET       4.200        80.07
SET       4.300        80.37
SET       4.400        80.66
SET       4.500        80.88
SET       4.600        81.10
SET       4.700        81.35
SET       4.800        81.55
SET       4.900        81.69
SET       5.000        81.87
SET       5.100        81.98
SET       5.200        82.14
SET       5.300        82.28
SET       5.400        82.37
SET       5.500        82.45
SET       5.600        82.53
SET       5.700        82.61
SET       5.800        82.71
SET       5.900        82.80
SET       6.000        82.87
SET       6.100        82.95
SET       6.200        83.00
SET       6.300        83.03
SET       6.400        83.07
SET       6.500        83.15
SET       6.600        83.21
SET       6.700        83.25
SET       6.800        83.30
SET       6.900        83.37
SET       7.000        83.40
SET       7.100        83.44
SET       7.200        83.51
SET       7.300        83.56
SET       7.400        83.63
SET       7.500        83.66
SET       7.600        83.74
SET       7.700        83.82
SET       7.800        84.03
SET       7.900        84.34
SET       8.000        84.82
SET       8.100        85.25
SET       8.200        85.63
SET       8.300        86.02
SET       8.400        86.42
SET       8.500        86.79
SET       8.600        87.13
SET       8.700        87.56
SET       8.800        87.89
SET       8.900        88.27
SET       9.000        88.80
SET       9.100        89.28
SET       9.200        89.89
SET       9.300        90.57
SET       9.400        91.38
SET       9.500        92.36
SET       9.600        93.47
SET       9.700        94.42
SET       9.800        95.40
SET       9.900        96.22
SET      10.000        98.68
SET      11.000        99.28
SET      12.000        99.45
SET      13.000        99.56
SET      14.000        99.60
SET      15.000        99.67
SET      16.000        99.70
SET      18.000        99.74
SET      19.000        99.81
SET      20.000        99.83
SET      21.000        99.84
SET      23.000        99.85
SET      26.000        99.85
SET      28.000        99.87
SET      29.000        99.89
SET      30.000        99.90
SET      34.000        99.91
SET      38.000        99.92
SET      39.000        99.94
SET      40.000        99.94
SET      41.000        99.97
SET      47.000        99.97
SET      77.000        99.99
SET      95.000        99.99
SET     130.000       100.00
---
GET       2.100         0.02
GET       2.200         0.21
GET       2.300         1.04
GET       2.400         3.62
GET       2.500         9.21
GET       2.600        17.09
GET       2.700        26.93
GET       2.800        37.15
GET       2.900        46.52
GET       3.000        54.47
GET       3.100        60.80
GET       3.200        65.53
GET       3.300        69.25
GET       3.400        72.02
GET       3.500        74.05
GET       3.600        75.53
GET       3.700        76.76
GET       3.800        77.66
GET       3.900        78.33
GET       4.000        78.92
GET       4.100        79.42
GET       4.200        79.71
GET       4.300        80.01
GET       4.400        80.39
GET       4.500        80.75
GET       4.600        80.96
GET       4.700        81.21
GET       4.800        81.42
GET       4.900        81.60
GET       5.000        81.80
GET       5.100        81.94
GET       5.200        82.16
GET       5.300        82.29
GET       5.400        82.43
GET       5.500        82.53
GET       5.600        82.62
GET       5.700        82.70
GET       5.800        82.78
GET       5.900        82.86
GET       6.000        82.91
GET       6.100        82.97
GET       6.200        83.02
GET       6.300        83.06
GET       6.400        83.12
GET       6.500        83.16
GET       6.600        83.20
GET       6.700        83.27
GET       6.800        83.33
GET       6.900        83.39
GET       7.000        83.50
GET       7.100        83.52
GET       7.200        83.56
GET       7.300        83.60
GET       7.400        83.65
GET       7.500        83.68
GET       7.600        83.72
GET       7.700        83.85
GET       7.800        84.04
GET       7.900        84.23
GET       8.000        84.54
GET       8.100        84.93
GET       8.200        85.47
GET       8.300        85.82
GET       8.400        86.21
GET       8.500        86.62
GET       8.600        87.09
GET       8.700        87.51
GET       8.800        87.85
GET       8.900        88.19
GET       9.000        88.57
GET       9.100        88.98
GET       9.200        89.53
GET       9.300        90.17
GET       9.400        90.86
GET       9.500        91.70
GET       9.600        92.50
GET       9.700        93.40
GET       9.800        94.46
GET       9.900        95.26
GET      10.000        98.32
GET      11.000        99.10
GET      12.000        99.33
GET      13.000        99.42
GET      14.000        99.51
GET      15.000        99.54
GET      16.000        99.56
GET      17.000        99.59
GET      18.000        99.63
GET      19.000        99.67
GET      20.000        99.70
GET      21.000        99.72
GET      22.000        99.72
GET      23.000        99.73
GET      25.000        99.74
GET      26.000        99.74
GET      27.000        99.75
GET      28.000        99.76
GET      29.000        99.76
GET      30.000        99.81
GET      31.000        99.83
GET      32.000        99.84
GET      33.000        99.86
GET      35.000        99.87
GET      38.000        99.89
GET      39.000        99.90
GET      40.000        99.92
GET      44.000        99.92
GET      47.000        99.94
GET      57.000        99.95
GET      58.000        99.96
GET      59.000        99.97
GET      70.000        99.97
GET      93.000        99.98
GET      99.000        99.99
GET     100.000        99.99
GET     130.000       100.00
---
