1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         306.20          ---          ---      3.26600       318.27
Gets         306.16       896.51        21.98      3.24900       936.35
Waits          0.00          ---          ---      0.00000          ---
Totals       612.36       896.51        21.98      3.25800      1254.62


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.01
SET       2.200         0.30
SET       2.300         2.01
SET       2.400         7.29
SET       2.500        16.41
SET       2.600        28.23
SET       2.700        40.85
SET       2.800        51.17
SET       2.900        58.93
SET       3.000        64.60
SET       3.100        69.39
SET       3.200        72.93
SET       3.300        75.50
SET       3.400        77.93
SET       3.500        79.78
SET       3.600        81.31
SET       3.700        82.76
SET       3.800        84.12
SET       3.900        85.34
SET       4.000        86.48
SET       4.100        87.52
SET       4.200        88.54
SET       4.300        89.42
SET       4.400        90.31
SET       4.500        91.08
SET       4.600        91.88
SET       4.700        92.59
SET       4.800        93.25
SET       4.900        93.83
SET       5.000        94.33
SET       5.100        94.79
SET       5.200        95.21
SET       5.300        95.51
SET       5.400        95.77
SET       5.500        96.00
SET       5.600        96.32
SET       5.700        96.60
SET       5.800        96.78
SET       5.900        96.95
SET       6.000        97.10
SET       6.100        97.22
SET       6.200        97.34
SET       6.300        97.49
SET       6.400        97.62
SET       6.500        97.75
SET       6.600        97.88
SET       6.700        97.99
SET       6.800        98.06
SET       6.900        98.14
SET       7.000        98.26
SET       7.100        98.31
SET       7.200        98.41
SET       7.300        98.47
SET       7.400        98.54
SET       7.500        98.56
SET       7.600        98.62
SET       7.700        98.69
SET       7.800        98.76
SET       7.900        98.79
SET       8.000        98.80
SET       8.100        98.81
SET       8.200        98.86
SET       8.300        98.90
SET       8.400        98.95
SET       8.500        98.98
SET       8.600        99.03
SET       8.700        99.04
SET       8.800        99.06
SET       8.900        99.12
SET       9.000        99.19
SET       9.100        99.25
SET       9.200        99.29
SET       9.300        99.34
SET       9.400        99.36
SET       9.500        99.39
SET       9.600        99.42
SET       9.700        99.47
SET       9.800        99.50
SET       9.900        99.52
SET      10.000        99.63
SET      11.000        99.79
SET      12.000        99.84
SET      13.000        99.87
SET      14.000        99.88
SET      15.000        99.89
SET      16.000        99.90
SET      18.000        99.92
SET      19.000        99.92
SET      21.000        99.93
SET      22.000        99.93
SET      25.000        99.95
SET      28.000        99.95
SET      33.000        99.96
SET      35.000        99.96
SET      39.000        99.97
SET      44.000        99.98
SET      64.000        99.98
SET      74.000        99.99
SET     280.000       100.00
---
GET       2.100         0.07
GET       2.200         1.07
GET       2.300         4.84
GET       2.400        12.60
GET       2.500        23.49
GET       2.600        35.56
GET       2.700        46.39
GET       2.800        55.30
GET       2.900        61.92
GET       3.000        66.92
GET       3.100        70.95
GET       3.200        74.10
GET       3.300        76.49
GET       3.400        78.54
GET       3.500        80.28
GET       3.600        81.63
GET       3.700        83.10
GET       3.800        84.43
GET       3.900        85.57
GET       4.000        86.68
GET       4.100        87.73
GET       4.200        88.72
GET       4.300        89.62
GET       4.400        90.42
GET       4.500        91.23
GET       4.600        91.88
GET       4.700        92.41
GET       4.800        92.97
GET       4.900        93.58
GET       5.000        94.07
GET       5.100        94.59
GET       5.200        94.95
GET       5.300        95.30
GET       5.400        95.57
GET       5.500        95.82
GET       5.600        96.03
GET       5.700        96.25
GET       5.800        96.41
GET       5.900        96.60
GET       6.000        96.73
GET       6.100        96.88
GET       6.200        96.96
GET       6.300        97.13
GET       6.400        97.24
GET       6.500        97.40
GET       6.600        97.57
GET       6.700        97.67
GET       6.800        97.73
GET       6.900        97.82
GET       7.000        97.94
GET       7.100        98.07
GET       7.200        98.15
GET       7.300        98.21
GET       7.400        98.27
GET       7.500        98.35
GET       7.600        98.42
GET       7.700        98.46
GET       7.800        98.50
GET       7.900        98.55
GET       8.000        98.61
GET       8.100        98.66
GET       8.200        98.72
GET       8.300        98.75
GET       8.400        98.79
GET       8.500        98.82
GET       8.600        98.91
GET       8.700        98.94
GET       8.800        98.99
GET       8.900        99.06
GET       9.000        99.14
GET       9.100        99.19
GET       9.200        99.25
GET       9.300        99.29
GET       9.400        99.31
GET       9.500        99.33
GET       9.600        99.36
GET       9.700        99.38
GET       9.800        99.41
GET       9.900        99.45
GET      10.000        99.58
GET      11.000        99.76
GET      12.000        99.82
GET      13.000        99.86
GET      14.000        99.89
GET      15.000        99.90
GET      16.000        99.92
GET      17.000        99.92
GET      18.000        99.93
GET      19.000        99.94
GET      20.000        99.95
GET      21.000        99.96
GET      22.000        99.97
GET      24.000        99.97
GET      34.000        99.98
GET      44.000        99.98
GET      46.000        99.99
GET     500.000       100.00
---
