1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         260.82          ---          ---      3.79000       271.10
Gets         260.82      2326.16        21.20      3.85900      2423.87
Waits          0.00          ---          ---      0.00000          ---
Totals       521.63      2326.16        21.20      3.82400      2694.97


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.10
SET       2.200         0.65
SET       2.300         2.87
SET       2.400         7.56
SET       2.500        15.02
SET       2.600        24.92
SET       2.700        35.83
SET       2.800        46.27
SET       2.900        55.26
SET       3.000        62.32
SET       3.100        67.67
SET       3.200        72.04
SET       3.300        75.16
SET       3.400        77.66
SET       3.500        79.59
SET       3.600        81.01
SET       3.700        82.17
SET       3.800        83.06
SET       3.900        83.66
SET       4.000        84.19
SET       4.100        84.63
SET       4.200        84.99
SET       4.300        85.32
SET       4.400        85.72
SET       4.500        85.99
SET       4.600        86.19
SET       4.700        86.45
SET       4.800        86.70
SET       4.900        86.84
SET       5.000        86.92
SET       5.100        87.09
SET       5.200        87.19
SET       5.300        87.27
SET       5.400        87.41
SET       5.500        87.53
SET       5.600        87.60
SET       5.700        87.68
SET       5.800        87.75
SET       5.900        87.79
SET       6.000        87.88
SET       6.100        87.94
SET       6.200        88.07
SET       6.300        88.14
SET       6.400        88.18
SET       6.500        88.27
SET       6.600        88.30
SET       6.700        88.33
SET       6.800        88.38
SET       6.900        88.39
SET       7.000        88.44
SET       7.100        88.49
SET       7.200        88.52
SET       7.300        88.58
SET       7.400        88.61
SET       7.500        88.63
SET       7.600        88.72
SET       7.700        88.84
SET       7.800        88.97
SET       7.900        89.19
SET       8.000        89.46
SET       8.100        89.82
SET       8.200        90.07
SET       8.300        90.35
SET       8.400        90.59
SET       8.500        90.77
SET       8.600        91.04
SET       8.700        91.25
SET       8.800        91.46
SET       8.900        91.66
SET       9.000        92.00
SET       9.100        92.31
SET       9.200        92.82
SET       9.300        93.30
SET       9.400        93.92
SET       9.500        94.59
SET       9.600        95.35
SET       9.700        96.06
SET       9.800        96.59
SET       9.900        97.23
SET      10.000        98.92
SET      11.000        99.42
SET      12.000        99.50
SET      13.000        99.56
SET      14.000        99.61
SET      15.000        99.65
SET      16.000        99.67
SET      17.000        99.68
SET      18.000        99.71
SET      19.000        99.76
SET      20.000        99.79
SET      21.000        99.80
SET      22.000        99.80
SET      24.000        99.81
SET      25.000        99.81
SET      26.000        99.82
SET      27.000        99.83
SET      28.000        99.84
SET      29.000        99.87
SET      30.000        99.88
SET      31.000        99.89
SET      33.000        99.90
SET      34.000        99.92
SET      38.000        99.92
SET      39.000        99.94
SET      40.000        99.96
SET      44.000        99.96
SET      45.000        99.97
SET      49.000        99.97
SET      94.000        99.99
SET     120.000        99.99
SET     140.000       100.00
---
GET       2.200         0.10
GET       2.300         0.84
GET       2.400         3.35
GET       2.500         8.58
GET       2.600        17.04
GET       2.700        27.40
GET       2.800        38.45
GET       2.900        48.70
GET       3.000        56.98
GET       3.100        63.52
GET       3.200        69.12
GET       3.300        73.04
GET       3.400        76.34
GET       3.500        78.79
GET       3.600        80.40
GET       3.700        81.79
GET       3.800        82.72
GET       3.900        83.63
GET       4.000        84.29
GET       4.100        85.01
GET       4.200        85.50
GET       4.300        85.99
GET       4.400        86.36
GET       4.500        86.68
GET       4.600        86.98
GET       4.700        87.19
GET       4.800        87.37
GET       4.900        87.47
GET       5.000        87.61
GET       5.100        87.74
GET       5.200        87.85
GET       5.300        87.97
GET       5.400        88.07
GET       5.500        88.24
GET       5.600        88.34
GET       5.700        88.44
GET       5.800        88.50
GET       5.900        88.57
GET       6.000        88.65
GET       6.100        88.73
GET       6.200        88.78
GET       6.300        88.82
GET       6.400        88.88
GET       6.500        88.92
GET       6.600        88.98
GET       6.700        89.02
GET       6.800        89.06
GET       6.900        89.10
GET       7.000        89.16
GET       7.100        89.20
GET       7.200        89.23
GET       7.300        89.24
GET       7.400        89.28
GET       7.500        89.34
GET       7.600        89.38
GET       7.700        89.46
GET       7.800        89.60
GET       7.900        89.79
GET       8.000        90.07
GET       8.100        90.29
GET       8.200        90.49
GET       8.300        90.77
GET       8.400        90.99
GET       8.500        91.25
GET       8.600        91.48
GET       8.700        91.74
GET       8.800        91.99
GET       8.900        92.25
GET       9.000        92.47
GET       9.100        92.77
GET       9.200        93.07
GET       9.300        93.54
GET       9.400        93.97
GET       9.500        94.46
GET       9.600        95.10
GET       9.700        95.73
GET       9.800        96.27
GET       9.900        96.95
GET      10.000        98.82
GET      11.000        99.29
GET      12.000        99.43
GET      13.000        99.51
GET      14.000        99.57
GET      15.000        99.59
GET      16.000        99.60
GET      17.000        99.61
GET      18.000        99.64
GET      19.000        99.68
GET      20.000        99.70
GET      21.000        99.71
GET      22.000        99.71
GET      23.000        99.72
GET      24.000        99.73
GET      25.000        99.74
GET      26.000        99.75
GET      27.000        99.76
GET      28.000        99.78
GET      29.000        99.80
GET      30.000        99.81
GET      31.000        99.81
GET      33.000        99.82
GET      34.000        99.84
GET      35.000        99.85
GET      36.000        99.85
GET      37.000        99.86
GET      38.000        99.87
GET      39.000        99.88
GET      42.000        99.89
GET      43.000        99.90
GET      48.000        99.90
GET      51.000        99.92
GET      52.000        99.92
GET      57.000        99.94
GET      58.000        99.96
GET      59.000        99.96
GET      61.000        99.97
GET      65.000        99.97
GET     120.000        99.98
GET     130.000        99.99
GET     140.000       100.00
---
