1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         136.72          ---          ---      7.71500       142.12
Gets         136.69      1227.51         2.70      6.89100      1278.96
Waits          0.00          ---          ---      0.00000          ---
Totals       273.41      1227.51         2.70      7.30300      1421.07


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       5.000         0.02
SET       5.100         0.15
SET       5.200         0.39
SET       5.300         0.91
SET       5.400         2.03
SET       5.500         3.76
SET       5.600         6.43
SET       5.700         9.04
SET       5.800        12.28
SET       5.900        16.23
SET       6.000        20.35
SET       6.100        24.15
SET       6.200        28.35
SET       6.300        32.71
SET       6.400        37.05
SET       6.500        40.78
SET       6.600        44.48
SET       6.700        48.14
SET       6.800        51.53
SET       6.900        54.62
SET       7.000        57.65
SET       7.100        60.35
SET       7.200        62.91
SET       7.300        65.39
SET       7.400        67.52
SET       7.500        69.34
SET       7.600        71.02
SET       7.700        72.66
SET       7.800        74.40
SET       7.900        75.82
SET       8.000        77.38
SET       8.100        78.66
SET       8.200        79.83
SET       8.300        80.80
SET       8.400        81.73
SET       8.500        82.76
SET       8.600        83.44
SET       8.700        84.31
SET       8.800        84.94
SET       8.900        85.64
SET       9.000        86.40
SET       9.100        86.87
SET       9.200        87.36
SET       9.300        87.96
SET       9.400        88.57
SET       9.500        88.96
SET       9.600        89.36
SET       9.700        89.84
SET       9.800        90.30
SET       9.900        90.75
SET      10.000        92.67
SET      11.000        94.94
SET      12.000        96.49
SET      13.000        97.54
SET      14.000        98.10
SET      15.000        98.59
SET      16.000        99.00
SET      17.000        99.15
SET      18.000        99.22
SET      19.000        99.37
SET      20.000        99.40
SET      21.000        99.43
SET      22.000        99.46
SET      23.000        99.53
SET      24.000        99.56
SET      25.000        99.57
SET      26.000        99.60
SET      27.000        99.62
SET      28.000        99.66
SET      29.000        99.67
SET      31.000        99.71
SET      32.000        99.72
SET      33.000        99.73
SET      34.000        99.78
SET      36.000        99.79
SET      37.000        99.82
SET      39.000        99.83
SET      43.000        99.84
SET      45.000        99.85
SET      51.000        99.87
SET      52.000        99.88
SET      56.000        99.89
SET      57.000        99.90
SET      69.000        99.91
SET     110.000        99.93
SET     160.000        99.95
SET     190.000        99.96
SET     440.000        99.99
SET     450.000       100.00
---
GET       4.300         0.01
GET       4.400         0.07
GET       4.500         0.23
GET       4.600         0.71
GET       4.700         1.67
GET       4.800         3.35
GET       4.900         5.87
GET       5.000         8.66
GET       5.100        11.97
GET       5.200        16.08
GET       5.300        19.70
GET       5.400        23.63
GET       5.500        27.58
GET       5.600        31.75
GET       5.700        35.43
GET       5.800        39.29
GET       5.900        42.90
GET       6.000        46.32
GET       6.100        49.90
GET       6.200        53.16
GET       6.300        55.79
GET       6.400        58.48
GET       6.500        61.07
GET       6.600        63.30
GET       6.700        65.88
GET       6.800        67.88
GET       6.900        69.99
GET       7.000        71.86
GET       7.100        73.46
GET       7.200        74.94
GET       7.300        76.29
GET       7.400        77.67
GET       7.500        78.78
GET       7.600        80.06
GET       7.700        81.31
GET       7.800        82.30
GET       7.900        83.10
GET       8.000        84.28
GET       8.100        85.02
GET       8.200        85.77
GET       8.300        86.46
GET       8.400        87.09
GET       8.500        87.71
GET       8.600        88.24
GET       8.700        88.76
GET       8.800        89.22
GET       8.900        89.71
GET       9.000        90.05
GET       9.100        90.47
GET       9.200        90.90
GET       9.300        91.36
GET       9.400        91.81
GET       9.500        92.16
GET       9.600        92.57
GET       9.700        92.77
GET       9.800        92.96
GET       9.900        93.40
GET      10.000        94.64
GET      11.000        96.52
GET      12.000        97.53
GET      13.000        98.31
GET      14.000        98.78
GET      15.000        99.06
GET      16.000        99.22
GET      17.000        99.34
GET      18.000        99.48
GET      19.000        99.51
GET      20.000        99.60
GET      21.000        99.62
GET      22.000        99.67
GET      23.000        99.72
GET      24.000        99.73
GET      25.000        99.74
GET      27.000        99.77
GET      32.000        99.81
GET      33.000        99.83
GET      34.000        99.85
GET      35.000        99.89
GET      38.000        99.90
GET      39.000        99.91
GET      49.000        99.93
GET      55.000        99.94
GET      71.000        99.95
GET     100.000        99.96
GET     110.000        99.98
GET     190.000        99.99
GET     550.000       100.00
---
