1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         230.96          ---          ---      4.63000       240.07
Gets         230.95      1382.00         3.68      4.01100      1440.68
Waits          0.00          ---          ---      0.00000          ---
Totals       461.91      1382.00         3.68      4.32000      1680.76


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.930         0.01
SET       1.000         0.07
SET       1.100         0.60
SET       1.200         2.34
SET       1.300         6.21
SET       1.400        11.36
SET       1.500        17.73
SET       1.600        23.68
SET       1.700        29.64
SET       1.800        35.03
SET       1.900        39.83
SET       2.000        44.65
SET       2.100        48.29
SET       2.200        51.38
SET       2.300        54.42
SET       2.400        56.64
SET       2.500        58.46
SET       2.600        59.76
SET       2.700        61.08
SET       2.800        62.08
SET       2.900        63.01
SET       3.000        63.85
SET       3.100        64.50
SET       3.200        65.05
SET       3.300        65.48
SET       3.400        65.85
SET       3.500        66.24
SET       3.600        66.55
SET       3.700        66.86
SET       3.800        67.14
SET       3.900        67.38
SET       4.000        67.63
SET       4.100        67.78
SET       4.200        67.94
SET       4.300        68.13
SET       4.400        68.28
SET       4.500        68.41
SET       4.600        68.53
SET       4.700        68.66
SET       4.800        68.79
SET       4.900        68.89
SET       5.000        68.99
SET       5.100        69.11
SET       5.200        69.15
SET       5.300        69.27
SET       5.400        69.33
SET       5.500        69.45
SET       5.600        69.52
SET       5.700        69.59
SET       5.800        69.68
SET       5.900        69.73
SET       6.000        69.81
SET       6.100        69.85
SET       6.200        69.92
SET       6.300        69.97
SET       6.400        70.05
SET       6.500        70.11
SET       6.600        70.18
SET       6.700        70.26
SET       6.800        70.29
SET       6.900        70.33
SET       7.000        70.40
SET       7.100        70.45
SET       7.200        70.52
SET       7.300        70.58
SET       7.400        70.66
SET       7.500        70.74
SET       7.600        70.83
SET       7.700        70.96
SET       7.800        71.12
SET       7.900        71.36
SET       8.000        71.69
SET       8.100        72.29
SET       8.200        73.02
SET       8.300        74.19
SET       8.400        75.48
SET       8.500        76.93
SET       8.600        78.73
SET       8.700        80.50
SET       8.800        82.39
SET       8.900        84.07
SET       9.000        85.60
SET       9.100        87.03
SET       9.200        88.43
SET       9.300        89.46
SET       9.400        90.50
SET       9.500        91.40
SET       9.600        92.16
SET       9.700        92.87
SET       9.800        93.42
SET       9.900        93.90
SET      10.000        95.89
SET      11.000        97.51
SET      12.000        98.09
SET      13.000        98.41
SET      14.000        98.57
SET      15.000        98.75
SET      16.000        98.98
SET      17.000        99.06
SET      18.000        99.18
SET      19.000        99.37
SET      20.000        99.44
SET      21.000        99.51
SET      22.000        99.57
SET      23.000        99.60
SET      24.000        99.63
SET      25.000        99.67
SET      26.000        99.69
SET      28.000        99.73
SET      29.000        99.75
SET      30.000        99.76
SET      31.000        99.78
SET      32.000        99.79
SET      33.000        99.80
SET      35.000        99.81
SET      37.000        99.82
SET      40.000        99.83
SET      49.000        99.84
SET      51.000        99.86
SET      61.000        99.87
SET      66.000        99.88
SET      70.000        99.88
SET      72.000        99.89
SET      77.000        99.90
SET      78.000        99.91
SET      80.000        99.91
SET      81.000        99.93
SET      82.000        99.94
SET      93.000        99.94
SET      97.000        99.95
SET     110.000        99.96
SET     150.000        99.97
SET     180.000        99.98
SET     190.000        99.99
SET     700.000        99.99
SET    1800.000       100.00
---
GET       0.650         0.01
GET       0.710         0.04
GET       0.720         0.06
GET       0.740         0.08
GET       0.750         0.11
GET       0.760         0.14
GET       0.770         0.15
GET       0.780         0.22
GET       0.790         0.26
GET       0.800         0.32
GET       0.810         0.39
GET       0.820         0.45
GET       0.830         0.56
GET       0.840         0.65
GET       0.850         0.74
GET       0.860         0.85
GET       0.870         0.95
GET       0.880         1.13
GET       0.890         1.27
GET       0.900         1.49
GET       0.910         1.67
GET       0.920         1.85
GET       0.930         2.04
GET       0.940         2.23
GET       0.950         2.46
GET       0.960         2.75
GET       0.970         3.14
GET       0.980         3.50
GET       0.990         3.78
GET       1.000         5.91
GET       1.100        10.59
GET       1.200        16.39
GET       1.300        22.71
GET       1.400        28.98
GET       1.500        34.94
GET       1.600        40.30
GET       1.700        45.07
GET       1.800        49.52
GET       1.900        53.15
GET       2.000        56.22
GET       2.100        58.74
GET       2.200        60.85
GET       2.300        62.67
GET       2.400        64.01
GET       2.500        65.25
GET       2.600        66.27
GET       2.700        67.16
GET       2.800        67.76
GET       2.900        68.42
GET       3.000        68.99
GET       3.100        69.52
GET       3.200        69.88
GET       3.300        70.19
GET       3.400        70.43
GET       3.500        70.66
GET       3.600        70.86
GET       3.700        71.02
GET       3.800        71.17
GET       3.900        71.27
GET       4.000        71.40
GET       4.100        71.56
GET       4.200        71.75
GET       4.300        71.93
GET       4.400        72.09
GET       4.500        72.18
GET       4.600        72.32
GET       4.700        72.45
GET       4.800        72.59
GET       4.900        72.70
GET       5.000        72.82
GET       5.100        72.89
GET       5.200        73.02
GET       5.300        73.06
GET       5.400        73.15
GET       5.500        73.23
GET       5.600        73.28
GET       5.700        73.35
GET       5.800        73.39
GET       5.900        73.45
GET       6.000        73.52
GET       6.100        73.61
GET       6.200        73.66
GET       6.300        73.68
GET       6.400        73.70
GET       6.500        73.79
GET       6.600        73.88
GET       6.700        73.95
GET       6.800        74.02
GET       6.900        74.08
GET       7.000        74.15
GET       7.100        74.27
GET       7.200        74.45
GET       7.300        74.64
GET       7.400        74.88
GET       7.500        75.09
GET       7.600        75.38
GET       7.700        75.80
GET       7.800        76.35
GET       7.900        77.04
GET       8.000        77.84
GET       8.100        78.98
GET       8.200        80.22
GET       8.300        81.62
GET       8.400        83.10
GET       8.500        84.59
GET       8.600        86.04
GET       8.700        87.12
GET       8.800        88.43
GET       8.900        89.58
GET       9.000        90.73
GET       9.100        91.69
GET       9.200        92.37
GET       9.300        93.12
GET       9.400        93.86
GET       9.500        94.51
GET       9.600        94.95
GET       9.700        95.43
GET       9.800        95.86
GET       9.900        96.17
GET      10.000        97.39
GET      11.000        98.24
GET      12.000        98.61
GET      13.000        98.75
GET      14.000        98.91
GET      15.000        99.12
GET      16.000        99.22
GET      17.000        99.28
GET      18.000        99.42
GET      19.000        99.51
GET      20.000        99.58
GET      21.000        99.62
GET      22.000        99.65
GET      23.000        99.66
GET      24.000        99.67
GET      25.000        99.70
GET      26.000        99.73
GET      28.000        99.75
GET      30.000        99.76
GET      31.000        99.78
GET      32.000        99.78
GET      33.000        99.79
GET      34.000        99.80
GET      36.000        99.81
GET      40.000        99.81
GET      42.000        99.82
GET      46.000        99.83
GET      48.000        99.83
GET      49.000        99.85
GET      50.000        99.86
GET      51.000        99.88
GET      52.000        99.89
GET      53.000        99.90
GET      54.000        99.91
GET      58.000        99.92
