1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         147.81          ---          ---      7.18200       153.64
Gets         147.79       884.65         2.08      6.32700       922.21
Waits          0.00          ---          ---      0.00000          ---
Totals       295.59       884.65         2.08      6.75500      1075.84


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.800         0.01
SET       4.900         0.08
SET       5.000         0.38
SET       5.100         1.14
SET       5.200         2.64
SET       5.300         4.92
SET       5.400         7.84
SET       5.500        11.74
SET       5.600        16.35
SET       5.700        20.85
SET       5.800        25.76
SET       5.900        30.80
SET       6.000        35.55
SET       6.100        39.86
SET       6.200        44.30
SET       6.300        48.38
SET       6.400        52.52
SET       6.500        55.99
SET       6.600        59.18
SET       6.700        62.36
SET       6.800        65.11
SET       6.900        67.84
SET       7.000        70.46
SET       7.100        72.75
SET       7.200        74.62
SET       7.300        76.52
SET       7.400        78.14
SET       7.500        79.67
SET       7.600        81.08
SET       7.700        82.17
SET       7.800        83.19
SET       7.900        84.27
SET       8.000        85.02
SET       8.100        85.80
SET       8.200        86.46
SET       8.300        87.37
SET       8.400        87.99
SET       8.500        88.49
SET       8.600        89.19
SET       8.700        89.69
SET       8.800        90.18
SET       8.900        90.56
SET       9.000        90.95
SET       9.100        91.49
SET       9.200        91.93
SET       9.300        92.36
SET       9.400        92.65
SET       9.500        93.10
SET       9.600        93.46
SET       9.700        93.79
SET       9.800        94.05
SET       9.900        94.32
SET      10.000        95.69
SET      11.000        97.16
SET      12.000        98.04
SET      13.000        98.69
SET      14.000        99.01
SET      15.000        99.19
SET      16.000        99.37
SET      17.000        99.40
SET      18.000        99.45
SET      19.000        99.49
SET      20.000        99.53
SET      21.000        99.57
SET      22.000        99.62
SET      23.000        99.64
SET      24.000        99.66
SET      25.000        99.73
SET      26.000        99.77
SET      27.000        99.79
SET      28.000        99.81
SET      29.000        99.82
SET      31.000        99.83
SET      32.000        99.84
SET      40.000        99.85
SET      41.000        99.86
SET      45.000        99.88
SET      48.000        99.89
SET      56.000        99.90
SET      61.000        99.92
SET      82.000        99.93
SET     100.000        99.94
SET     110.000        99.95
SET     190.000        99.97
SET     370.000        99.98
SET     720.000       100.00
---
GET       4.100         0.05
GET       4.200         0.21
GET       4.300         0.94
GET       4.400         2.51
GET       4.500         5.09
GET       4.600         8.54
GET       4.700        12.79
GET       4.800        17.39
GET       4.900        22.38
GET       5.000        27.42
GET       5.100        31.96
GET       5.200        36.07
GET       5.300        40.30
GET       5.400        44.43
GET       5.500        48.36
GET       5.600        52.27
GET       5.700        56.04
GET       5.800        59.12
GET       5.900        61.98
GET       6.000        64.39
GET       6.100        66.99
GET       6.200        69.08
GET       6.300        71.06
GET       6.400        72.80
GET       6.500        74.62
GET       6.600        76.40
GET       6.700        77.94
GET       6.800        79.19
GET       6.900        80.40
GET       7.000        81.69
GET       7.100        82.69
GET       7.200        83.65
GET       7.300        84.60
GET       7.400        85.39
GET       7.500        86.08
GET       7.600        86.86
GET       7.700        87.53
GET       7.800        88.02
GET       7.900        88.58
GET       8.000        89.06
GET       8.100        89.49
GET       8.200        89.90
GET       8.300        90.48
GET       8.400        90.90
GET       8.500        91.37
GET       8.600        91.75
GET       8.700        92.06
GET       8.800        92.46
GET       8.900        92.77
GET       9.000        93.08
GET       9.100        93.36
GET       9.200        93.72
GET       9.300        93.98
GET       9.400        94.12
GET       9.500        94.40
GET       9.600        94.71
GET       9.700        94.93
GET       9.800        95.16
GET       9.900        95.46
GET      10.000        96.50
GET      11.000        97.61
GET      12.000        98.47
GET      13.000        98.88
GET      14.000        99.12
GET      15.000        99.27
GET      16.000        99.33
GET      17.000        99.42
GET      18.000        99.47
GET      19.000        99.58
GET      20.000        99.62
GET      21.000        99.63
GET      22.000        99.68
GET      23.000        99.73
GET      24.000        99.74
GET      25.000        99.75
GET      26.000        99.76
GET      27.000        99.77
GET      28.000        99.80
GET      31.000        99.81
GET      32.000        99.82
GET      36.000        99.83
GET      37.000        99.85
GET      43.000        99.88
GET      44.000        99.89
GET      46.000        99.90
GET      49.000        99.91
GET      55.000        99.93
GET      82.000        99.94
GET     100.000        99.95
GET     190.000        99.97
GET     290.000        99.99
GET     370.000       100.00
---
