1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         130.11          ---          ---      7.96300       135.24
Gets         130.09      1168.68         2.15      7.39000      1217.65
Waits          0.00          ---          ---      0.00000          ---
Totals       260.20      1168.68         2.15      7.67600      1352.89


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       5.000         0.01
SET       5.100         0.04
SET       5.200         0.14
SET       5.300         0.53
SET       5.400         1.11
SET       5.500         2.15
SET       5.600         3.73
SET       5.700         5.93
SET       5.800         8.66
SET       5.900        11.58
SET       6.000        15.40
SET       6.100        18.94
SET       6.200        22.40
SET       6.300        26.17
SET       6.400        30.60
SET       6.500        34.28
SET       6.600        38.08
SET       6.700        41.58
SET       6.800        44.88
SET       6.900        48.43
SET       7.000        51.90
SET       7.100        54.86
SET       7.200        57.54
SET       7.300        60.09
SET       7.400        62.71
SET       7.500        65.15
SET       7.600        67.30
SET       7.700        69.13
SET       7.800        71.03
SET       7.900        73.38
SET       8.000        75.64
SET       8.100        77.08
SET       8.200        78.47
SET       8.300        79.75
SET       8.400        80.86
SET       8.500        81.71
SET       8.600        82.46
SET       8.700        83.26
SET       8.800        83.99
SET       8.900        84.96
SET       9.000        85.90
SET       9.100        86.63
SET       9.200        87.05
SET       9.300        87.90
SET       9.400        88.61
SET       9.500        89.21
SET       9.600        89.56
SET       9.700        89.97
SET       9.800        90.46
SET       9.900        90.88
SET      10.000        93.03
SET      11.000        95.52
SET      12.000        96.99
SET      13.000        97.85
SET      14.000        98.41
SET      15.000        98.82
SET      16.000        99.05
SET      17.000        99.18
SET      18.000        99.31
SET      19.000        99.37
SET      20.000        99.50
SET      21.000        99.55
SET      22.000        99.59
SET      23.000        99.62
SET      24.000        99.63
SET      25.000        99.67
SET      26.000        99.71
SET      28.000        99.72
SET      29.000        99.73
SET      30.000        99.74
SET      31.000        99.76
SET      33.000        99.80
SET      36.000        99.81
SET      40.000        99.82
SET      42.000        99.83
SET      44.000        99.85
SET      52.000        99.86
SET      67.000        99.87
SET     110.000        99.90
SET     130.000        99.91
SET     210.000        99.92
SET     320.000        99.94
SET     330.000        99.95
SET     400.000        99.96
SET     510.000        99.99
SET     570.000       100.00
---
GET       4.300         0.01
GET       4.400         0.03
GET       4.500         0.10
GET       4.600         0.40
GET       4.700         1.08
GET       4.800         2.02
GET       4.900         3.57
GET       5.000         5.78
GET       5.100         8.07
GET       5.200        11.00
GET       5.300        14.21
GET       5.400        17.37
GET       5.500        20.75
GET       5.600        24.81
GET       5.700        28.62
GET       5.800        32.05
GET       5.900        35.79
GET       6.000        40.46
GET       6.100        44.53
GET       6.200        47.96
GET       6.300        51.17
GET       6.400        54.10
GET       6.500        57.38
GET       6.600        60.09
GET       6.700        62.67
GET       6.800        64.75
GET       6.900        66.94
GET       7.000        69.59
GET       7.100        71.55
GET       7.200        73.35
GET       7.300        74.93
GET       7.400        76.47
GET       7.500        77.71
GET       7.600        79.14
GET       7.700        80.17
GET       7.800        80.96
GET       7.900        82.03
GET       8.000        83.53
GET       8.100        84.41
GET       8.200        85.18
GET       8.300        85.92
GET       8.400        86.73
GET       8.500        87.27
GET       8.600        87.79
GET       8.700        88.30
GET       8.800        88.87
GET       8.900        89.38
GET       9.000        90.08
GET       9.100        90.74
GET       9.200        91.17
GET       9.300        91.44
GET       9.400        91.76
GET       9.500        92.20
GET       9.600        92.40
GET       9.700        92.83
GET       9.800        93.13
GET       9.900        93.33
GET      10.000        94.94
GET      11.000        96.64
GET      12.000        97.68
GET      13.000        98.27
GET      14.000        98.67
GET      15.000        98.85
GET      16.000        99.08
GET      17.000        99.19
GET      18.000        99.27
GET      19.000        99.32
GET      20.000        99.45
GET      21.000        99.47
GET      22.000        99.54
GET      23.000        99.55
GET      24.000        99.56
GET      25.000        99.58
GET      26.000        99.62
GET      28.000        99.63
GET      29.000        99.65
GET      30.000        99.67
GET      31.000        99.69
GET      33.000        99.73
GET      34.000        99.74
GET      36.000        99.76
GET      37.000        99.80
GET      38.000        99.81
GET      39.000        99.82
GET      41.000        99.83
GET      43.000        99.85
GET      52.000        99.86
GET      98.000        99.87
GET     200.000        99.88
GET     250.000        99.90
GET     290.000        99.92
GET     310.000        99.94
GET     400.000        99.95
GET     420.000        99.97
GET     620.000       100.00
---
