1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         194.23          ---          ---      5.19800       201.89
Gets         194.21      1744.08         3.83      5.08100      1817.18
Waits          0.00          ---          ---      0.00000          ---
Totals       388.44      1744.08         3.83      5.13900      2019.07


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.960         0.01
SET       1.000         0.02
SET       1.100         0.27
SET       1.200         1.06
SET       1.300         3.05
SET       1.400         6.01
SET       1.500         9.72
SET       1.600        13.94
SET       1.700        18.46
SET       1.800        23.33
SET       1.900        27.97
SET       2.000        33.16
SET       2.100        37.17
SET       2.200        40.91
SET       2.300        44.34
SET       2.400        47.11
SET       2.500        49.96
SET       2.600        52.23
SET       2.700        54.23
SET       2.800        55.80
SET       2.900        57.31
SET       3.000        58.52
SET       3.100        59.64
SET       3.200        60.50
SET       3.300        61.28
SET       3.400        62.00
SET       3.500        62.59
SET       3.600        63.25
SET       3.700        63.69
SET       3.800        64.04
SET       3.900        64.42
SET       4.000        64.84
SET       4.100        65.04
SET       4.200        65.31
SET       4.300        65.53
SET       4.400        65.75
SET       4.500        65.93
SET       4.600        66.18
SET       4.700        66.34
SET       4.800        66.52
SET       4.900        66.62
SET       5.000        66.78
SET       5.100        66.95
SET       5.200        67.05
SET       5.300        67.23
SET       5.400        67.37
SET       5.500        67.50
SET       5.600        67.56
SET       5.700        67.64
SET       5.800        67.74
SET       5.900        67.78
SET       6.000        67.93
SET       6.100        67.99
SET       6.200        68.05
SET       6.300        68.15
SET       6.400        68.28
SET       6.500        68.34
SET       6.600        68.41
SET       6.700        68.47
SET       6.800        68.54
SET       6.900        68.61
SET       7.000        68.66
SET       7.100        68.73
SET       7.200        68.85
SET       7.300        69.00
SET       7.400        69.16
SET       7.500        69.29
SET       7.600        69.57
SET       7.700        69.77
SET       7.800        70.09
SET       7.900        70.39
SET       8.000        70.94
SET       8.100        71.55
SET       8.200        72.10
SET       8.300        72.98
SET       8.400        74.10
SET       8.500        75.36
SET       8.600        76.75
SET       8.700        78.19
SET       8.800        79.58
SET       8.900        81.12
SET       9.000        82.77
SET       9.100        84.36
SET       9.200        85.64
SET       9.300        87.09
SET       9.400        88.33
SET       9.500        89.30
SET       9.600        90.26
SET       9.700        91.07
SET       9.800        91.78
SET       9.900        92.51
SET      10.000        95.17
SET      11.000        97.19
SET      12.000        97.97
