1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         132.72          ---          ---      7.95300       137.96
Gets         132.69      1191.64         2.57      7.09700      1241.58
Waits          0.00          ---          ---      0.00000          ---
Totals       265.41      1191.64         2.57      7.52500      1379.54


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.900         0.01
SET       5.000         0.03
SET       5.100         0.14
SET       5.200         0.35
SET       5.300         0.67
SET       5.400         1.43
SET       5.500         2.56
SET       5.600         3.95
SET       5.700         5.96
SET       5.800         8.18
SET       5.900        11.11
SET       6.000        14.45
SET       6.100        18.06
SET       6.200        21.53
SET       6.300        25.12
SET       6.400        28.96
SET       6.500        32.68
SET       6.600        36.39
SET       6.700        39.98
SET       6.800        43.66
SET       6.900        47.27
SET       7.000        50.73
SET       7.100        53.80
SET       7.200        56.58
SET       7.300        59.31
SET       7.400        61.45
SET       7.500        63.83
SET       7.600        66.06
SET       7.700        68.08
SET       7.800        69.81
SET       7.900        71.48
SET       8.000        73.13
SET       8.100        74.66
SET       8.200        76.10
SET       8.300        77.33
SET       8.400        78.74
SET       8.500        79.72
SET       8.600        80.68
SET       8.700        81.67
SET       8.800        82.41
SET       8.900        83.32
SET       9.000        84.10
SET       9.100        84.84
SET       9.200        85.55
SET       9.300        86.03
SET       9.400        86.71
SET       9.500        87.26
SET       9.600        87.82
SET       9.700        88.45
SET       9.800        89.12
SET       9.900        89.59
SET      10.000        92.03
SET      11.000        94.89
SET      12.000        96.39
SET      13.000        97.41
SET      14.000        98.18
SET      15.000        98.64
SET      16.000        98.90
SET      17.000        99.07
SET      18.000        99.22
SET      19.000        99.30
SET      20.000        99.37
SET      21.000        99.46
SET      22.000        99.51
SET      23.000        99.56
SET      24.000        99.59
SET      25.000        99.61
SET      26.000        99.62
SET      27.000        99.65
SET      28.000        99.66
SET      29.000        99.71
SET      30.000        99.74
SET      33.000        99.75
SET      34.000        99.76
SET      35.000        99.79
SET      37.000        99.81
SET      38.000        99.82
SET      39.000        99.84
SET      44.000        99.85
SET      50.000        99.87
SET      56.000        99.89
SET      66.000        99.90
SET      68.000        99.91
SET      72.000        99.92
SET     160.000        99.95
SET     440.000        99.99
SET     450.000       100.00
---
GET       4.400         0.01
GET       4.500         0.13
GET       4.600         0.41
GET       4.700         0.90
GET       4.800         2.05
GET       4.900         3.39
GET       5.000         5.47
GET       5.100         7.62
GET       5.200        10.57
GET       5.300        13.58
GET       5.400        16.79
GET       5.500        20.13
GET       5.600        23.92
GET       5.700        27.87
GET       5.800        31.48
GET       5.900        35.19
GET       6.000        39.11
GET       6.100        42.71
GET       6.200        45.99
GET       6.300        48.99
GET       6.400        51.59
GET       6.500        54.33
GET       6.600        57.06
GET       6.700        59.70
GET       6.800        62.30
GET       6.900        64.65
GET       7.000        66.93
GET       7.100        69.15
GET       7.200        70.83
GET       7.300        72.40
GET       7.400        73.97
GET       7.500        75.42
GET       7.600        76.64
GET       7.700        77.90
GET       7.800        78.95
GET       7.900        80.25
GET       8.000        81.39
GET       8.100        82.39
GET       8.200        83.31
GET       8.300        83.97
GET       8.400        84.57
GET       8.500        85.31
GET       8.600        86.10
GET       8.700        86.75
GET       8.800        87.21
GET       8.900        87.83
GET       9.000        88.40
GET       9.100        88.79
GET       9.200        89.29
GET       9.300        89.69
GET       9.400        90.16
GET       9.500        90.65
GET       9.600        90.96
GET       9.700        91.37
GET       9.800        91.71
GET       9.900        92.10
GET      10.000        93.71
GET      11.000        95.83
GET      12.000        97.29
GET      13.000        98.22
GET      14.000        98.67
GET      15.000        98.90
GET      16.000        99.13
GET      17.000        99.35
GET      18.000        99.46
GET      19.000        99.52
GET      20.000        99.55
GET      21.000        99.61
GET      22.000        99.62
GET      23.000        99.66
GET      24.000        99.69
GET      25.000        99.70
GET      26.000        99.72
GET      27.000        99.75
GET      29.000        99.76
GET      30.000        99.77
GET      31.000        99.79
GET      32.000        99.85
GET      33.000        99.86
GET      34.000        99.87
GET      35.000        99.89
GET      37.000        99.91
GET      52.000        99.92
GET      98.000        99.94
GET     100.000        99.95
GET     110.000        99.97
GET     190.000       100.00
---
