1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         236.06          ---          ---      4.30700       245.37
Gets         236.04      1412.39         3.87      4.14400      1472.37
Waits          0.00          ---          ---      0.00000          ---
Totals       472.10      1412.39         3.87      4.22600      1717.74


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.100         0.61
SET       1.200         2.53
SET       1.300         6.50
SET       1.400        12.44
SET       1.500        19.27
SET       1.600        25.80
SET       1.700        32.22
SET       1.800        37.94
SET       1.900        42.71
SET       2.000        47.12
SET       2.100        50.76
SET       2.200        53.76
SET       2.300        56.33
SET       2.400        58.30
SET       2.500        60.22
SET       2.600        61.74
SET       2.700        62.89
SET       2.800        63.82
SET       2.900        64.70
SET       3.000        65.42
SET       3.100        66.03
SET       3.200        66.60
SET       3.300        67.00
SET       3.400        67.32
SET       3.500        67.57
SET       3.600        67.84
SET       3.700        68.02
SET       3.800        68.22
SET       3.900        68.37
SET       4.000        68.50
SET       4.100        68.68
SET       4.200        68.82
SET       4.300        68.92
SET       4.400        69.06
SET       4.500        69.22
SET       4.600        69.37
SET       4.700        69.49
SET       4.800        69.58
SET       4.900        69.70
SET       5.000        69.79
SET       5.100        69.87
SET       5.200        69.95
SET       5.300        70.00
SET       5.400        70.07
SET       5.500        70.19
SET       5.600        70.27
SET       5.700        70.32
SET       5.800        70.36
SET       5.900        70.47
SET       6.000        70.56
SET       6.100        70.64
SET       6.200        70.71
SET       6.300        70.79
SET       6.400        70.81
SET       6.500        70.86
SET       6.600        70.95
SET       6.700        71.05
SET       6.800        71.12
SET       6.900        71.15
SET       7.000        71.22
SET       7.100        71.31
SET       7.200        71.38
SET       7.300        71.46
SET       7.400        71.53
SET       7.500        71.62
SET       7.600        71.72
SET       7.700        71.85
SET       7.800        72.03
SET       7.900        72.29
SET       8.000        72.70
SET       8.100        73.33
SET       8.200        74.20
SET       8.300        75.30
SET       8.400        76.60
SET       8.500        78.27
SET       8.600        80.11
SET       8.700        81.86
SET       8.800        83.58
SET       8.900        85.15
SET       9.000        86.77
SET       9.100        88.21
SET       9.200        89.54
SET       9.300        90.58
SET       9.400        91.50
SET       9.500        92.28
SET       9.600        93.16
SET       9.700        93.68
SET       9.800        94.22
SET       9.900        94.70
SET      10.000        96.51
SET      11.000        97.81
SET      12.000        98.29
SET      13.000        98.48
SET      14.000        98.70
SET      15.000        98.88
SET      16.000        99.10
SET      17.000        99.22
SET      18.000        99.36
SET      19.000        99.46
SET      20.000        99.51
SET      21.000        99.57
SET      22.000        99.61
SET      23.000        99.65
SET      24.000        99.68
SET      25.000        99.70
SET      26.000        99.72
SET      27.000        99.72
SET      28.000        99.75
SET      29.000        99.76
SET      30.000        99.77
SET      32.000        99.77
SET      35.000        99.78
SET      39.000        99.80
SET      40.000        99.81
SET      41.000        99.82
SET      42.000        99.82
SET      43.000        99.83
SET      46.000        99.84
SET      49.000        99.84
SET      50.000        99.85
SET      51.000        99.88
SET      52.000        99.89
SET      58.000        99.92
SET      60.000        99.93
SET      68.000        99.95
SET      73.000        99.96
SET      81.000        99.96
SET      84.000        99.97
SET      94.000        99.98
