1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         139.74          ---          ---      7.46000       145.25
Gets         139.72      1254.64         2.83      6.82800      1307.22
Waits          0.00          ---          ---      0.00000          ---
Totals       279.45      1254.64         2.83      7.14400      1452.47


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.800         0.01
SET       4.900         0.04
SET       5.000         0.10
SET       5.100         0.30
SET       5.200         0.99
SET       5.300         2.30
SET       5.400         4.31
SET       5.500         7.05
SET       5.600        10.42
SET       5.700        13.87
SET       5.800        17.84
SET       5.900        21.95
SET       6.000        26.28
SET       6.100        30.57
SET       6.200        34.79
SET       6.300        38.78
SET       6.400        42.98
SET       6.500        46.69
SET       6.600        50.23
SET       6.700        53.46
SET       6.800        56.48
SET       6.900        59.62
SET       7.000        62.57
SET       7.100        65.06
SET       7.200        67.25
SET       7.300        69.30
SET       7.400        71.18
SET       7.500        72.97
SET       7.600        74.53
SET       7.700        76.00
SET       7.800        77.32
SET       7.900        78.71
SET       8.000        79.72
SET       8.100        80.80
SET       8.200        81.92
SET       8.300        82.91
SET       8.400        83.78
SET       8.500        84.56
SET       8.600        85.24
SET       8.700        85.83
SET       8.800        86.39
SET       8.900        87.05
SET       9.000        87.63
SET       9.100        88.22
SET       9.200        88.81
SET       9.300        89.31
SET       9.400        89.73
SET       9.500        90.19
SET       9.600        90.70
SET       9.700        91.06
SET       9.800        91.40
SET       9.900        91.69
SET      10.000        93.32
SET      11.000        95.54
SET      12.000        97.01
SET      13.000        97.79
SET      14.000        98.30
SET      15.000        98.73
SET      16.000        98.92
SET      17.000        99.02
SET      18.000        99.21
SET      19.000        99.27
SET      20.000        99.35
SET      21.000        99.37
SET      22.000        99.49
SET      23.000        99.52
SET      24.000        99.56
SET      25.000        99.60
SET      26.000        99.62
SET      27.000        99.63
SET      28.000        99.67
SET      29.000        99.69
SET      30.000        99.70
SET      31.000        99.75
SET      32.000        99.76
SET      33.000        99.77
SET      34.000        99.79
SET      36.000        99.80
SET      38.000        99.85
SET      42.000        99.86
SET      43.000        99.87
SET      49.000        99.88
SET      54.000        99.89
SET     100.000        99.92
SET     110.000        99.95
SET     130.000        99.96
SET     160.000        99.98
SET     200.000        99.99
SET     440.000       100.00
---
GET       4.200         0.01
GET       4.300         0.12
GET       4.400         0.27
GET       4.500         0.83
GET       4.600         1.95
GET       4.700         3.90
GET       4.800         6.51
GET       4.900         9.16
GET       5.000        12.94
GET       5.100        17.21
GET       5.200        21.22
GET       5.300        25.23
GET       5.400        29.38
GET       5.500        33.30
GET       5.600        37.32
GET       5.700        41.28
GET       5.800        45.09
GET       5.900        48.64
GET       6.000        51.82
GET       6.100        54.77
GET       6.200        57.71
GET       6.300        60.65
GET       6.400        63.05
GET       6.500        65.35
GET       6.600        67.23
GET       6.700        69.30
GET       6.800        71.32
GET       6.900        73.04
GET       7.000        74.65
GET       7.100        76.14
GET       7.200        77.42
GET       7.300        78.60
GET       7.400        79.80
GET       7.500        80.75
GET       7.600        81.68
GET       7.700        82.77
GET       7.800        83.65
GET       7.900        84.52
GET       8.000        85.36
GET       8.100        86.05
GET       8.200        86.63
GET       8.300        87.20
GET       8.400        87.71
GET       8.500        88.32
GET       8.600        88.75
GET       8.700        89.26
GET       8.800        89.83
GET       8.900        90.15
GET       9.000        90.59
GET       9.100        91.11
GET       9.200        91.47
GET       9.300        91.79
GET       9.400        92.11
GET       9.500        92.48
GET       9.600        92.90
GET       9.700        93.16
GET       9.800        93.43
GET       9.900        93.73
GET      10.000        94.85
GET      11.000        96.59
GET      12.000        97.70
GET      13.000        98.30
GET      14.000        98.69
GET      15.000        98.92
GET      16.000        99.13
GET      17.000        99.30
GET      18.000        99.46
GET      19.000        99.56
GET      20.000        99.63
GET      21.000        99.66
GET      22.000        99.69
GET      23.000        99.71
GET      24.000        99.73
GET      25.000        99.75
GET      26.000        99.79
GET      27.000        99.85
GET      31.000        99.86
GET      34.000        99.87
GET      38.000        99.88
GET      44.000        99.89
GET      49.000        99.90
GET      56.000        99.92
GET      65.000        99.93
GET      73.000        99.94
GET     160.000        99.95
GET     190.000        99.96
GET     440.000       100.00
---
