1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         246.75          ---          ---      4.47200       256.49
Gets         246.74       737.88         2.33      3.61500       770.42
Waits          0.00          ---          ---      0.00000          ---
Totals       493.49       737.88         2.33      4.04300      1026.91


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.940         0.01
SET       1.000         0.07
SET       1.100         0.55
SET       1.200         2.06
SET       1.300         5.52
SET       1.400        10.87
SET       1.500        17.68
SET       1.600        24.57
SET       1.700        30.83
SET       1.800        36.52
SET       1.900        41.58
SET       2.000        46.24
SET       2.100        50.44
SET       2.200        53.84
SET       2.300        56.50
SET       2.400        58.77
SET       2.500        60.54
SET       2.600        61.90
SET       2.700        63.10
SET       2.800        64.15
SET       2.900        64.98
SET       3.000        65.75
SET       3.100        66.31
SET       3.200        66.83
SET       3.300        67.35
SET       3.400        67.64
SET       3.500        67.96
SET       3.600        68.16
SET       3.700        68.40
SET       3.800        68.67
SET       3.900        68.87
SET       4.000        69.07
SET       4.100        69.28
SET       4.200        69.42
SET       4.300        69.56
SET       4.400        69.62
SET       4.500        69.71
SET       4.600        69.83
SET       4.700        69.94
SET       4.800        70.05
SET       4.900        70.15
SET       5.000        70.31
SET       5.100        70.38
SET       5.200        70.51
SET       5.300        70.59
SET       5.400        70.69
SET       5.500        70.76
SET       5.600        70.86
SET       5.700        70.96
SET       5.800        71.00
SET       5.900        71.10
SET       6.000        71.17
SET       6.100        71.19
SET       6.200        71.23
SET       6.300        71.28
SET       6.400        71.34
SET       6.500        71.38
SET       6.600        71.42
SET       6.700        71.46
SET       6.800        71.50
SET       6.900        71.57
SET       7.000        71.67
SET       7.100        71.71
SET       7.200        71.78
SET       7.300        71.86
SET       7.400        71.96
SET       7.500        72.02
SET       7.600        72.12
SET       7.700        72.21
SET       7.800        72.35
SET       7.900        72.65
SET       8.000        72.99
SET       8.100        73.52
SET       8.200        74.33
SET       8.300        75.48
SET       8.400        76.73
SET       8.500        78.26
SET       8.600        80.10
SET       8.700        81.81
SET       8.800        83.72
SET       8.900        85.35
SET       9.000        86.92
SET       9.100        88.43
SET       9.200        89.71
SET       9.300        90.91
SET       9.400        91.98
SET       9.500        92.92
SET       9.600        93.72
SET       9.700        94.35
SET       9.800        94.92
SET       9.900        95.34
SET      10.000        97.01
SET      11.000        98.16
SET      12.000        98.64
SET      13.000        98.91
SET      14.000        99.06
SET      15.000        99.18
SET      16.000        99.29
SET      17.000        99.36
SET      18.000        99.47
SET      19.000        99.55
SET      20.000        99.57
SET      21.000        99.61
SET      22.000        99.64
SET      23.000        99.66
SET      24.000        99.67
SET      25.000        99.70
SET      26.000        99.74
SET      27.000        99.77
SET      28.000        99.79
SET      29.000        99.80
SET      30.000        99.81
SET      31.000        99.82
SET      32.000        99.82
SET      33.000        99.84
SET      34.000        99.84
SET      37.000        99.85
SET      38.000        99.86
SET      39.000        99.86
SET      43.000        99.88
SET      44.000        99.89
SET      47.000        99.89
SET      51.000        99.90
SET      54.000        99.91
SET      58.000        99.92
SET      63.000        99.93
SET      65.000        99.94
SET      66.000        99.95
SET      73.000        99.95
SET      74.000        99.96
SET      78.000        99.97
SET      82.000        99.98
SET     300.000        99.99
SET    1800.000       100.00
---
GET       0.610         0.01
GET       0.630         0.02
GET       0.650         0.03
GET       0.660         0.04
GET       0.670         0.05
GET       0.680         0.07
GET       0.690         0.09
GET       0.700         0.12
GET       0.710         0.14
GET       0.720         0.18
GET       0.730         0.24
GET       0.740         0.27
GET       0.750         0.36
GET       0.760         0.42
GET       0.770         0.49
GET       0.780         0.54
GET       0.790         0.59
GET       0.800         0.72
GET       0.810         0.86
GET       0.820         1.00
GET       0.830         1.22
GET       0.840         1.37
GET       0.850         1.59
GET       0.860         1.77
GET       0.870         2.03
GET       0.880         2.27
GET       0.890         2.49
GET       0.900         2.81
GET       0.910         3.13
GET       0.920         3.44
GET       0.930         3.71
GET       0.940         4.07
GET       0.950         4.46
GET       0.960         4.90
GET       0.970         5.33
GET       0.980         5.74
GET       0.990         6.18
GET       1.000         8.81
GET       1.100        14.66
GET       1.200        21.41
GET       1.300        28.23
GET       1.400        34.50
GET       1.500        40.12
GET       1.600        45.36
GET       1.700        49.49
GET       1.800        53.29
GET       1.900        56.48
GET       2.000        59.35
GET       2.100        61.63
GET       2.200        63.51
GET       2.300        65.07
GET       2.400        66.29
GET       2.500        67.44
GET       2.600        68.17
GET       2.700        68.77
GET       2.800        69.34
GET       2.900        69.76
GET       3.000        70.29
GET       3.100        70.64
GET       3.200        70.96
GET       3.300        71.22
GET       3.400        71.43
GET       3.500        71.64
GET       3.600        71.76
GET       3.700        72.00
GET       3.800        72.25
GET       3.900        72.41
GET       4.000        72.52
GET       4.100        72.60
GET       4.200        72.73
GET       4.300        72.87
GET       4.400        72.96
GET       4.500        73.06
GET       4.600        73.19
GET       4.700        73.31
GET       4.800        73.41
GET       4.900        73.54
GET       5.000        73.61
GET       5.100        73.68
GET       5.200        73.75
GET       5.300        73.83
GET       5.400        73.87
GET       5.500        73.91
GET       5.600        73.98
GET       5.700        74.01
GET       5.800        74.08
GET       5.900        74.11
GET       6.000        74.16
GET       6.100        74.22
GET       6.200        74.33
GET       6.300        74.39
GET       6.400        74.41
GET       6.500        74.45
GET       6.600        74.51
GET       6.700        74.59
GET       6.800        74.69
GET       6.900        74.77
GET       7.000        74.86
GET       7.100        74.93
GET       7.200        75.06
GET       7.300        75.41
GET       7.400        75.70
GET       7.500        76.08
GET       7.600        76.53
GET       7.700        77.07
GET       7.800        77.86
GET       7.900        78.77
GET       8.000        79.94
GET       8.100        81.29
GET       8.200        82.69
GET       8.300        84.30
GET       8.400        85.95
GET       8.500        87.43
GET       8.600        88.87
GET       8.700        90.15
GET       8.800        91.45
GET       8.900        92.46
GET       9.000        93.46
GET       9.100        94.32
GET       9.200        95.01
GET       9.300        95.49
GET       9.400        96.03
GET       9.500        96.36
GET       9.600        96.64
GET       9.700        96.93
GET       9.800        97.25
GET       9.900        97.51
GET      10.000        98.26
GET      11.000        98.82
GET      12.000        99.09
GET      13.000        99.26
GET      14.000        99.34
GET      15.000        99.40
GET      16.000        99.49
GET      17.000        99.54
GET      18.000        99.63
GET      19.000        99.66
GET      20.000        99.71
GET      21.000        99.73
GET      22.000        99.74
GET      23.000        99.77
GET      24.000        99.78
GET      25.000        99.79
GET      26.000        99.80
GET      27.000        99.80
GET      28.000        99.83
GET      29.000        99.85
GET      31.000        99.86
GET      32.000        99.87
GET      33.000        99.89
GET      39.000        99.90
GET      40.000        99.91
GET      41.000        99.91
GET      42.000        99.92
GET      44.000        99.93
GET      51.000        99.93
GET      53.000        99.94
GET      55.000        99.95
GET      65.000        99.95
GET      73.000        99.96
GET      75.000        99.97
GET      80.000        99.98
GET      81.000        99.99
GET      82.000        99.99
GET     300.000       100.00
---
