1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         342.50          ---          ---      3.25300       356.00
Gets         342.46      2040.97        13.80      2.56800      2127.76
Waits          0.00          ---          ---      0.00000          ---
Totals       684.96      2040.97        13.80      2.91100      2483.76


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.00
SET       2.100         0.03
SET       2.200         0.53
SET       2.300         3.38
SET       2.400        10.39
SET       2.500        21.18
SET       2.600        32.83
SET       2.700        43.81
SET       2.800        52.88
SET       2.900        59.90
SET       3.000        65.62
SET       3.100        69.88
SET       3.200        73.33
SET       3.300        76.15
SET       3.400        78.63
SET       3.500        80.62
SET       3.600        82.35
SET       3.700        83.76
SET       3.800        84.94
SET       3.900        86.10
SET       4.000        87.10
SET       4.100        88.01
SET       4.200        88.91
SET       4.300        89.76
SET       4.400        90.46
SET       4.500        91.11
SET       4.600        91.82
SET       4.700        92.42
SET       4.800        92.93
SET       4.900        93.43
SET       5.000        94.09
SET       5.100        94.51
SET       5.200        94.87
SET       5.300        95.27
SET       5.400        95.61
SET       5.500        95.91
SET       5.600        96.22
SET       5.700        96.47
SET       5.800        96.65
SET       5.900        96.87
SET       6.000        97.02
SET       6.100        97.23
SET       6.200        97.41
SET       6.300        97.49
SET       6.400        97.63
SET       6.500        97.72
SET       6.600        97.78
SET       6.700        97.88
SET       6.800        97.98
SET       6.900        98.05
SET       7.000        98.11
SET       7.100        98.16
SET       7.200        98.23
SET       7.300        98.32
SET       7.400        98.37
SET       7.500        98.44
SET       7.600        98.50
SET       7.700        98.56
SET       7.800        98.61
SET       7.900        98.68
SET       8.000        98.71
SET       8.100        98.75
SET       8.200        98.79
SET       8.300        98.81
SET       8.400        98.86
SET       8.500        98.92
SET       8.600        98.96
SET       8.700        99.01
SET       8.800        99.03
SET       8.900        99.09
SET       9.000        99.14
SET       9.100        99.19
SET       9.200        99.25
SET       9.300        99.27
SET       9.400        99.32
SET       9.500        99.36
SET       9.600        99.41
SET       9.700        99.45
SET       9.800        99.48
SET       9.900        99.50
SET      10.000        99.64
SET      11.000        99.74
SET      12.000        99.77
SET      13.000        99.80
SET      14.000        99.84
SET      15.000        99.85
SET      16.000        99.86
SET      17.000        99.87
SET      18.000        99.88
SET      19.000        99.90
SET      23.000        99.91
SET      25.000        99.92
SET      26.000        99.93
SET      30.000        99.93
SET      31.000        99.94
SET      32.000        99.94
SET      35.000        99.95
SET      46.000        99.96
SET      48.000        99.96
SET      57.000        99.97
SET      59.000        99.98
SET      90.000        99.98
SET     130.000        99.99
SET     140.000        99.99
SET     160.000       100.00
SET     270.000       100.00
---
GET       0.720         0.00
GET       0.780         0.02
GET       0.790         0.05
GET       0.800         0.06
GET       0.810         0.08
GET       0.820         0.11
GET       0.830         0.14
GET       0.840         0.17
GET       0.850         0.22
GET       0.860         0.31
GET       0.870         0.38
GET       0.880         0.49
GET       0.890         0.58
