1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         256.64          ---          ---      4.29500       266.76
Gets         256.62      2293.44        16.16      3.47700      2389.72
Waits          0.00          ---          ---      0.00000          ---
Totals       513.26      2293.44        16.16      3.88600      2656.48


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.04
SET       2.200         0.69
SET       2.300         3.49
SET       2.400         9.62
SET       2.500        19.29
SET       2.600        29.82
SET       2.700        39.94
SET       2.800        48.56
SET       2.900        55.66
SET       3.000        60.86
SET       3.100        65.14
SET       3.200        68.37
SET       3.300        70.89
SET       3.400        72.62
SET       3.500        74.18
SET       3.600        75.39
SET       3.700        76.16
SET       3.800        76.83
SET       3.900        77.41
SET       4.000        77.92
SET       4.100        78.40
SET       4.200        78.76
SET       4.300        79.21
SET       4.400        79.51
SET       4.500        79.79
SET       4.600        80.08
SET       4.700        80.32
SET       4.800        80.56
SET       4.900        80.75
SET       5.000        80.85
SET       5.100        81.07
SET       5.200        81.23
SET       5.300        81.38
SET       5.400        81.51
SET       5.500        81.60
SET       5.600        81.68
SET       5.700        81.76
SET       5.800        81.86
SET       5.900        81.95
SET       6.000        82.00
SET       6.100        82.06
SET       6.200        82.12
SET       6.300        82.19
SET       6.400        82.26
SET       6.500        82.28
SET       6.600        82.32
SET       6.700        82.34
SET       6.800        82.38
SET       6.900        82.45
SET       7.000        82.49
SET       7.100        82.58
SET       7.200        82.63
SET       7.300        82.68
SET       7.400        82.77
SET       7.500        82.88
SET       7.600        83.01
SET       7.700        83.19
SET       7.800        83.52
SET       7.900        83.92
SET       8.000        84.30
SET       8.100        84.70
SET       8.200        85.18
SET       8.300        85.75
SET       8.400        86.41
SET       8.500        86.81
SET       8.600        87.24
SET       8.700        87.78
SET       8.800        88.34
SET       8.900        88.90
SET       9.000        89.36
SET       9.100        89.97
SET       9.200        90.62
SET       9.300        91.37
SET       9.400        92.28
SET       9.500        93.05
SET       9.600        94.03
SET       9.700        94.93
SET       9.800        95.67
SET       9.900        96.51
SET      10.000        98.32
SET      11.000        98.95
SET      12.000        99.16
SET      13.000        99.27
SET      14.000        99.37
SET      15.000        99.42
SET      17.000        99.45
SET      18.000        99.52
SET      19.000        99.56
SET      20.000        99.58
SET      22.000        99.60
SET      24.000        99.60
SET      28.000        99.62
SET      29.000        99.63
SET      30.000        99.64
SET      31.000        99.66
SET      37.000        99.67
SET      38.000        99.68
SET      40.000        99.68
SET      41.000        99.69
SET      42.000        99.71
SET      43.000        99.71
SET      46.000        99.72
SET      48.000        99.73
SET      49.000        99.74
SET      50.000        99.75
SET      51.000        99.75
SET      52.000        99.77
SET      54.000        99.77
SET      55.000        99.78
