1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         354.07          ---          ---      3.12200       368.04
Gets         354.05      1055.46         6.70      2.50900      1102.06
Waits          0.00          ---          ---      0.00000          ---
Totals       708.12      1055.46         6.70      2.81600      1470.10


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.00
SET       2.000         0.29
SET       2.100         2.29
SET       2.200         9.23
SET       2.300        20.30
SET       2.400        32.76
SET       2.500        43.94
SET       2.600        52.87
SET       2.700        59.48
SET       2.800        64.48
SET       2.900        68.06
SET       3.000        71.16
SET       3.100        73.71
SET       3.200        75.70
SET       3.300        77.41
SET       3.400        79.04
SET       3.500        80.31
SET       3.600        81.53
SET       3.700        82.52
SET       3.800        83.53
SET       3.900        84.65
SET       4.000        85.59
SET       4.100        86.42
SET       4.200        87.32
SET       4.300        88.06
SET       4.400        88.79
SET       4.500        89.54
SET       4.600        90.13
SET       4.700        90.77
SET       4.800        91.40
SET       4.900        92.01
SET       5.000        92.63
SET       5.100        93.17
SET       5.200        93.65
SET       5.300        94.13
SET       5.400        94.57
SET       5.500        94.92
SET       5.600        95.23
SET       5.700        95.50
SET       5.800        95.77
SET       5.900        95.95
SET       6.000        96.22
SET       6.100        96.35
SET       6.200        96.53
SET       6.300        96.67
SET       6.400        96.80
SET       6.500        97.01
SET       6.600        97.14
SET       6.700        97.26
SET       6.800        97.34
SET       6.900        97.43
SET       7.000        97.58
SET       7.100        97.70
SET       7.200        97.83
SET       7.300        97.97
SET       7.400        98.06
SET       7.500        98.16
SET       7.600        98.22
SET       7.700        98.32
SET       7.800        98.38
SET       7.900        98.43
SET       8.000        98.49
SET       8.100        98.55
SET       8.200        98.64
SET       8.300        98.68
SET       8.400        98.71
SET       8.500        98.78
SET       8.600        98.84
SET       8.700        98.88
SET       8.800        98.93
SET       8.900        98.99
SET       9.000        99.05
SET       9.100        99.13
SET       9.200        99.17
SET       9.300        99.22
SET       9.400        99.25
SET       9.500        99.31
SET       9.600        99.35
SET       9.700        99.39
SET       9.800        99.42
SET       9.900        99.46
SET      10.000        99.61
SET      11.000        99.77
SET      12.000        99.83
SET      13.000        99.87
SET      14.000        99.90
SET      15.000        99.91
SET      16.000        99.92
SET      17.000        99.92
SET      20.000        99.93
SET      21.000        99.95
SET      23.000        99.96
SET      24.000        99.97
SET      25.000        99.99
SET      28.000        99.99
SET      39.000       100.00
SET     330.000       100.00
---
GET       0.500         0.00
GET       0.530         0.01
GET       0.570         0.02
GET       0.580         0.06
GET       0.590         0.07
GET       0.600         0.11
GET       0.610         0.13
GET       0.620         0.17
GET       0.630         0.23
GET       0.640         0.30
GET       0.650         0.35
GET       0.660         0.45
GET       0.670         0.56
GET       0.680         0.70
GET       0.690         0.87
GET       0.700         1.01
GET       0.710         1.15
GET       0.720         1.28
GET       0.730         1.52
GET       0.740         1.67
GET       0.750         1.87
GET       0.760         2.14
GET       0.770         2.44
GET       0.780         2.73
GET       0.790         3.00
GET       0.800         3.35
GET       0.810         3.60
GET       0.820         3.89
GET       0.830         4.19
GET       0.840         4.52
GET       0.850         4.92
GET       0.860         5.23
GET       0.870         5.53
GET       0.880         5.94
GET       0.890         6.34
GET       0.900         6.74
GET       0.910         7.14
GET       0.920         7.59
GET       0.930         7.99
GET       0.940         8.47
GET       0.950         8.90
GET       0.960         9.35
GET       0.970         9.78
GET       0.980        10.19
GET       0.990        10.59
GET       1.000        12.73
GET       1.100        16.17
GET       1.200        18.51
GET       1.300        20.26
GET       1.400        21.54
GET       1.500        22.55
GET       1.600        23.42
GET       1.700        24.26
GET       1.800        26.06
GET       1.900        29.70
GET       2.000        34.84
GET       2.100        41.32
GET       2.200        49.02
GET       2.300        56.97
GET       2.400        63.65
GET       2.500        68.94
GET       2.600        72.96
GET       2.700        75.91
GET       2.800        78.45
GET       2.900        80.32
GET       3.000        81.93
GET       3.100        83.15
GET       3.200        84.33
GET       3.300        85.35
GET       3.400        86.23
GET       3.500        87.15
GET       3.600        88.01
GET       3.700        88.69
GET       3.800        89.34
GET       3.900        90.03
GET       4.000        90.67
GET       4.100        91.30
GET       4.200        91.96
GET       4.300        92.54
GET       4.400        93.00
GET       4.500        93.49
GET       4.600        93.91
GET       4.700        94.29
GET       4.800        94.72
GET       4.900        95.17
GET       5.000        95.42
GET       5.100        95.77
GET       5.200        96.05
GET       5.300        96.27
GET       5.400        96.60
GET       5.500        96.81
GET       5.600        96.99
GET       5.700        97.16
GET       5.800        97.32
GET       5.900        97.46
GET       6.000        97.60
GET       6.100        97.70
GET       6.200        97.76
GET       6.300        97.90
GET       6.400        98.03
GET       6.500        98.17
GET       6.600        98.26
GET       6.700        98.39
GET       6.800        98.46
GET       6.900        98.52
GET       7.000        98.60
GET       7.100        98.65
GET       7.200        98.71
GET       7.300        98.77
GET       7.400        98.79
GET       7.500        98.84
GET       7.600        98.90
GET       7.700        98.94
GET       7.800        98.99
GET       7.900        99.05
GET       8.000        99.11
GET       8.100        99.16
GET       8.200        99.19
GET       8.300        99.22
GET       8.400        99.27
GET       8.500        99.30
GET       8.600        99.33
GET       8.700        99.36
GET       8.800        99.36
GET       8.900        99.41
GET       9.000        99.43
GET       9.100        99.45
GET       9.200        99.49
GET       9.300        99.52
GET       9.400        99.54
GET       9.500        99.55
GET       9.600        99.57
GET       9.700        99.60
GET       9.800        99.63
GET       9.900        99.64
GET      10.000        99.70
GET      11.000        99.83
GET      12.000        99.87
GET      13.000        99.90
GET      14.000        99.92
GET      15.000        99.94
GET      16.000        99.95
GET      17.000        99.96
GET      23.000        99.96
GET      24.000        99.97
GET      25.000        99.97
GET      45.000        99.98
GET     150.000        99.99
GET     330.000        99.99
GET     470.000       100.00
---
