1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         338.76          ---          ---      3.31300       352.12
Gets         338.74       336.78         1.97      2.57500       353.85
Waits          0.00          ---          ---      0.00000          ---
Totals       677.50       336.78         1.97      2.94400       705.97


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.00
SET       2.100         0.11
SET       2.200         1.46
SET       2.300         5.94
SET       2.400        14.55
SET       2.500        27.10
SET       2.600        40.07
SET       2.700        51.38
SET       2.800        60.86
SET       2.900        68.08
SET       3.000        73.95
SET       3.100        78.41
SET       3.200        81.43
SET       3.300        83.74
SET       3.400        85.60
SET       3.500        86.90
SET       3.600        87.73
SET       3.700        88.49
SET       3.800        89.08
SET       3.900        89.57
SET       4.000        90.03
SET       4.100        90.38
SET       4.200        90.70
SET       4.300        90.93
SET       4.400        91.11
SET       4.500        91.29
SET       4.600        91.51
SET       4.700        91.66
SET       4.800        91.79
SET       4.900        91.93
SET       5.000        92.02
SET       5.100        92.09
SET       5.200        92.20
SET       5.300        92.31
SET       5.400        92.41
SET       5.500        92.49
SET       5.600        92.55
SET       5.700        92.62
SET       5.800        92.65
SET       5.900        92.71
SET       6.000        92.76
SET       6.100        92.80
SET       6.200        92.84
SET       6.300        92.87
SET       6.400        92.90
SET       6.500        92.95
SET       6.600        92.99
SET       6.700        93.04
SET       6.800        93.07
SET       6.900        93.13
SET       7.000        93.18
SET       7.100        93.22
SET       7.200        93.27
SET       7.300        93.31
SET       7.400        93.34
SET       7.500        93.40
SET       7.600        93.47
SET       7.700        93.56
SET       7.800        93.68
SET       7.900        93.81
SET       8.000        93.97
SET       8.100        94.17
SET       8.200        94.38
SET       8.300        94.62
SET       8.400        94.87
SET       8.500        95.11
SET       8.600        95.28
SET       8.700        95.54
SET       8.800        95.70
SET       8.900        95.89
SET       9.000        96.10
SET       9.100        96.33
SET       9.200        96.64
SET       9.300        96.98
SET       9.400        97.24
SET       9.500        97.59
SET       9.600        97.92
SET       9.700        98.31
SET       9.800        98.61
SET       9.900        98.85
SET      10.000        99.50
SET      11.000        99.72
SET      12.000        99.78
SET      13.000        99.80
SET      14.000        99.83
SET      15.000        99.83
SET      16.000        99.85
SET      17.000        99.86
SET      18.000        99.86
SET      19.000        99.87
SET      20.000        99.89
SET      27.000        99.90
SET      28.000        99.90
SET      30.000        99.91
SET      32.000        99.91
SET      33.000        99.92
SET      34.000        99.92
SET      35.000        99.93
SET      37.000        99.94
SET      40.000        99.95
SET      41.000        99.95
SET      45.000        99.96
SET      50.000        99.96
SET      56.000        99.97
SET      58.000        99.98
SET      63.000        99.98
SET      68.000        99.99
SET      77.000        99.99
SET      79.000       100.00
SET      87.000       100.00
---
GET       0.550         0.00
GET       0.580         0.01
GET       0.600         0.02
GET       0.610         0.03
GET       0.620         0.04
GET       0.630         0.06
GET       0.640         0.07
GET       0.650         0.11
GET       0.660         0.14
