1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         296.24          ---          ---      3.69400       307.92
Gets         296.21      1765.36        11.88      3.03800      1840.42
Waits          0.00          ---          ---      0.00000          ---
Totals       592.45      1765.36        11.88      3.36600      2148.35


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.11
SET       2.200         1.18
SET       2.300         5.73
SET       2.400        14.42
SET       2.500        26.12
SET       2.600        38.81
SET       2.700        50.05
SET       2.800        58.78
SET       2.900        65.61
SET       3.000        70.64
SET       3.100        74.23
SET       3.200        76.75
SET       3.300        78.88
SET       3.400        80.52
SET       3.500        81.61
SET       3.600        82.54
SET       3.700        83.31
SET       3.800        83.88
SET       3.900        84.34
SET       4.000        84.72
SET       4.100        85.01
SET       4.200        85.27
SET       4.300        85.55
SET       4.400        85.77
SET       4.500        86.01
SET       4.600        86.24
SET       4.700        86.41
SET       4.800        86.57
SET       4.900        86.75
SET       5.000        86.86
SET       5.100        86.99
SET       5.200        87.07
SET       5.300        87.16
SET       5.400        87.26
SET       5.500        87.36
SET       5.600        87.43
SET       5.700        87.47
SET       5.800        87.55
SET       5.900        87.62
SET       6.000        87.69
SET       6.100        87.75
SET       6.200        87.80
SET       6.300        87.84
SET       6.400        87.88
SET       6.500        87.92
SET       6.600        87.95
SET       6.700        87.97
SET       6.800        88.03
SET       6.900        88.06
SET       7.000        88.10
SET       7.100        88.11
SET       7.200        88.13
SET       7.300        88.16
SET       7.400        88.21
SET       7.500        88.27
SET       7.600        88.35
SET       7.700        88.46
SET       7.800        88.63
SET       7.900        88.92
SET       8.000        89.17
SET       8.100        89.52
SET       8.200        89.83
SET       8.300        90.19
SET       8.400        90.57
SET       8.500        90.87
SET       8.600        91.33
SET       8.700        91.69
SET       8.800        92.06
SET       8.900        92.42
SET       9.000        92.91
SET       9.100        93.34
SET       9.200        93.78
SET       9.300        94.35
SET       9.400        94.98
SET       9.500        95.55
SET       9.600        96.14
SET       9.700        96.80
SET       9.800        97.32
SET       9.900        97.79
SET      10.000        98.98
SET      11.000        99.47
SET      12.000        99.59
SET      13.000        99.63
SET      14.000        99.68
SET      15.000        99.71
SET      16.000        99.74
SET      17.000        99.74
SET      18.000        99.76
SET      19.000        99.77
SET      20.000        99.79
SET      21.000        99.80
SET      22.000        99.80
SET      23.000        99.81
SET      24.000        99.81
SET      28.000        99.84
SET      29.000        99.85
SET      30.000        99.85
SET      32.000        99.86
SET      34.000        99.86
SET      35.000        99.88
SET      39.000        99.88
SET      47.000        99.89
SET      48.000        99.89
SET      49.000        99.92
SET      53.000        99.92
SET      54.000        99.93
SET      58.000        99.93
SET      59.000        99.94
SET      61.000        99.94
SET      63.000        99.95
SET      65.000        99.95
SET      68.000        99.96
SET      70.000        99.97
SET      76.000        99.98
SET      83.000        99.98
SET      90.000        99.99
SET     110.000        99.99
SET     170.000       100.00
---
GET       0.730         0.01
GET       0.740         0.02
GET       0.760         0.03
GET       0.770         0.05
GET       0.790         0.06
GET       0.800         0.08
GET       0.810         0.10
GET       0.820         0.11
GET       0.830         0.16
GET       0.840         0.25
GET       0.850         0.28
GET       0.860         0.35
GET       0.870         0.38
GET       0.880         0.50
GET       0.890         0.62
GET       0.900         0.72
GET       0.910         0.88
GET       0.920         1.03
GET       0.930         1.20
GET       0.940         1.41
GET       0.950         1.58
GET       0.960         1.81
GET       0.970         2.05
GET       0.980         2.22
GET       0.990         2.41
GET       1.000         4.07
GET       1.100         7.84
GET       1.200        11.61
GET       1.300        15.32
GET       1.400        18.17
GET       1.500        20.66
GET       1.600        22.30
GET       1.700        23.47
GET       1.800        24.32
GET       1.900        25.00
GET       2.000        25.51
GET       2.100        26.26
GET       2.200        28.47
GET       2.300        34.04
GET       2.400        42.17
GET       2.500        51.35
GET       2.600        60.11
GET       2.700        67.43
GET       2.800        73.09
GET       2.900        77.00
GET       3.000        79.95
GET       3.100        82.32
GET       3.200        83.90
GET       3.300        85.06
GET       3.400        85.84
GET       3.500        86.50
GET       3.600        87.06
GET       3.700        87.55
GET       3.800        87.92
GET       3.900        88.28
GET       4.000        88.53
GET       4.100        88.76
GET       4.200        88.98
GET       4.300        89.15
GET       4.400        89.30
GET       4.500        89.43
GET       4.600        89.59
GET       4.700        89.68
GET       4.800        89.78
GET       4.900        89.83
GET       5.000        89.88
GET       5.100        90.00
GET       5.200        90.10
GET       5.300        90.19
GET       5.400        90.29
GET       5.500        90.32
GET       5.600        90.36
GET       5.700        90.40
GET       5.800        90.45
GET       5.900        90.49
GET       6.000        90.55
GET       6.100        90.59
GET       6.200        90.61
GET       6.300        90.61
GET       6.400        90.64
GET       6.500        90.66
GET       6.600        90.69
GET       6.700        90.72
GET       6.800        90.77
GET       6.900        90.80
GET       7.000        90.85
GET       7.100        90.88
GET       7.200        90.94
GET       7.300        90.96
GET       7.400        91.00
GET       7.500        91.05
GET       7.600        91.18
GET       7.700        91.38
GET       7.800        91.66
GET       7.900        91.98
GET       8.000        92.38
GET       8.100        92.71
GET       8.200        93.08
GET       8.300        93.46
GET       8.400        93.85
GET       8.500        94.20
GET       8.600        94.47
GET       8.700        94.78
GET       8.800        95.04
GET       8.900        95.33
GET       9.000        95.59
GET       9.100        96.01
GET       9.200        96.40
GET       9.300        96.73
GET       9.400        97.18
GET       9.500        97.69
GET       9.600        98.12
GET       9.700        98.40
GET       9.800        98.66
GET       9.900        98.82
GET      10.000        99.38
GET      11.000        99.57
GET      12.000        99.68
GET      13.000        99.71
GET      14.000        99.73
GET      15.000        99.77
GET      16.000        99.79
GET      17.000        99.80
GET      18.000        99.83
GET      19.000        99.86
GET      20.000        99.87
GET      22.000        99.88
GET      24.000        99.90
GET      27.000        99.90
GET      31.000        99.91
GET      42.000        99.92
GET      45.000        99.92
GET      48.000        99.93
GET      49.000        99.94
GET      52.000        99.94
GET      54.000        99.95
GET      57.000        99.95
GET      58.000        99.96
GET      63.000        99.97
GET      82.000        99.97
GET      90.000        99.98
GET     110.000        99.99
GET     170.000       100.00
---
