1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         276.76          ---          ---      3.95400       287.68
Gets         276.74      1649.11        11.35      3.25400      1719.24
Waits          0.00          ---          ---      0.00000          ---
Totals       553.50      1649.11        11.35      3.60400      2006.91


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.02
SET       2.100         0.19
SET       2.200         1.36
SET       2.300         5.71
SET       2.400        13.28
SET       2.500        23.50
SET       2.600        34.24
SET       2.700        44.49
SET       2.800        53.54
SET       2.900        60.53
SET       3.000        65.97
SET       3.100        70.21
SET       3.200        72.78
SET       3.300        75.03
SET       3.400        76.62
SET       3.500        77.93
SET       3.600        78.97
SET       3.700        79.64
SET       3.800        80.21
SET       3.900        80.69
SET       4.000        81.09
SET       4.100        81.45
SET       4.200        81.78
SET       4.300        82.01
SET       4.400        82.18
SET       4.500        82.38
SET       4.600        82.59
SET       4.700        82.76
SET       4.800        82.87
SET       4.900        83.07
SET       5.000        83.21
SET       5.100        83.34
SET       5.200        83.53
SET       5.300        83.65
SET       5.400        83.76
SET       5.500        83.84
SET       5.600        83.96
SET       5.700        84.04
SET       5.800        84.14
SET       5.900        84.16
SET       6.000        84.25
SET       6.100        84.31
SET       6.200        84.34
SET       6.300        84.39
SET       6.400        84.42
SET       6.500        84.45
SET       6.600        84.51
SET       6.700        84.54
SET       6.800        84.57
SET       6.900        84.62
SET       7.000        84.66
SET       7.100        84.69
SET       7.200        84.72
SET       7.300        84.80
SET       7.400        84.83
SET       7.500        84.89
SET       7.600        85.02
SET       7.700        85.17
SET       7.800        85.47
SET       7.900        85.81
SET       8.000        86.32
SET       8.100        86.72
SET       8.200        87.13
SET       8.300        87.58
SET       8.400        88.08
SET       8.500        88.50
SET       8.600        89.02
SET       8.700        89.46
SET       8.800        89.96
SET       8.900        90.47
SET       9.000        91.06
SET       9.100        91.61
SET       9.200        92.33
SET       9.300        92.86
SET       9.400        93.68
SET       9.500        94.46
SET       9.600        95.30
SET       9.700        96.03
SET       9.800        96.71
SET       9.900        97.25
SET      10.000        98.74
SET      11.000        99.16
SET      12.000        99.37
SET      13.000        99.48
SET      14.000        99.52
SET      15.000        99.54
SET      16.000        99.57
SET      17.000        99.61
SET      18.000        99.68
SET      19.000        99.69
SET      20.000        99.70
SET      21.000        99.71
SET      22.000        99.72
SET      23.000        99.72
SET      24.000        99.73
SET      25.000        99.74
SET      26.000        99.75
SET      28.000        99.75
SET      29.000        99.76
SET      32.000        99.77
SET      33.000        99.78
SET      35.000        99.78
SET      36.000        99.79
SET      37.000        99.80
SET      39.000        99.80
SET      40.000        99.83
SET      41.000        99.85
SET      43.000        99.86
SET      45.000        99.87
SET      46.000        99.87
SET      47.000        99.88
SET      48.000        99.89
SET      49.000        99.91
SET      50.000        99.92
SET      52.000        99.92
SET      54.000        99.93
SET      56.000        99.93
SET      57.000        99.94
SET      58.000        99.97
SET      61.000        99.98
SET      62.000        99.98
SET      65.000        99.99
SET      69.000        99.99
SET      80.000       100.00
---
GET       0.700         0.01
GET       0.710         0.01
GET       0.720         0.02
GET       0.740         0.04
GET       0.750         0.06
GET       0.760         0.08
GET       0.770         0.12
GET       0.780         0.17
GET       0.790         0.19
GET       0.800         0.25
GET       0.810         0.28
GET       0.820         0.36
GET       0.830         0.42
GET       0.840         0.51
GET       0.850         0.60
GET       0.860         0.69
GET       0.870         0.82
GET       0.880         0.90
GET       0.890         1.09
GET       0.900         1.22
GET       0.910         1.41
GET       0.920         1.55
GET       0.930         1.75
GET       0.940         1.98
GET       0.950         2.17
GET       0.960         2.41
GET       0.970         2.64
GET       0.980         2.86
GET       0.990         3.08
GET       1.000         4.93
GET       1.100         8.47
GET       1.200        12.48
GET       1.300        15.93
GET       1.400        18.86
GET       1.500        20.95
GET       1.600        22.55
GET       1.700        23.70
GET       1.800        24.65
GET       1.900        25.32
GET       2.000        25.77
GET       2.100        26.66
GET       2.200        29.44
GET       2.300        34.83
GET       2.400        42.09
GET       2.500        50.54
GET       2.600        58.35
GET       2.700        65.22
GET       2.800        70.59
GET       2.900        74.56
GET       3.000        77.58
GET       3.100        79.80
GET       3.200        81.43
GET       3.300        82.61
GET       3.400        83.55
GET       3.500        84.19
GET       3.600        84.75
GET       3.700        85.28
GET       3.800        85.61
GET       3.900        85.87
GET       4.000        86.07
GET       4.100        86.32
GET       4.200        86.48
GET       4.300        86.64
GET       4.400        86.77
GET       4.500        86.88
GET       4.600        86.99
GET       4.700        87.08
GET       4.800        87.17
GET       4.900        87.27
GET       5.000        87.40
GET       5.100        87.47
GET       5.200        87.58
GET       5.300        87.66
GET       5.400        87.70
GET       5.500        87.79
GET       5.600        87.85
GET       5.700        87.89
GET       5.800        87.95
GET       5.900        87.97
GET       6.000        88.05
GET       6.100        88.08
GET       6.200        88.13
GET       6.300        88.15
GET       6.400        88.20
GET       6.500        88.23
GET       6.600        88.26
GET       6.700        88.28
GET       6.800        88.29
GET       6.900        88.32
GET       7.000        88.35
GET       7.100        88.38
GET       7.200        88.41
GET       7.300        88.47
GET       7.400        88.51
GET       7.500        88.61
GET       7.600        88.77
GET       7.700        89.01
GET       7.800        89.37
GET       7.900        89.75
GET       8.000        90.15
GET       8.100        90.61
GET       8.200        91.08
GET       8.300        91.46
GET       8.400        92.02
GET       8.500        92.50
GET       8.600        92.86
GET       8.700        93.16
GET       8.800        93.51
GET       8.900        93.89
GET       9.000        94.26
GET       9.100        94.77
GET       9.200        95.20
GET       9.300        95.70
GET       9.400        96.16
GET       9.500        96.63
GET       9.600        97.13
GET       9.700        97.63
GET       9.800        97.96
GET       9.900        98.27
GET      10.000        99.00
GET      11.000        99.28
GET      12.000        99.42
GET      13.000        99.48
GET      14.000        99.49
GET      15.000        99.52
GET      16.000        99.53
GET      17.000        99.57
GET      18.000        99.65
GET      19.000        99.66
GET      20.000        99.67
GET      21.000        99.68
GET      22.000        99.70
GET      23.000        99.70
GET      24.000        99.72
GET      28.000        99.74
GET      29.000        99.75
GET      31.000        99.75
GET      32.000        99.76
GET      34.000        99.77
GET      37.000        99.77
GET      38.000        99.78
GET      40.000        99.78
GET      42.000        99.79
GET      43.000        99.80
GET      48.000        99.80
GET      49.000        99.84
GET      50.000        99.86
GET      52.000        99.89
GET      54.000        99.90
GET      55.000        99.90
GET      57.000        99.92
GET      58.000        99.93
GET      59.000        99.95
GET      61.000        99.95
GET      62.000        99.96
GET      65.000        99.96
GET      68.000        99.97
GET      73.000        99.99
GET      74.000        99.99
GET      80.000       100.00
---
