1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         305.58          ---          ---      3.63400       317.63
Gets         305.58       911.20         5.53      2.89400       951.42
Waits          0.00          ---          ---      0.00000          ---
Totals       611.15       911.20         5.53      3.26400      1269.05


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.01
SET       2.100         0.17
SET       2.200         1.47
SET       2.300         6.20
SET       2.400        14.91
SET       2.500        26.66
SET       2.600        38.30
SET       2.700        48.54
SET       2.800        57.16
SET       2.900        63.15
SET       3.000        68.32
SET       3.100        71.82
SET       3.200        74.49
SET       3.300        76.64
SET       3.400        78.19
SET       3.500        79.45
SET       3.600        80.37
SET       3.700        81.15
SET       3.800        81.95
SET       3.900        82.60
SET       4.000        83.27
SET       4.100        83.84
SET       4.200        84.30
SET       4.300        84.76
SET       4.400        85.18
SET       4.500        85.54
SET       4.600        85.82
SET       4.700        86.10
SET       4.800        86.38
SET       4.900        86.63
SET       5.000        86.90
SET       5.100        87.16
SET       5.200        87.37
SET       5.300        87.64
SET       5.400        87.84
SET       5.500        88.01
SET       5.600        88.14
SET       5.700        88.34
SET       5.800        88.48
SET       5.900        88.63
SET       6.000        88.73
SET       6.100        88.80
SET       6.200        88.90
SET       6.300        88.99
SET       6.400        89.06
SET       6.500        89.15
SET       6.600        89.25
SET       6.700        89.34
SET       6.800        89.39
SET       6.900        89.45
SET       7.000        89.53
SET       7.100        89.58
SET       7.200        89.63
SET       7.300        89.68
SET       7.400        89.74
SET       7.500        89.81
SET       7.600        89.90
SET       7.700        90.11
SET       7.800        90.38
SET       7.900        90.60
SET       8.000        90.85
SET       8.100        91.06
SET       8.200        91.34
SET       8.300        91.75
SET       8.400        92.13
SET       8.500        92.44
SET       8.600        92.75
SET       8.700        93.07
SET       8.800        93.37
SET       8.900        93.66
SET       9.000        93.96
SET       9.100        94.31
SET       9.200        94.67
SET       9.300        95.14
SET       9.400        95.61
SET       9.500        96.14
SET       9.600        96.71
SET       9.700        97.28
SET       9.800        97.65
SET       9.900        97.96
SET      10.000        99.02
SET      11.000        99.44
SET      12.000        99.56
SET      13.000        99.67
SET      14.000        99.72
SET      15.000        99.74
SET      16.000        99.77
SET      17.000        99.78
SET      18.000        99.81
SET      19.000        99.84
SET      20.000        99.86
SET      24.000        99.87
SET      26.000        99.87
SET      27.000        99.88
SET      28.000        99.89
SET      29.000        99.90
SET      30.000        99.93
SET      31.000        99.93
SET      33.000        99.95
SET      34.000        99.95
SET      35.000        99.96
SET      38.000        99.96
SET      53.000        99.97
SET      54.000        99.97
SET      58.000        99.98
SET      61.000        99.98
SET      69.000        99.99
SET     120.000       100.00
---
GET       0.660         0.01
GET       0.680         0.03
GET       0.690         0.04
GET       0.710         0.08
GET       0.720         0.09
GET       0.740         0.10
GET       0.750         0.15
GET       0.760         0.18
GET       0.770         0.25
GET       0.780         0.32
GET       0.790         0.37
GET       0.800         0.50
GET       0.810         0.53
GET       0.820         0.65
GET       0.830         0.79
GET       0.840         0.91
GET       0.850         1.08
GET       0.860         1.27
GET       0.870         1.44
GET       0.880         1.63
GET       0.890         1.81
GET       0.900         2.11
GET       0.910         2.37
GET       0.920         2.72
GET       0.930         3.05
GET       0.940         3.32
GET       0.950         3.59
GET       0.960         3.91
GET       0.970         4.25
GET       0.980         4.58
GET       0.990         4.99
GET       1.000         7.41
GET       1.100        11.50
GET       1.200        15.28
GET       1.300        18.47
GET       1.400        20.86
GET       1.500        22.64
GET       1.600        23.93
GET       1.700        25.00
GET       1.800        25.77
GET       1.900        26.26
GET       2.000        26.82
GET       2.100        28.28
GET       2.200        32.44
GET       2.300        39.12
GET       2.400        47.79
GET       2.500        56.90
GET       2.600        64.65
GET       2.700        70.49
GET       2.800        74.91
GET       2.900        78.02
GET       3.000        80.33
GET       3.100        82.09
GET       3.200        83.43
GET       3.300        84.45
GET       3.400        85.36
GET       3.500        86.02
GET       3.600        86.56
GET       3.700        87.05
GET       3.800        87.58
GET       3.900        87.94
GET       4.000        88.30
GET       4.100        88.66
GET       4.200        88.93
GET       4.300        89.18
GET       4.400        89.38
GET       4.500        89.58
GET       4.600        89.80
GET       4.700        90.01
GET       4.800        90.19
GET       4.900        90.41
GET       5.000        90.58
GET       5.100        90.70
GET       5.200        90.90
GET       5.300        91.06
GET       5.400        91.20
GET       5.500        91.34
GET       5.600        91.45
GET       5.700        91.52
GET       5.800        91.62
GET       5.900        91.73
GET       6.000        91.79
GET       6.100        91.87
GET       6.200        91.92
GET       6.300        91.97
GET       6.400        92.05
GET       6.500        92.10
GET       6.600        92.14
GET       6.700        92.21
GET       6.800        92.27
GET       6.900        92.30
GET       7.000        92.34
GET       7.100        92.42
GET       7.200        92.47
GET       7.300        92.50
GET       7.400        92.53
GET       7.500        92.63
GET       7.600        92.77
GET       7.700        93.00
GET       7.800        93.28
GET       7.900        93.56
GET       8.000        93.91
GET       8.100        94.15
GET       8.200        94.52
GET       8.300        94.79
GET       8.400        95.04
GET       8.500        95.34
GET       8.600        95.60
GET       8.700        95.81
GET       8.800        96.07
GET       8.900        96.31
GET       9.000        96.60
GET       9.100        96.90
GET       9.200        97.14
GET       9.300        97.48
GET       9.400        97.83
GET       9.500        98.12
GET       9.600        98.45
GET       9.700        98.68
GET       9.800        98.86
GET       9.900        98.97
GET      10.000        99.31
GET      11.000        99.56
GET      12.000        99.65
GET      13.000        99.74
GET      14.000        99.75
GET      15.000        99.79
GET      16.000        99.82
GET      17.000        99.83
GET      18.000        99.83
GET      19.000        99.84
GET      20.000        99.85
GET      21.000        99.86
GET      22.000        99.87
GET      23.000        99.88
GET      24.000        99.89
GET      25.000        99.90
GET      26.000        99.90
GET      27.000        99.91
GET      28.000        99.91
GET      29.000        99.93
GET      33.000        99.94
GET      35.000        99.95
GET      38.000        99.95
GET      40.000        99.96
GET      41.000        99.96
GET      48.000        99.97
GET      50.000        99.98
GET      54.000        99.99
GET      61.000        99.99
GET      73.000       100.00
---
