1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         352.16          ---          ---      3.19100       366.05
Gets         352.13       350.10         2.03      2.47300       367.84
Waits          0.00          ---          ---      0.00000          ---
Totals       704.29       350.10         2.03      2.83200       733.89


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.08
SET       2.100         1.26
SET       2.200         7.15
SET       2.300        17.85
SET       2.400        30.41
SET       2.500        43.29
SET       2.600        53.22
SET       2.700        60.48
SET       2.800        65.87
SET       2.900        69.91
SET       3.000        73.53
SET       3.100        76.32
SET       3.200        78.40
SET       3.300        80.01
SET       3.400        81.59
SET       3.500        82.89
SET       3.600        84.10
SET       3.700        85.16
SET       3.800        85.97
SET       3.900        86.81
SET       4.000        87.63
SET       4.100        88.40
SET       4.200        89.20
SET       4.300        89.78
SET       4.400        90.37
SET       4.500        90.98
SET       4.600        91.52
SET       4.700        92.01
SET       4.800        92.47
SET       4.900        92.96
SET       5.000        93.40
SET       5.100        93.79
SET       5.200        94.10
SET       5.300        94.50
SET       5.400        94.80
SET       5.500        95.04
SET       5.600        95.26
SET       5.700        95.49
SET       5.800        95.72
SET       5.900        95.92
SET       6.000        96.15
SET       6.100        96.31
SET       6.200        96.56
SET       6.300        96.70
SET       6.400        96.80
SET       6.500        96.92
SET       6.600        97.06
SET       6.700        97.15
SET       6.800        97.26
SET       6.900        97.38
SET       7.000        97.52
SET       7.100        97.62
SET       7.200        97.73
SET       7.300        97.84
SET       7.400        97.93
SET       7.500        98.00
SET       7.600        98.05
SET       7.700        98.16
SET       7.800        98.22
SET       7.900        98.30
SET       8.000        98.37
SET       8.100        98.46
SET       8.200        98.52
SET       8.300        98.58
SET       8.400        98.63
SET       8.500        98.66
SET       8.600        98.70
SET       8.700        98.76
SET       8.800        98.85
SET       8.900        98.90
SET       9.000        98.94
SET       9.100        98.99
SET       9.200        99.02
SET       9.300        99.08
SET       9.400        99.12
SET       9.500        99.16
SET       9.600        99.21
SET       9.700        99.27
SET       9.800        99.29
SET       9.900        99.36
SET      10.000        99.54
SET      11.000        99.69
SET      12.000        99.80
SET      13.000        99.84
SET      14.000        99.87
SET      15.000        99.88
SET      16.000        99.89
SET      17.000        99.91
SET      18.000        99.92
SET      19.000        99.93
SET      20.000        99.93
SET      21.000        99.95
SET      22.000        99.96
SET      23.000        99.97
SET      24.000        99.97
SET      27.000        99.98
SET      36.000        99.99
SET      40.000        99.99
SET      52.000       100.00
SET    2400.000       100.00
---
GET       0.480         0.00
GET       0.500         0.01
GET       0.510         0.02
GET       0.520         0.07
GET       0.530         0.09
GET       0.540         0.10
GET       0.550         0.12
GET       0.560         0.18
GET       0.570         0.28
GET       0.580         0.34
GET       0.590         0.40
GET       0.600         0.45
GET       0.610         0.57
GET       0.620         0.70
GET       0.630         0.87
GET       0.640         1.00
GET       0.650         1.21
GET       0.660         1.43
GET       0.670         1.64
GET       0.680         1.81
GET       0.690         2.04
GET       0.700         2.31
GET       0.710         2.54
GET       0.720         2.85
GET       0.730         3.06
GET       0.740         3.45
GET       0.750         3.85
GET       0.760         4.15
GET       0.770         4.49
GET       0.780         4.78
GET       0.790         5.15
GET       0.800         5.52
GET       0.810         5.93
GET       0.820         6.35
GET       0.830         6.77
GET       0.840         7.18
GET       0.850         7.66
GET       0.860         8.06
GET       0.870         8.51
GET       0.880         8.95
GET       0.890         9.42
GET       0.900         9.82
GET       0.910        10.20
GET       0.920        10.61
GET       0.930        11.06
GET       0.940        11.53
GET       0.950        11.97
GET       0.960        12.33
GET       0.970        12.73
GET       0.980        13.12
GET       0.990        13.54
GET       1.000        15.42
GET       1.100        17.95
GET       1.200        19.68
GET       1.300        21.01
GET       1.400        21.89
GET       1.500        22.60
