1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         318.51          ---          ---      3.52600       331.07
Gets         318.49       316.89         1.60      2.73600       332.95
Waits          0.00          ---          ---      0.00000          ---
Totals       637.00       316.89         1.60      3.13100       664.02


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.05
SET       2.200         0.82
SET       2.300         4.38
SET       2.400        12.38
SET       2.500        23.58
SET       2.600        35.85
SET       2.700        47.15
SET       2.800        56.38
SET       2.900        63.05
SET       3.000        68.70
SET       3.100        72.77
SET       3.200        76.03
SET       3.300        78.25
SET       3.400        80.21
SET       3.500        81.46
SET       3.600        82.63
SET       3.700        83.68
SET       3.800        84.39
SET       3.900        85.07
SET       4.000        85.64
SET       4.100        86.18
SET       4.200        86.55
SET       4.300        86.97
SET       4.400        87.34
SET       4.500        87.73
SET       4.600        88.01
SET       4.700        88.25
SET       4.800        88.55
SET       4.900        88.80
SET       5.000        89.04
SET       5.100        89.25
SET       5.200        89.45
SET       5.300        89.65
SET       5.400        89.83
SET       5.500        90.04
SET       5.600        90.17
SET       5.700        90.37
SET       5.800        90.48
SET       5.900        90.58
SET       6.000        90.71
SET       6.100        90.79
SET       6.200        90.88
SET       6.300        90.96
SET       6.400        91.05
SET       6.500        91.14
SET       6.600        91.23
SET       6.700        91.35
SET       6.800        91.42
SET       6.900        91.46
SET       7.000        91.52
SET       7.100        91.58
SET       7.200        91.66
SET       7.300        91.70
SET       7.400        91.74
SET       7.500        91.83
SET       7.600        91.91
SET       7.700        92.04
SET       7.800        92.16
SET       7.900        92.37
SET       8.000        92.57
SET       8.100        92.83
SET       8.200        92.99
SET       8.300        93.25
SET       8.400        93.50
SET       8.500        93.71
SET       8.600        93.97
SET       8.700        94.14
SET       8.800        94.41
SET       8.900        94.64
SET       9.000        94.95
SET       9.100        95.25
SET       9.200        95.60
SET       9.300        95.97
SET       9.400        96.31
SET       9.500        96.72
SET       9.600        97.21
SET       9.700        97.59
SET       9.800        97.98
SET       9.900        98.28
SET      10.000        99.13
SET      11.000        99.42
SET      12.000        99.63
SET      13.000        99.70
SET      14.000        99.72
SET      15.000        99.77
SET      16.000        99.81
SET      17.000        99.81
SET      18.000        99.83
SET      19.000        99.83
SET      20.000        99.85
SET      21.000        99.87
SET      25.000        99.87
SET      27.000        99.88
SET      28.000        99.90
SET      29.000        99.91
SET      30.000        99.92
SET      32.000        99.93
SET      35.000        99.93
SET      37.000        99.94
SET      41.000        99.94
SET      44.000        99.95
SET      53.000        99.95
SET      54.000        99.96
SET      56.000        99.97
SET      57.000        99.97
SET      62.000        99.98
SET      83.000        99.98
SET      84.000        99.99
SET      85.000        99.99
SET     100.000       100.00
---
GET       0.590         0.01
GET       0.610         0.02
GET       0.620         0.02
GET       0.630         0.03
GET       0.640         0.04
GET       0.650         0.05
GET       0.660         0.06
GET       0.670         0.08
GET       0.680         0.12
GET       0.690         0.15
GET       0.700         0.21
GET       0.710         0.26
GET       0.720         0.32
GET       0.730         0.37
GET       0.740         0.46
GET       0.750         0.54
GET       0.760         0.72
GET       0.770         0.85
GET       0.780         0.98
GET       0.790         1.10
GET       0.800         1.29
GET       0.810         1.50
GET       0.820         1.80
GET       0.830         2.03
GET       0.840         2.32
GET       0.850         2.61
GET       0.860         2.95
GET       0.870         3.28
GET       0.880         3.64
GET       0.890         3.94
GET       0.900         4.33
GET       0.910         4.74
GET       0.920         5.08
GET       0.930         5.49
GET       0.940         5.88
GET       0.950         6.23
GET       0.960         6.74
GET       0.970         7.27
GET       0.980         7.76
GET       0.990         8.19
GET       1.000        10.75
GET       1.100        14.95
GET       1.200        18.33
GET       1.300        20.71
GET       1.400        22.53
GET       1.500        23.92
GET       1.600        24.84
GET       1.700        25.55
GET       1.800        26.17
GET       1.900        26.56
GET       2.000        27.17
GET       2.100        29.74
GET       2.200        35.71
GET       2.300        44.64
GET       2.400        54.42
GET       2.500        63.08
GET       2.600        69.86
GET       2.700        74.80
GET       2.800        78.52
GET       2.900        81.23
GET       3.000        83.25
GET       3.100        84.87
GET       3.200        86.00
GET       3.300        86.99
GET       3.400        87.77
GET       3.500        88.36
GET       3.600        88.87
GET       3.700        89.22
GET       3.800        89.55
GET       3.900        89.83
GET       4.000        90.16
GET       4.100        90.39
GET       4.200        90.61
GET       4.300        90.86
GET       4.400        91.09
GET       4.500        91.28
GET       4.600        91.44
GET       4.700        91.64
GET       4.800        91.77
GET       4.900        91.92
GET       5.000        92.07
GET       5.100        92.17
GET       5.200        92.27
GET       5.300        92.32
GET       5.400        92.40
GET       5.500        92.46
GET       5.600        92.57
GET       5.700        92.65
GET       5.800        92.75
GET       5.900        92.84
GET       6.000        92.89
GET       6.100        92.97
GET       6.200        93.02
GET       6.300        93.10
GET       6.400        93.17
GET       6.500        93.22
GET       6.600        93.24
GET       6.700        93.30
GET       6.800        93.34
