1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         360.86          ---          ---      3.11300       375.09
Gets         360.84      1075.64         6.88      2.41000      1123.13
Waits          0.00          ---          ---      0.00000          ---
Totals       721.70      1075.64         6.88      2.76200      1498.23


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.24
SET       2.100         2.56
SET       2.200         9.77
SET       2.300        21.61
SET       2.400        34.63
SET       2.500        46.24
SET       2.600        55.49
SET       2.700        62.28
SET       2.800        67.34
SET       2.900        71.07
SET       3.000        74.04
SET       3.100        76.32
SET       3.200        78.26
SET       3.300        79.98
SET       3.400        81.49
SET       3.500        82.76
SET       3.600        83.87
SET       3.700        84.93
SET       3.800        85.91
SET       3.900        86.81
SET       4.000        87.67
SET       4.100        88.40
SET       4.200        89.18
SET       4.300        89.89
SET       4.400        90.57
SET       4.500        91.16
SET       4.600        91.74
SET       4.700        92.27
SET       4.800        92.70
SET       4.900        93.19
SET       5.000        93.67
SET       5.100        94.12
SET       5.200        94.51
SET       5.300        94.93
SET       5.400        95.28
SET       5.500        95.58
SET       5.600        95.91
SET       5.700        96.19
SET       5.800        96.46
SET       5.900        96.62
SET       6.000        96.79
SET       6.100        96.96
SET       6.200        97.13
SET       6.300        97.30
SET       6.400        97.40
SET       6.500        97.53
SET       6.600        97.64
SET       6.700        97.72
SET       6.800        97.84
SET       6.900        97.95
SET       7.000        98.08
SET       7.100        98.15
SET       7.200        98.22
SET       7.300        98.29
SET       7.400        98.40
SET       7.500        98.48
SET       7.600        98.55
SET       7.700        98.61
SET       7.800        98.66
SET       7.900        98.72
SET       8.000        98.76
SET       8.100        98.81
SET       8.200        98.85
SET       8.300        98.90
SET       8.400        98.95
SET       8.500        98.99
SET       8.600        99.03
SET       8.700        99.05
SET       8.800        99.10
SET       8.900        99.15
SET       9.000        99.18
SET       9.100        99.22
SET       9.200        99.24
SET       9.300        99.26
SET       9.400        99.31
SET       9.500        99.35
SET       9.600        99.39
SET       9.700        99.41
SET       9.800        99.45
SET       9.900        99.46
SET      10.000        99.59
SET      11.000        99.74
SET      12.000        99.81
SET      13.000        99.86
SET      14.000        99.87
SET      15.000        99.88
SET      16.000        99.90
SET      17.000        99.92
SET      18.000        99.92
SET      20.000        99.93
SET      21.000        99.93
SET      22.000        99.94
SET      23.000        99.95
SET      25.000        99.95
SET      26.000        99.96
SET      32.000        99.96
SET      37.000        99.97
SET      38.000        99.97
SET     150.000        99.98
SET     320.000        99.99
SET     330.000        99.99
SET     470.000       100.00
---
GET       0.520         0.00
GET       0.530         0.01
GET       0.540         0.02
GET       0.550         0.03
GET       0.560         0.05
GET       0.570         0.06
GET       0.580         0.07
GET       0.590         0.10
GET       0.600         0.13
GET       0.610         0.16
GET       0.620         0.23
GET       0.630         0.30
GET       0.640         0.37
GET       0.650         0.48
GET       0.660         0.55
GET       0.670         0.66
GET       0.680         0.78
GET       0.690         0.95
GET       0.700         1.13
GET       0.710         1.24
GET       0.720         1.45
GET       0.730         1.65
GET       0.740         1.86
GET       0.750         2.08
GET       0.760         2.32
GET       0.770         2.54
GET       0.780         2.80
GET       0.790         3.09
GET       0.800         3.40
GET       0.810         3.72
GET       0.820         3.96
GET       0.830         4.28
GET       0.840         4.57
GET       0.850         4.95
GET       0.860         5.34
GET       0.870         5.64
GET       0.880         6.00
GET       0.890         6.47
GET       0.900         6.85
GET       0.910         7.20
GET       0.920         7.61
GET       0.930         8.02
GET       0.940         8.42
GET       0.950         8.85
GET       0.960         9.20
GET       0.970         9.52
GET       0.980         9.91
GET       0.990        10.30
GET       1.000        12.51
GET       1.100        15.41
GET       1.200        17.92
GET       1.300        19.57
GET       1.400        20.75
GET       1.500        21.71
GET       1.600        22.42
GET       1.700        23.28
GET       1.800        25.05
GET       1.900        28.54
GET       2.000        33.72
GET       2.100        40.83
GET       2.200        49.50
GET       2.300        58.02
GET       2.400        64.88
GET       2.500        70.39
GET       2.600        74.68
GET       2.700        77.72
GET       2.800        80.35
GET       2.900        82.26
GET       3.000        83.88
GET       3.100        85.13
GET       3.200        86.15
GET       3.300        87.04
GET       3.400        87.81
GET       3.500        88.56
GET       3.600        89.32
GET       3.700        90.08
GET       3.800        90.71
GET       3.900        91.31
GET       4.000        91.93
GET       4.100        92.47
GET       4.200        92.85
GET       4.300        93.27
GET       4.400        93.70
GET       4.500        94.09
GET       4.600        94.48
GET       4.700        94.87
GET       4.800        95.27
GET       4.900        95.61
GET       5.000        95.92
GET       5.100        96.19
GET       5.200        96.37
GET       5.300        96.63
GET       5.400        96.90
GET       5.500        97.05
GET       5.600        97.22
GET       5.700        97.40
GET       5.800        97.52
GET       5.900        97.58
GET       6.000        97.67
GET       6.100        97.76
GET       6.200        97.87
GET       6.300        97.91
GET       6.400        98.02
GET       6.500        98.10
GET       6.600        98.16
GET       6.700        98.26
GET       6.800        98.34
GET       6.900        98.40
GET       7.000        98.49
GET       7.100        98.55
GET       7.200        98.63
GET       7.300        98.66
GET       7.400        98.73
GET       7.500        98.80
GET       7.600        98.88
GET       7.700        98.92
GET       7.800        98.96
GET       7.900        99.02
GET       8.000        99.05
GET       8.100        99.09
GET       8.200        99.14
GET       8.300        99.18
GET       8.400        99.21
GET       8.500        99.24
GET       8.600        99.28
GET       8.700        99.33
GET       8.800        99.37
GET       8.900        99.38
GET       9.000        99.39
GET       9.100        99.44
GET       9.200        99.46
GET       9.300        99.48
GET       9.400        99.53
GET       9.500        99.55
GET       9.600        99.58
GET       9.700        99.62
GET       9.800        99.65
GET       9.900        99.69
GET      10.000        99.81
GET      11.000        99.87
GET      12.000        99.92
GET      13.000        99.94
GET      14.000        99.94
GET      15.000        99.95
GET      16.000        99.96
GET      18.000        99.97
GET      20.000        99.97
GET      21.000        99.98
GET      23.000        99.98
GET      25.000        99.99
GET      29.000        99.99
GET      30.000       100.00
GET      32.000       100.00
---
