1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         314.69          ---          ---      3.53000       327.10
Gets         314.67       938.68         5.33      2.80800       980.12
Waits          0.00          ---          ---      0.00000          ---
Totals       629.36       938.68         5.33      3.16900      1307.22


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.01
SET       2.100         0.24
SET       2.200         1.85
SET       2.300         7.03
SET       2.400        15.73
SET       2.500        26.93
SET       2.600        39.21
SET       2.700        49.56
SET       2.800        58.43
SET       2.900        65.50
SET       3.000        70.67
SET       3.100        74.60
SET       3.200        77.70
SET       3.300        79.97
SET       3.400        81.82
SET       3.500        83.24
SET       3.600        84.34
SET       3.700        85.21
SET       3.800        85.84
SET       3.900        86.40
SET       4.000        86.92
SET       4.100        87.22
SET       4.200        87.54
SET       4.300        87.78
SET       4.400        87.96
SET       4.500        88.18
SET       4.600        88.37
SET       4.700        88.54
SET       4.800        88.68
SET       4.900        88.84
SET       5.000        88.94
SET       5.100        89.03
SET       5.200        89.12
SET       5.300        89.19
SET       5.400        89.25
SET       5.500        89.35
SET       5.600        89.44
SET       5.700        89.50
SET       5.800        89.57
SET       5.900        89.63
SET       6.000        89.67
SET       6.100        89.75
SET       6.200        89.82
SET       6.300        89.86
SET       6.400        89.90
SET       6.500        89.96
SET       6.600        90.00
SET       6.700        90.02
SET       6.800        90.06
SET       6.900        90.10
SET       7.000        90.14
SET       7.100        90.18
SET       7.200        90.19
SET       7.300        90.24
SET       7.400        90.30
SET       7.500        90.35
SET       7.600        90.42
SET       7.700        90.53
SET       7.800        90.71
SET       7.900        90.95
SET       8.000        91.21
SET       8.100        91.51
SET       8.200        91.81
SET       8.300        92.08
SET       8.400        92.36
SET       8.500        92.67
SET       8.600        93.03
SET       8.700        93.32
SET       8.800        93.61
SET       8.900        93.95
SET       9.000        94.24
SET       9.100        94.62
SET       9.200        95.04
SET       9.300        95.46
SET       9.400        96.01
SET       9.500        96.56
SET       9.600        97.09
SET       9.700        97.61
SET       9.800        97.97
SET       9.900        98.31
SET      10.000        99.19
SET      11.000        99.56
SET      12.000        99.64
SET      13.000        99.69
SET      14.000        99.73
SET      15.000        99.75
SET      16.000        99.76
SET      17.000        99.77
SET      18.000        99.78
SET      19.000        99.82
SET      20.000        99.83
SET      21.000        99.83
SET      22.000        99.84
SET      23.000        99.84
SET      25.000        99.85
SET      26.000        99.85
SET      27.000        99.86
SET      28.000        99.87
SET      29.000        99.90
SET      30.000        99.92
SET      33.000        99.93
SET      34.000        99.94
SET      39.000        99.94
SET      46.000        99.95
SET      48.000        99.96
SET      49.000        99.96
SET      51.000        99.97
SET      53.000        99.97
SET      54.000        99.98
SET      68.000        99.98
SET      76.000        99.99
SET     110.000        99.99
SET     120.000       100.00
---
GET       0.600         0.01
GET       0.630         0.01
GET       0.650         0.02
GET       0.660         0.04
GET       0.670         0.05
GET       0.680         0.06
GET       0.690         0.07
GET       0.700         0.09
GET       0.710         0.11
GET       0.720         0.14
GET       0.730         0.19
GET       0.740         0.24
GET       0.750         0.30
GET       0.760         0.39
GET       0.770         0.49
GET       0.780         0.54
GET       0.790         0.60
GET       0.800         0.69
GET       0.810         0.81
GET       0.820         0.94
GET       0.830         1.11
GET       0.840         1.23
GET       0.850         1.41
GET       0.860         1.61
GET       0.870         1.84
GET       0.880         2.05
GET       0.890         2.28
GET       0.900         2.58
GET       0.910         2.84
GET       0.920         3.12
GET       0.930         3.36
GET       0.940         3.65
GET       0.950         3.99
GET       0.960         4.24
GET       0.970         4.54
GET       0.980         4.85
GET       0.990         5.21
GET       1.000         7.18
GET       1.100        11.31
GET       1.200        15.11
GET       1.300        18.11
GET       1.400        20.60
GET       1.500        22.71
GET       1.600        24.06
GET       1.700        25.18
GET       1.800        25.99
GET       1.900        26.59
GET       2.000        27.33
GET       2.100        29.19
GET       2.200        33.79
GET       2.300        41.19
GET       2.400        49.97
GET       2.500        58.80
GET       2.600        66.48
GET       2.700        72.49
GET       2.800        77.28
GET       2.900        80.60
GET       3.000        83.33
GET       3.100        85.04
GET       3.200        86.31
GET       3.300        87.55
GET       3.400        88.27
GET       3.500        88.96
GET       3.600        89.40
GET       3.700        89.79
GET       3.800        90.12
GET       3.900        90.39
GET       4.000        90.55
GET       4.100        90.72
GET       4.200        90.85
GET       4.300        91.01
GET       4.400        91.17
GET       4.500        91.29
GET       4.600        91.40
GET       4.700        91.47
GET       4.800        91.54
GET       4.900        91.60
GET       5.000        91.67
GET       5.100        91.72
GET       5.200        91.80
GET       5.300        91.88
GET       5.400        91.94
GET       5.500        92.04
GET       5.600        92.06
GET       5.700        92.09
GET       5.800        92.12
GET       5.900        92.18
GET       6.000        92.20
GET       6.100        92.24
GET       6.200        92.29
GET       6.300        92.32
GET       6.400        92.36
GET       6.500        92.38
GET       6.600        92.41
GET       6.700        92.44
GET       6.800        92.46
GET       6.900        92.49
GET       7.000        92.51
GET       7.100        92.54
GET       7.200        92.59
GET       7.300        92.61
GET       7.400        92.65
GET       7.500        92.77
GET       7.600        92.83
GET       7.700        93.08
GET       7.800        93.33
GET       7.900        93.55
GET       8.000        93.80
GET       8.100        94.14
GET       8.200        94.44
GET       8.300        94.71
GET       8.400        94.98
GET       8.500        95.26
GET       8.600        95.52
GET       8.700        95.81
GET       8.800        96.06
GET       8.900        96.29
GET       9.000        96.57
GET       9.100        96.93
GET       9.200        97.26
GET       9.300        97.60
GET       9.400        97.99
GET       9.500        98.24
GET       9.600        98.58
GET       9.700        98.86
GET       9.800        99.10
GET       9.900        99.26
GET      10.000        99.58
GET      11.000        99.71
GET      12.000        99.77
GET      13.000        99.81
GET      14.000        99.85
GET      15.000        99.85
GET      16.000        99.86
GET      17.000        99.87
GET      18.000        99.87
GET      19.000        99.89
GET      20.000        99.90
GET      22.000        99.90
GET      23.000        99.91
GET      26.000        99.92
GET      28.000        99.92
GET      30.000        99.93
GET      31.000        99.94
GET      32.000        99.94
GET      34.000        99.95
GET      38.000        99.96
GET      41.000        99.96
GET      48.000        99.97
GET      55.000        99.97
GET      57.000        99.98
GET      58.000        99.98
GET      61.000        99.99
GET      68.000        99.99
GET      73.000       100.00
---
