1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         365.02          ---          ---      3.02500       379.42
Gets         365.01      1087.64         7.38      2.43600      1135.67
Waits          0.00          ---          ---      0.00000          ---
Totals       730.03      1087.64         7.38      2.73100      1515.09


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.09
SET       2.100         1.33
SET       2.200         6.42
SET       2.300        16.60
SET       2.400        29.41
SET       2.500        41.74
SET       2.600        52.46
SET       2.700        60.40
SET       2.800        66.59
SET       2.900        71.17
SET       3.000        74.58
SET       3.100        77.27
SET       3.200        79.52
SET       3.300        81.39
SET       3.400        83.00
SET       3.500        84.28
SET       3.600        85.45
SET       3.700        86.50
SET       3.800        87.42
SET       3.900        88.26
SET       4.000        89.08
SET       4.100        89.83
SET       4.200        90.54
SET       4.300        91.23
SET       4.400        91.80
SET       4.500        92.31
SET       4.600        92.82
SET       4.700        93.33
SET       4.800        93.92
SET       4.900        94.36
SET       5.000        94.78
SET       5.100        95.16
SET       5.200        95.56
SET       5.300        95.93
SET       5.400        96.26
SET       5.500        96.50
SET       5.600        96.71
SET       5.700        96.97
SET       5.800        97.18
SET       5.900        97.36
SET       6.000        97.48
SET       6.100        97.63
SET       6.200        97.75
SET       6.300        97.84
SET       6.400        97.96
SET       6.500        98.08
SET       6.600        98.16
SET       6.700        98.21
SET       6.800        98.31
SET       6.900        98.35
SET       7.000        98.42
SET       7.100        98.50
SET       7.200        98.55
SET       7.300        98.63
SET       7.400        98.69
SET       7.500        98.71
SET       7.600        98.78
SET       7.700        98.82
SET       7.800        98.86
SET       7.900        98.93
SET       8.000        98.95
SET       8.100        99.00
SET       8.200        99.05
SET       8.300        99.07
SET       8.400        99.11
SET       8.500        99.14
SET       8.600        99.17
SET       8.700        99.21
SET       8.800        99.24
SET       8.900        99.26
SET       9.000        99.30
SET       9.100        99.33
SET       9.200        99.36
SET       9.300        99.38
SET       9.400        99.40
SET       9.500        99.42
SET       9.600        99.44
SET       9.700        99.47
SET       9.900        99.49
SET      10.000        99.60
SET      11.000        99.74
SET      12.000        99.80
SET      13.000        99.85
SET      14.000        99.87
SET      15.000        99.88
SET      16.000        99.89
SET      17.000        99.92
SET      18.000        99.93
SET      19.000        99.94
SET      20.000        99.95
SET      22.000        99.95
SET      24.000        99.95
SET      25.000        99.96
SET      26.000        99.96
SET      29.000        99.97
SET      37.000        99.98
SET      59.000        99.98
SET      60.000        99.99
SET      65.000        99.99
SET      99.000       100.00
SET     160.000       100.00
---
GET       0.580         0.01
GET       0.590         0.02
GET       0.600         0.03
GET       0.610         0.04
GET       0.620         0.07
GET       0.630         0.11
GET       0.640         0.16
GET       0.650         0.17
GET       0.660         0.27
GET       0.670         0.33
GET       0.680         0.40
GET       0.690         0.46
GET       0.700         0.57
GET       0.710         0.65
GET       0.720         0.78
GET       0.730         0.89
GET       0.740         1.03
GET       0.750         1.21
GET       0.760         1.42
GET       0.770         1.60
GET       0.780         1.83
GET       0.790         2.12
GET       0.800         2.43
GET       0.810         2.63
GET       0.820         2.89
GET       0.830         3.19
GET       0.840         3.53
GET       0.850         3.80
GET       0.860         4.14
GET       0.870         4.47
GET       0.880         4.82
GET       0.890         5.14
GET       0.900         5.49
GET       0.910         5.91
GET       0.920         6.25
