1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         294.76          ---          ---      3.71300       306.38
Gets         294.74      1756.64        11.82      3.05300      1831.33
Waits          0.00          ---          ---      0.00000          ---
Totals       589.50      1756.64        11.82      3.38300      2137.72


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.01
SET       2.100         0.21
SET       2.200         1.54
SET       2.300         5.55
SET       2.400        13.35
SET       2.500        23.75
SET       2.600        35.40
SET       2.700        45.80
SET       2.800        54.69
SET       2.900        62.14
SET       3.000        68.00
SET       3.100        72.24
SET       3.200        75.45
SET       3.300        78.06
SET       3.400        80.05
SET       3.500        81.32
SET       3.600        82.33
SET       3.700        83.10
SET       3.800        83.87
SET       3.900        84.30
SET       4.000        84.77
SET       4.100        85.07
SET       4.200        85.37
SET       4.300        85.65
SET       4.400        85.85
SET       4.500        86.07
SET       4.600        86.19
SET       4.700        86.36
SET       4.800        86.51
SET       4.900        86.67
SET       5.000        86.79
SET       5.100        86.89
SET       5.200        87.00
SET       5.300        87.10
SET       5.400        87.19
SET       5.500        87.27
SET       5.600        87.36
SET       5.700        87.46
SET       5.800        87.53
SET       5.900        87.61
SET       6.000        87.66
SET       6.100        87.72
SET       6.200        87.77
SET       6.300        87.82
SET       6.400        87.84
SET       6.500        87.88
SET       6.600        87.92
SET       6.700        87.94
SET       6.800        88.00
SET       6.900        88.04
SET       7.000        88.06
SET       7.100        88.08
SET       7.200        88.12
SET       7.300        88.15
SET       7.400        88.18
SET       7.500        88.23
SET       7.600        88.32
SET       7.700        88.41
SET       7.800        88.62
SET       7.900        88.86
SET       8.000        89.17
SET       8.100        89.50
SET       8.200        89.72
SET       8.300        90.08
SET       8.400        90.39
SET       8.500        90.72
SET       8.600        91.04
SET       8.700        91.42
SET       8.800        91.84
SET       8.900        92.22
SET       9.000        92.60
SET       9.100        93.08
SET       9.200        93.54
SET       9.300        94.18
SET       9.400        94.78
SET       9.500        95.48
SET       9.600        96.10
SET       9.700        96.65
SET       9.800        97.19
SET       9.900        97.59
SET      10.000        98.86
SET      11.000        99.39
SET      12.000        99.58
SET      13.000        99.63
SET      14.000        99.66
SET      15.000        99.70
SET      16.000        99.74
SET      17.000        99.77
SET      18.000        99.79
SET      19.000        99.81
SET      20.000        99.82
SET      22.000        99.83
SET      23.000        99.84
SET      24.000        99.84
SET      27.000        99.85
SET      28.000        99.86
SET      29.000        99.87
SET      30.000        99.88
SET      32.000        99.89
SET      34.000        99.89
SET      38.000        99.90
SET      39.000        99.90
SET      40.000        99.91
SET      47.000        99.92
SET      48.000        99.93
SET      50.000        99.94
SET      56.000        99.94
SET      64.000        99.95
SET      65.000        99.96
SET      78.000        99.97
SET      82.000        99.98
SET      83.000        99.98
SET      89.000        99.99
SET      90.000        99.99
SET     110.000       100.00
---
GET       0.670         0.01
GET       0.680         0.01
GET       0.690         0.02
GET       0.700         0.03
GET       0.710         0.05
GET       0.720         0.06
GET       0.730         0.07
GET       0.740         0.08
GET       0.750         0.09
GET       0.760         0.12
GET       0.770         0.13
GET       0.780         0.15
GET       0.790         0.18
GET       0.800         0.23
GET       0.810         0.25
GET       0.820         0.31
GET       0.830         0.36
GET       0.840         0.41
GET       0.850         0.47
GET       0.860         0.55
GET       0.870         0.65
GET       0.880         0.79
GET       0.890         0.89
GET       0.900         1.03
GET       0.910         1.15
GET       0.920         1.24
GET       0.930         1.44
GET       0.940         1.56
GET       0.950         1.78
GET       0.960         1.96
GET       0.970         2.15
GET       0.980         2.36
GET       0.990         2.62
GET       1.000         4.25
GET       1.100         7.61
GET       1.200        11.31
GET       1.300        14.47
GET       1.400        17.29
GET       1.500        19.61
GET       1.600        21.70
GET       1.700        23.14
GET       1.800        24.38
GET       1.900        25.26
GET       2.000        26.05
GET       2.100        27.07
GET       2.200        29.90
GET       2.300        35.07
GET       2.400        42.26
GET       2.500        50.82
GET       2.600        59.11
GET       2.700        66.37
GET       2.800        72.08
GET       2.900        76.38
GET       3.000        79.60
GET       3.100        82.13
GET       3.200        83.85
GET       3.300        85.15
GET       3.400        86.12
GET       3.500        86.91
GET       3.600        87.42
GET       3.700        87.91
GET       3.800        88.29
GET       3.900        88.55
GET       4.000        88.84
GET       4.100        89.08
GET       4.200        89.25
GET       4.300        89.44
GET       4.400        89.61
GET       4.500        89.70
GET       4.600        89.85
GET       4.700        89.92
GET       4.800        90.04
GET       4.900        90.10
GET       5.000        90.14
GET       5.100        90.20
GET       5.200        90.24
GET       5.300        90.31
GET       5.400        90.40
GET       5.500        90.45
GET       5.600        90.49
GET       5.700        90.53
GET       5.800        90.56
GET       5.900        90.61
GET       6.000        90.63
GET       6.100        90.68
GET       6.200        90.71
GET       6.300        90.73
GET       6.400        90.77
GET       6.500        90.79
GET       6.600        90.81
GET       6.700        90.85
GET       6.800        90.86
GET       6.900        90.87
GET       7.000        90.89
GET       7.100        90.90
GET       7.200        90.93
GET       7.300        90.95
GET       7.400        90.97
GET       7.500        91.02
GET       7.600        91.16
GET       7.700        91.33
GET       7.800        91.59
GET       7.900        91.86
GET       8.000        92.32
GET       8.100        92.70
GET       8.200        93.02
GET       8.300        93.40
GET       8.400        93.72
GET       8.500        94.07
GET       8.600        94.44
GET       8.700        94.70
GET       8.800        94.97
GET       8.900        95.30
GET       9.000        95.58
GET       9.100        95.86
GET       9.200        96.27
GET       9.300        96.67
GET       9.400        97.05
GET       9.500        97.47
GET       9.600        97.79
GET       9.700        98.12
GET       9.800        98.46
GET       9.900        98.70
GET      10.000        99.37
GET      11.000        99.60
GET      12.000        99.68
GET      13.000        99.72
GET      14.000        99.75
GET      15.000        99.75
GET      17.000        99.77
GET      18.000        99.80
GET      19.000        99.81
GET      20.000        99.84
GET      22.000        99.85
GET      27.000        99.85
GET      29.000        99.86
GET      31.000        99.87
GET      34.000        99.88
GET      37.000        99.88
GET      41.000        99.89
GET      43.000        99.90
GET      47.000        99.90
GET      48.000        99.91
GET      49.000        99.93
GET      54.000        99.93
GET      58.000        99.94
GET      61.000        99.95
GET      62.000        99.97
GET      63.000        99.97
GET      98.000        99.98
GET     110.000        99.99
GET     170.000       100.00
---
