1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         365.36          ---          ---      3.04900       379.77
Gets         365.34       363.22         2.12      2.40900       381.63
Waits          0.00          ---          ---      0.00000          ---
Totals       730.70       363.22         2.12      2.72900       761.40


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.13
SET       2.100         1.62
SET       2.200         7.48
SET       2.300        18.36
SET       2.400        31.25
SET       2.500        43.44
SET       2.600        53.41
SET       2.700        60.49
SET       2.800        66.16
SET       2.900        70.27
SET       3.000        73.92
SET       3.100        76.53
SET       3.200        78.64
SET       3.300        80.48
SET       3.400        81.91
SET       3.500        83.28
SET       3.600        84.41
SET       3.700        85.47
SET       3.800        86.47
SET       3.900        87.31
SET       4.000        88.14
SET       4.100        89.05
SET       4.200        89.89
SET       4.300        90.62
SET       4.400        91.22
SET       4.500        91.91
SET       4.600        92.43
SET       4.700        93.00
SET       4.800        93.49
SET       4.900        93.93
SET       5.000        94.37
SET       5.100        94.71
SET       5.200        95.15
SET       5.300        95.52
SET       5.400        95.85
SET       5.500        96.08
SET       5.600        96.37
SET       5.700        96.64
SET       5.800        96.79
SET       5.900        96.94
SET       6.000        97.17
SET       6.100        97.33
SET       6.200        97.47
SET       6.300        97.61
SET       6.400        97.71
SET       6.500        97.81
SET       6.600        97.92
SET       6.700        98.00
SET       6.800        98.08
SET       6.900        98.18
SET       7.000        98.23
SET       7.100        98.31
SET       7.200        98.39
SET       7.300        98.49
SET       7.400        98.53
SET       7.500        98.61
SET       7.600        98.66
SET       7.700        98.72
SET       7.800        98.75
SET       7.900        98.80
SET       8.000        98.84
SET       8.100        98.91
SET       8.200        98.96
SET       8.300        99.03
SET       8.400        99.08
SET       8.500        99.11
SET       8.600        99.15
SET       8.700        99.17
SET       8.800        99.21
SET       8.900        99.23
SET       9.000        99.28
SET       9.100        99.32
SET       9.200        99.36
SET       9.300        99.37
SET       9.400        99.42
SET       9.500        99.44
SET       9.600        99.47
SET       9.700        99.49
SET       9.800        99.52
SET       9.900        99.53
SET      10.000        99.63
SET      11.000        99.72
SET      12.000        99.79
SET      13.000        99.83
SET      14.000        99.85
SET      15.000        99.87
SET      16.000        99.90
SET      17.000        99.90
SET      18.000        99.91
SET      19.000        99.91
SET      20.000        99.93
SET      22.000        99.94
SET      23.000        99.95
SET      24.000        99.96
SET      27.000        99.96
SET      34.000        99.98
SET      46.000        99.99
SET      63.000        99.99
SET     190.000       100.00
SET     200.000       100.00
---
GET       0.470         0.01
GET       0.480         0.02
GET       0.490         0.03
GET       0.500         0.04
GET       0.510         0.05
GET       0.520         0.06
GET       0.530         0.10
GET       0.540         0.15
GET       0.550         0.18
GET       0.560         0.21
GET       0.570         0.28
GET       0.580         0.38
GET       0.590         0.46
GET       0.600         0.56
GET       0.610         0.65
GET       0.620         0.78
GET       0.630         0.94
GET       0.640         1.10
GET       0.650         1.26
GET       0.660         1.45
GET       0.670         1.72
GET       0.680         1.86
GET       0.690         2.05
GET       0.700         2.35
GET       0.710         2.61
GET       0.720         2.92
GET       0.730         3.17
GET       0.740         3.48
GET       0.750         3.82
GET       0.760         4.23
