1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         349.14          ---          ---      3.15900       362.91
Gets         349.14      2077.56        17.30      2.54900      2165.95
Waits          0.00          ---          ---      0.00000          ---
Totals       698.29      2077.56        17.30      2.85400      2528.87


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.14
SET       2.100         1.73
SET       2.200         6.95
SET       2.300        17.15
SET       2.400        29.10
SET       2.500        40.70
SET       2.600        50.32
SET       2.700        57.79
SET       2.800        63.54
SET       2.900        67.82
SET       3.000        71.17
SET       3.100        73.73
SET       3.200        75.63
SET       3.300        77.43
SET       3.400        79.04
SET       3.500        80.47
SET       3.600        81.84
SET       3.700        82.90
SET       3.800        84.02
SET       3.900        85.18
SET       4.000        86.19
SET       4.100        87.04
SET       4.200        87.85
SET       4.300        88.69
SET       4.400        89.54
SET       4.500        90.30
SET       4.600        90.89
SET       4.700        91.47
SET       4.800        92.11
SET       4.900        92.66
SET       5.000        93.12
SET       5.100        93.59
SET       5.200        94.07
SET       5.300        94.52
SET       5.400        94.86
SET       5.500        95.23
SET       5.600        95.57
SET       5.700        95.79
SET       5.800        95.98
SET       5.900        96.24
SET       6.000        96.42
SET       6.100        96.60
SET       6.200        96.73
SET       6.300        96.85
SET       6.400        97.01
SET       6.500        97.12
SET       6.600        97.21
SET       6.700        97.31
SET       6.800        97.42
SET       6.900        97.52
SET       7.000        97.63
SET       7.100        97.72
SET       7.200        97.79
SET       7.300        97.87
SET       7.400        97.93
SET       7.500        98.00
SET       7.600        98.08
SET       7.700        98.18
SET       7.800        98.25
SET       7.900        98.30
SET       8.000        98.35
SET       8.100        98.42
SET       8.200        98.48
SET       8.300        98.51
SET       8.400        98.57
SET       8.500        98.61
SET       8.600        98.68
SET       8.700        98.74
SET       8.800        98.82
SET       8.900        98.87
SET       9.000        98.94
SET       9.100        98.98
SET       9.200        99.04
SET       9.300        99.16
SET       9.400        99.21
SET       9.500        99.29
SET       9.600        99.35
SET       9.700        99.39
SET       9.800        99.42
SET       9.900        99.44
SET      10.000        99.58
SET      11.000        99.75
SET      12.000        99.83
SET      13.000        99.85
SET      14.000        99.87
SET      15.000        99.88
SET      16.000        99.90
SET      17.000        99.90
SET      18.000        99.91
SET      19.000        99.92
SET      22.000        99.93
SET      23.000        99.93
SET      25.000        99.94
SET      28.000        99.95
SET      30.000        99.95
SET      31.000        99.96
SET      35.000        99.96
SET      36.000        99.97
SET      45.000        99.97
SET      46.000        99.98
SET      81.000        99.99
SET     130.000        99.99
SET     300.000       100.00
SET     310.000       100.00
---
GET       0.600         0.01
GET       0.610         0.01
GET       0.620         0.02
GET       0.630         0.02
GET       0.640         0.03
GET       0.650         0.06
GET       0.660         0.06
GET       0.670         0.07
GET       0.680         0.09
GET       0.690         0.11
GET       0.700         0.15
GET       0.710         0.18
GET       0.720         0.23
GET       0.730         0.30
GET       0.740         0.42
GET       0.750         0.53
GET       0.760         0.58
GET       0.770         0.72
GET       0.780         0.84
GET       0.790         0.97
GET       0.800         1.12
GET       0.810         1.29
GET       0.820         1.51
GET       0.830         1.70
GET       0.840         1.90
GET       0.850         2.11
GET       0.860         2.34
GET       0.870         2.61
GET       0.880         2.85
GET       0.890         3.14
GET       0.900         3.44
GET       0.910         3.77
GET       0.920         4.07
GET       0.930         4.39
GET       0.940         4.72
GET       0.950         5.04
GET       0.960         5.42
GET       0.970         5.85
GET       0.980         6.22
GET       0.990         6.61
GET       1.000         8.84
GET       1.100        12.43
GET       1.200        15.20
GET       1.300        17.32
GET       1.400        19.03
GET       1.500        20.17
GET       1.600        20.92
GET       1.700        21.61
GET       1.800        22.40
GET       1.900        24.43
GET       2.000        28.09
GET       2.100        33.35
GET       2.200        40.29
GET       2.300        48.72
GET       2.400        56.50
GET       2.500        63.54
GET       2.600        69.21
GET       2.700        73.45
GET       2.800        76.50
GET       2.900        78.94
GET       3.000        80.87
GET       3.100        82.47
GET       3.200        83.73
GET       3.300        85.03
GET       3.400        85.91
GET       3.500        86.77
GET       3.600        87.69
GET       3.700        88.51
GET       3.800        89.21
GET       3.900        89.90
GET       4.000        90.55
GET       4.100        91.23
GET       4.200        91.82
GET       4.300        92.32
GET       4.400        92.80
GET       4.500        93.42
GET       4.600        93.78
GET       4.700        94.21
GET       4.800        94.59
GET       4.900        95.00
GET       5.000        95.34
GET       5.100        95.64
GET       5.200        95.95
GET       5.300        96.23
GET       5.400        96.49
GET       5.500        96.67
GET       5.600        96.88
GET       5.700        97.06
GET       5.800        97.23
GET       5.900        97.35
GET       6.000        97.48
GET       6.100        97.59
GET       6.200        97.72
GET       6.300        97.81
GET       6.400        97.88
GET       6.500        97.97
GET       6.600        98.03
GET       6.700        98.13
GET       6.800        98.19
GET       6.900        98.24
GET       7.000        98.32
GET       7.100        98.37
GET       7.200        98.42
GET       7.300        98.44
GET       7.400        98.50
GET       7.500        98.54
GET       7.600        98.61
GET       7.700        98.64
GET       7.800        98.73
GET       7.900        98.81
GET       8.000        98.84
GET       8.100        98.94
GET       8.200        98.99
GET       8.300        99.03
GET       8.400        99.06
GET       8.500        99.13
GET       8.600        99.16
GET       8.700        99.22
GET       8.800        99.27
GET       8.900        99.29
GET       9.000        99.35
GET       9.100        99.37
GET       9.200        99.41
GET       9.300        99.47
GET       9.400        99.50
GET       9.500        99.56
GET       9.600        99.59
GET       9.700        99.62
GET       9.800        99.64
GET       9.900        99.68
GET      10.000        99.75
GET      11.000        99.89
