1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         310.64          ---          ---      3.63200       322.89
Gets         310.60       309.04         1.57      2.79100       324.70
Waits          0.00          ---          ---      0.00000          ---
Totals       621.24       309.04         1.57      3.21100       647.59


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.01
SET       2.200         0.79
SET       2.300         4.33
SET       2.400        11.70
SET       2.500        22.71
SET       2.600        34.22
SET       2.700        44.65
SET       2.800        53.82
SET       2.900        60.27
SET       3.000        65.91
SET       3.100        69.67
SET       3.200        73.00
SET       3.300        75.31
SET       3.400        76.97
SET       3.500        78.20
SET       3.600        79.39
SET       3.700        80.45
SET       3.800        81.35
SET       3.900        82.13
SET       4.000        82.85
SET       4.100        83.43
SET       4.200        83.97
SET       4.300        84.54
SET       4.400        85.10
SET       4.500        85.57
SET       4.600        86.04
SET       4.700        86.39
SET       4.800        86.82
SET       4.900        87.21
SET       5.000        87.54
SET       5.100        87.82
SET       5.200        88.07
SET       5.300        88.35
SET       5.400        88.65
SET       5.500        88.88
SET       5.600        89.10
SET       5.700        89.30
SET       5.800        89.50
SET       5.900        89.62
SET       6.000        89.75
SET       6.100        89.87
SET       6.200        90.07
SET       6.300        90.20
SET       6.400        90.31
SET       6.500        90.38
SET       6.600        90.45
SET       6.700        90.52
SET       6.800        90.58
SET       6.900        90.66
SET       7.000        90.77
SET       7.100        90.84
SET       7.200        90.92
SET       7.300        90.97
SET       7.400        91.03
SET       7.500        91.11
SET       7.600        91.22
SET       7.700        91.36
SET       7.800        91.49
SET       7.900        91.67
SET       8.000        91.95
SET       8.100        92.23
SET       8.200        92.41
SET       8.300        92.67
SET       8.400        92.96
SET       8.500        93.22
SET       8.600        93.47
SET       8.700        93.76
SET       8.800        94.04
SET       8.900        94.29
SET       9.000        94.60
SET       9.100        94.90
SET       9.200        95.18
SET       9.300        95.59
SET       9.400        96.01
SET       9.500        96.41
SET       9.600        96.85
SET       9.700        97.32
SET       9.800        97.73
SET       9.900        98.03
SET      10.000        98.95
SET      11.000        99.38
SET      12.000        99.54
SET      13.000        99.68
SET      14.000        99.76
SET      15.000        99.77
SET      16.000        99.79
SET      17.000        99.82
SET      18.000        99.83
SET      19.000        99.83
SET      20.000        99.85
SET      21.000        99.86
SET      22.000        99.87
SET      27.000        99.88
SET      28.000        99.89
SET      29.000        99.89
SET      30.000        99.90
SET      32.000        99.91
SET      35.000        99.91
SET      36.000        99.92
SET      37.000        99.92
SET      38.000        99.93
SET      41.000        99.94
SET      51.000        99.94
SET      52.000        99.95
SET      55.000        99.95
SET      56.000        99.96
SET      57.000        99.97
SET      60.000        99.98
SET      69.000        99.98
SET      84.000        99.99
SET      86.000       100.00
---
GET       0.590         0.01
GET       0.630         0.01
GET       0.650         0.02
GET       0.670         0.05
GET       0.680         0.08
GET       0.690         0.11
GET       0.700         0.17
GET       0.710         0.20
GET       0.720         0.27
GET       0.730         0.34
GET       0.740         0.40
GET       0.750         0.55
GET       0.760         0.68
GET       0.770         0.84
GET       0.780         1.02
GET       0.790         1.19
GET       0.800         1.34
GET       0.810         1.56
GET       0.820         1.77
GET       0.830         1.99
GET       0.840         2.25
GET       0.850         2.50
GET       0.860         2.80
GET       0.870         3.16
GET       0.880         3.44
GET       0.890         3.71
GET       0.900         4.13
GET       0.910         4.58
GET       0.920         4.95
GET       0.930         5.33
GET       0.940         5.71
GET       0.950         6.21
GET       0.960         6.62
GET       0.970         7.14
GET       0.980         7.54
GET       0.990         8.01
GET       1.000        10.58
GET       1.100        14.74
GET       1.200        18.08
GET       1.300        20.61
GET       1.400        22.75
GET       1.500        24.11
GET       1.600        25.07
GET       1.700        25.87
GET       1.800        26.39
GET       1.900        26.83
GET       2.000        27.43
GET       2.100        29.77
GET       2.200        35.36
GET       2.300        43.54
GET       2.400        52.14
GET       2.500        60.52
GET       2.600        67.38
GET       2.700        72.19
GET       2.800        75.71
GET       2.900        78.35
GET       3.000        80.58
GET       3.100        82.16
GET       3.200        83.25
GET       3.300        84.35
GET       3.400        85.16
GET       3.500        85.97
GET       3.600        86.71
GET       3.700        87.27
GET       3.800        87.80
GET       3.900        88.28
GET       4.000        88.64
GET       4.100        89.03
GET       4.200        89.30
GET       4.300        89.70
GET       4.400        89.98
GET       4.500        90.32
GET       4.600        90.56
GET       4.700        90.79
GET       4.800        91.02
GET       4.900        91.30
GET       5.000        91.51
GET       5.100        91.76
GET       5.200        91.96
GET       5.300        92.12
GET       5.400        92.24
GET       5.500        92.37
GET       5.600        92.48
GET       5.700        92.67
GET       5.800        92.78
GET       5.900        92.88
GET       6.000        92.98
GET       6.100        93.06
GET       6.200        93.13
GET       6.300        93.19
GET       6.400        93.24
GET       6.500        93.29
GET       6.600        93.36
GET       6.700        93.40
GET       6.800        93.46
GET       6.900        93.48
GET       7.000        93.53
GET       7.100        93.59
GET       7.200        93.62
GET       7.300        93.67
GET       7.400        93.74
GET       7.500        93.79
GET       7.600        93.93
GET       7.700        94.15
GET       7.800        94.39
GET       7.900        94.61
GET       8.000        94.82
GET       8.100        95.06
GET       8.200        95.33
GET       8.300        95.56
GET       8.400        95.73
GET       8.500        95.97
GET       8.600        96.17
GET       8.700        96.39
GET       8.800        96.56
GET       8.900        96.82
GET       9.000        97.05
GET       9.100        97.33
GET       9.200        97.61
GET       9.300        97.93
GET       9.400        98.23
GET       9.500        98.42
GET       9.600        98.63
GET       9.700        98.82
GET       9.800        99.02
GET       9.900        99.11
GET      10.000        99.43
GET      11.000        99.64
GET      12.000        99.75
GET      13.000        99.82
GET      14.000        99.83
GET      15.000        99.85
GET      16.000        99.86
GET      17.000        99.87
GET      18.000        99.89
GET      21.000        99.89
GET      23.000        99.90
GET      27.000        99.91
GET      28.000        99.93
GET      30.000        99.94
GET      31.000        99.95
GET      34.000        99.96
GET      38.000        99.96
GET      40.000        99.97
GET      54.000        99.97
GET      56.000        99.98
GET      60.000        99.99
GET      79.000        99.99
GET      86.000       100.00
---
