1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         334.78          ---          ---      3.36400       347.98
Gets         334.76       332.94         1.82      2.59400       349.82
Waits          0.00          ---          ---      0.00000          ---
Totals       669.53       332.94         1.82      2.97900       697.79


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.06
SET       2.100         1.20
SET       2.200         6.00
SET       2.300        15.39
SET       2.400        26.98
SET       2.500        38.60
SET       2.600        47.67
SET       2.700        54.90
SET       2.800        60.17
SET       2.900        64.36
SET       3.000        67.88
SET       3.100        70.42
SET       3.200        72.46
SET       3.300        74.33
SET       3.400        76.11
SET       3.500        77.61
SET       3.600        78.78
SET       3.700        79.88
SET       3.800        80.82
SET       3.900        81.88
SET       4.000        82.89
SET       4.100        83.82
SET       4.200        84.68
SET       4.300        85.44
SET       4.400        86.24
SET       4.500        86.90
SET       4.600        87.62
SET       4.700        88.15
SET       4.800        88.82
SET       4.900        89.43
SET       5.000        89.92
SET       5.100        90.44
SET       5.200        90.88
SET       5.300        91.45
SET       5.400        91.93
SET       5.500        92.43
SET       5.600        92.85
SET       5.700        93.13
SET       5.800        93.42
SET       5.900        93.72
SET       6.000        94.03
SET       6.100        94.25
SET       6.200        94.47
SET       6.300        94.65
SET       6.400        94.88
SET       6.500        95.07
SET       6.600        95.26
SET       6.700        95.41
SET       6.800        95.61
SET       6.900        95.74
SET       7.000        95.84
SET       7.100        95.99
SET       7.200        96.12
SET       7.300        96.24
SET       7.400        96.36
SET       7.500        96.44
SET       7.600        96.55
SET       7.700        96.66
SET       7.800        96.77
SET       7.900        96.90
SET       8.000        97.10
SET       8.100        97.21
SET       8.200        97.32
SET       8.300        97.46
SET       8.400        97.57
SET       8.500        97.73
SET       8.600        97.81
SET       8.700        97.91
SET       8.800        98.04
SET       8.900        98.16
SET       9.000        98.21
SET       9.100        98.33
SET       9.200        98.43
SET       9.300        98.57
SET       9.400        98.71
