1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         320.75          ---          ---      3.49300       333.39
Gets         320.75       318.91         1.83      2.72800       335.08
Waits          0.00          ---          ---      0.00000          ---
Totals       641.49       318.91         1.83      3.11000       668.47


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.01
SET       2.100         0.12
SET       2.200         1.12
SET       2.300         4.48
SET       2.400        11.18
SET       2.500        21.26
SET       2.600        32.46
SET       2.700        43.20
SET       2.800        52.40
SET       2.900        60.05
SET       3.000        66.21
SET       3.100        70.61
SET       3.200        74.71
SET       3.300        77.77
SET       3.400        80.06
SET       3.500        81.93
SET       3.600        83.52
SET       3.700        84.81
SET       3.800        85.78
SET       3.900        86.53
SET       4.000        87.28
SET       4.100        87.85
SET       4.200        88.31
SET       4.300        88.67
SET       4.400        89.06
SET       4.500        89.38
SET       4.600        89.64
SET       4.700        89.90
SET       4.800        90.10
SET       4.900        90.31
SET       5.000        90.47
SET       5.100        90.63
SET       5.200        90.75
SET       5.300        90.89
SET       5.400        91.04
SET       5.500        91.18
SET       5.600        91.31
SET       5.700        91.40
SET       5.800        91.46
SET       5.900        91.56
SET       6.000        91.59
SET       6.100        91.61
SET       6.200        91.67
SET       6.300        91.73
SET       6.400        91.81
SET       6.500        91.83
SET       6.600        91.90
SET       6.700        91.95
SET       6.800        91.98
SET       6.900        92.05
SET       7.000        92.11
SET       7.100        92.15
SET       7.200        92.20
SET       7.300        92.24
SET       7.400        92.26
SET       7.500        92.34
SET       7.600        92.40
SET       7.700        92.50
SET       7.800        92.64
SET       7.900        92.75
SET       8.000        92.93
SET       8.100        93.11
SET       8.200        93.34
SET       8.300        93.61
SET       8.400        93.82
SET       8.500        94.03
SET       8.600        94.22
SET       8.700        94.50
SET       8.800        94.80
SET       8.900        95.05
SET       9.000        95.29
SET       9.100        95.58
SET       9.200        95.77
SET       9.300        96.07
SET       9.400        96.43
SET       9.500        96.82
SET       9.600        97.24
SET       9.700        97.69
SET       9.800        98.02
SET       9.900        98.34
SET      10.000        99.29
SET      11.000        99.61
SET      12.000        99.70
SET      13.000        99.78
SET      14.000        99.80
SET      15.000        99.82
SET      16.000        99.83
SET      17.000        99.84
SET      18.000        99.86
SET      19.000        99.87
SET      20.000        99.88
SET      22.000        99.89
SET      24.000        99.90
SET      25.000        99.90
SET      26.000        99.91
SET      28.000        99.91
SET      29.000        99.92
SET      34.000        99.92
SET      35.000        99.93
SET      40.000        99.93
SET      45.000        99.94
SET      54.000        99.94
SET      55.000        99.95
SET      56.000        99.96
SET      57.000        99.96
SET      58.000        99.97
SET      61.000        99.98
SET      66.000        99.98
SET      75.000        99.99
SET      76.000        99.99
SET     110.000       100.00
---
GET       0.590         0.01
GET       0.600         0.01
GET       0.610         0.02
GET       0.620         0.04
GET       0.630         0.06
GET       0.640         0.06
GET       0.650         0.08
GET       0.660         0.10
GET       0.670         0.14
GET       0.680         0.16
GET       0.690         0.22
GET       0.700         0.28
GET       0.710         0.32
GET       0.720         0.42
GET       0.730         0.50
GET       0.740         0.61
GET       0.750         0.71
GET       0.760         0.84
GET       0.770         0.94
GET       0.780         1.04
GET       0.790         1.18
GET       0.800         1.32
GET       0.810         1.49
GET       0.820         1.61
GET       0.830         1.81
GET       0.840         2.04
GET       0.850         2.34
GET       0.860         2.60
GET       0.870         2.85
GET       0.880         3.11
GET       0.890         3.41
GET       0.900         3.69
GET       0.910         4.04
GET       0.920         4.34
GET       0.930         4.69
GET       0.940         5.07
GET       0.950         5.35
GET       0.960         5.62
GET       0.970         5.92
GET       0.980         6.24
GET       0.990         6.53
GET       1.000         8.63
GET       1.100        12.34
GET       1.200        15.63
GET       1.300        18.31
GET       1.400        20.51
GET       1.500        22.38
GET       1.600        23.68
GET       1.700        24.79
GET       1.800        25.57
GET       1.900        26.24
GET       2.000        27.27
GET       2.100        30.00
GET       2.200        35.10
GET       2.300        42.92
GET       2.400        51.35
GET       2.500        59.67
GET       2.600        66.66
GET       2.700        72.35
GET       2.800        76.75
GET       2.900        79.89
GET       3.000        82.46
GET       3.100        84.52
GET       3.200        86.07
GET       3.300        87.33
GET       3.400        88.40
GET       3.500        89.20
GET       3.600        89.76
GET       3.700        90.24
GET       3.800        90.68
GET       3.900        91.04
GET       4.000        91.37
GET       4.100        91.67
GET       4.200        91.91
GET       4.300        92.11
GET       4.400        92.34
GET       4.500        92.50
GET       4.600        92.64
GET       4.700        92.77
GET       4.800        92.86
GET       4.900        92.95
GET       5.000        93.04
GET       5.100        93.08
GET       5.200        93.16
GET       5.300        93.23
GET       5.400        93.29
GET       5.500        93.32
GET       5.600        93.39
GET       5.700        93.43
GET       5.800        93.47
GET       5.900        93.50
GET       6.000        93.54
GET       6.100        93.57
GET       6.200        93.61
GET       6.300        93.66
GET       6.400        93.68
GET       6.500        93.70
GET       6.600        93.74
GET       6.700        93.81
GET       6.800        93.85
GET       6.900        93.87
GET       7.000        93.90
GET       7.100        93.93
GET       7.200        93.96
GET       7.300        94.01
GET       7.400        94.06
GET       7.500        94.15
GET       7.600        94.30
GET       7.700        94.48
GET       7.800        94.67
GET       7.900        94.87
GET       8.000        95.11
GET       8.100        95.34
GET       8.200        95.61
GET       8.300        95.89
GET       8.400        96.10
GET       8.500        96.27
GET       8.600        96.49
GET       8.700        96.68
GET       8.800        96.84
GET       8.900        97.06
GET       9.000        97.35
GET       9.100        97.58
GET       9.200        97.84
GET       9.300        98.14
GET       9.400        98.35
GET       9.500        98.62
GET       9.600        98.84
GET       9.700        99.02
GET       9.800        99.17
GET       9.900        99.28
GET      10.000        99.60
GET      11.000        99.76
GET      12.000        99.82
GET      13.000        99.86
GET      14.000        99.89
GET      15.000        99.90
GET      16.000        99.90
GET      18.000        99.92
GET      19.000        99.92
GET      20.000        99.93
GET      29.000        99.93
GET      30.000        99.94
GET      31.000        99.94
GET      34.000        99.95
GET      36.000        99.95
GET      39.000        99.96
GET      40.000        99.97
GET      53.000        99.97
GET      54.000        99.98
GET      58.000        99.98
GET      64.000        99.99
GET      75.000        99.99
GET     120.000       100.00
---
