1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         279.06          ---          ---      3.91600       290.07
Gets         279.06      2494.99        16.55      3.23100      2599.71
Waits          0.00          ---          ---      0.00000          ---
Totals       558.12      2494.99        16.55      3.57300      2889.77


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.01
SET       2.100         0.23
SET       2.200         1.58
SET       2.300         5.68
SET       2.400        12.91
SET       2.500        22.81
SET       2.600        33.98
SET       2.700        44.61
SET       2.800        53.67
SET       2.900        60.64
SET       3.000        66.22
SET       3.100        70.32
SET       3.200        73.39
SET       3.300        75.79
SET       3.400        77.51
SET       3.500        78.72
SET       3.600        79.75
SET       3.700        80.71
SET       3.800        81.43
SET       3.900        82.06
SET       4.000        82.50
SET       4.100        82.91
SET       4.200        83.16
SET       4.300        83.44
SET       4.400        83.73
SET       4.500        83.95
SET       4.600        84.16
SET       4.700        84.34
SET       4.800        84.51
SET       4.900        84.66
SET       5.000        84.75
SET       5.100        84.86
SET       5.200        84.98
SET       5.300        85.06
SET       5.400        85.15
SET       5.500        85.20
SET       5.600        85.26
SET       5.700        85.31
SET       5.800        85.37
SET       5.900        85.45
SET       6.000        85.49
SET       6.100        85.56
SET       6.200        85.61
SET       6.300        85.66
SET       6.400        85.71
SET       6.500        85.76
SET       6.600        85.83
SET       6.700        85.85
SET       6.800        85.93
SET       6.900        85.95
SET       7.000        85.99
SET       7.100        86.02
SET       7.200        86.08
SET       7.300        86.13
SET       7.400        86.17
SET       7.500        86.24
SET       7.600        86.34
SET       7.700        86.50
SET       7.800        86.66
SET       7.900        86.86
SET       8.000        87.14
SET       8.100        87.44
SET       8.200        87.86
SET       8.300        88.20
SET       8.400        88.52
SET       8.500        89.02
SET       8.600        89.45
SET       8.700        89.83
SET       8.800        90.28
SET       8.900        90.73
SET       9.000        91.20
SET       9.100        91.78
SET       9.200        92.37
SET       9.300        92.99
SET       9.400        93.73
SET       9.500        94.44
SET       9.600        95.13
SET       9.700        95.86
SET       9.800        96.54
SET       9.900        97.14
SET      10.000        98.78
SET      11.000        99.28
SET      12.000        99.40
SET      13.000        99.50
SET      14.000        99.55
SET      15.000        99.58
SET      16.000        99.61
SET      17.000        99.62
SET      18.000        99.68
SET      19.000        99.70
SET      20.000        99.71
SET      21.000        99.74
SET      23.000        99.75
SET      24.000        99.76
SET      26.000        99.76
SET      28.000        99.78
SET      29.000        99.81
SET      30.000        99.81
SET      32.000        99.82
SET      35.000        99.83
SET      38.000        99.83
SET      39.000        99.84
SET      40.000        99.85
SET      47.000        99.86
SET      48.000        99.87
SET      50.000        99.87
SET      57.000        99.88
SET      58.000        99.89
SET      59.000        99.89
SET      62.000        99.90
SET      67.000        99.90
SET      68.000        99.91
SET      69.000        99.93
SET      71.000        99.94
SET      82.000        99.95
SET      85.000        99.95
SET      93.000        99.96
SET     110.000        99.98
SET     120.000        99.99
SET     140.000       100.00
---
GET       0.730         0.01
GET       0.760         0.01
GET       0.770         0.02
GET       0.790         0.02
GET       0.810         0.03
GET       0.820         0.04
GET       0.830         0.05
GET       0.840         0.05
GET       0.850         0.07
GET       0.860         0.08
GET       0.870         0.13
GET       0.880         0.17
GET       0.890         0.21
GET       0.900         0.26
GET       0.910         0.32
GET       0.920         0.40
GET       0.930         0.48
GET       0.940         0.63
GET       0.950         0.76
GET       0.960         0.89
GET       0.970         1.00
GET       0.980         1.09
GET       0.990         1.21
GET       1.000         2.20
GET       1.100         4.96
GET       1.200         8.53
GET       1.300        12.08
GET       1.400        15.34
GET       1.500        18.02
GET       1.600        20.14
GET       1.700        22.15
GET       1.800        23.45
GET       1.900        24.70
GET       2.000        25.41
GET       2.100        26.19
GET       2.200        27.81
GET       2.300        31.59
GET       2.400        37.44
GET       2.500        44.58
GET       2.600        52.23
GET       2.700        59.91
GET       2.800        66.60
GET       2.900        71.76
GET       3.000        75.97
GET       3.100        79.01
GET       3.200        81.32
GET       3.300        82.93
GET       3.400        84.10
GET       3.500        85.10
GET       3.600        85.82
GET       3.700        86.38
GET       3.800        86.96
GET       3.900        87.30
GET       4.000        87.54
GET       4.100        87.77
GET       4.200        87.95
GET       4.300        88.06
GET       4.400        88.16
GET       4.500        88.29
GET       4.600        88.43
GET       4.700        88.54
GET       4.800        88.58
GET       4.900        88.65
GET       5.000        88.71
GET       5.100        88.80
GET       5.200        88.87
GET       5.300        88.93
GET       5.400        88.99
GET       5.500        89.07
GET       5.600        89.12
GET       5.700        89.16
GET       5.800        89.21
GET       5.900        89.26
GET       6.000        89.31
GET       6.100        89.36
GET       6.200        89.41
GET       6.400        89.45
GET       6.500        89.51
GET       6.600        89.54
GET       6.700        89.57
GET       6.800        89.61
GET       6.900        89.63
GET       7.000        89.64
GET       7.100        89.66
GET       7.200        89.70
GET       7.300        89.72
GET       7.400        89.73
GET       7.500        89.79
GET       7.600        89.89
GET       7.700        90.09
GET       7.800        90.32
GET       7.900        90.63
GET       8.000        90.98
GET       8.100        91.37
GET       8.200        91.81
GET       8.300        92.13
GET       8.400        92.51
GET       8.500        92.88
GET       8.600        93.31
GET       8.700        93.57
GET       8.800        93.89
GET       8.900        94.31
GET       9.000        94.63
GET       9.100        95.01
GET       9.200        95.38
GET       9.300        95.82
GET       9.400        96.24
GET       9.500        96.61
GET       9.600        97.10
GET       9.700        97.58
GET       9.800        97.95
GET       9.900        98.29
GET      10.000        99.16
GET      11.000        99.46
GET      12.000        99.59
GET      13.000        99.65
GET      14.000        99.69
GET      15.000        99.71
GET      16.000        99.72
GET      17.000        99.73
GET      18.000        99.74
GET      19.000        99.76
GET      20.000        99.77
GET      22.000        99.78
GET      26.000        99.78
GET      27.000        99.79
GET      28.000        99.80
GET      29.000        99.80
GET      30.000        99.81
GET      31.000        99.83
GET      33.000        99.83
GET      36.000        99.84
GET      39.000        99.84
GET      40.000        99.85
GET      43.000        99.86
GET      44.000        99.86
GET      49.000        99.87
GET      50.000        99.87
GET      58.000        99.89
GET      59.000        99.90
GET      60.000        99.90
GET      63.000        99.91
GET      66.000        99.92
GET      67.000        99.93
GET      68.000        99.93
GET      69.000        99.95
GET      70.000        99.96
GET      72.000        99.96
GET      73.000        99.97
GET      81.000        99.98
GET      82.000        99.98
GET      83.000        99.99
GET     120.000       100.00
---
