1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         338.18          ---          ---      3.45600       351.52
Gets         338.18       336.58         1.60      2.44200       353.63
Waits          0.00          ---          ---      0.00000          ---
Totals       676.36       336.58         1.60      2.94900       705.15


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.03
SET       2.200         0.39
SET       2.300         3.24
SET       2.400        10.05
SET       2.500        20.84
SET       2.600        32.92
SET       2.700        44.14
SET       2.800        53.26
SET       2.900        60.43
SET       3.000        66.17
SET       3.100        70.50
SET       3.200        74.16
SET       3.300        76.95
SET       3.400        79.17
SET       3.500        81.16
SET       3.600        82.83
SET       3.700        84.03
SET       3.800        85.14
SET       3.900        86.18
SET       4.000        87.01
SET       4.100        87.74
SET       4.200        88.61
SET       4.300        89.27
SET       4.400        89.95
SET       4.500        90.46
SET       4.600        90.98
SET       4.700        91.55
SET       4.800        92.01
SET       4.900        92.38
SET       5.000        92.82
SET       5.100        93.11
SET       5.200        93.42
SET       5.300        93.72
SET       5.400        94.01
SET       5.500        94.28
SET       5.600        94.48
SET       5.700        94.70
SET       5.800        94.91
SET       5.900        95.12
SET       6.000        95.29
SET       6.100        95.42
SET       6.200        95.58
SET       6.300        95.71
SET       6.400        95.82
SET       6.500        95.91
SET       6.600        96.03
SET       6.700        96.13
SET       6.800        96.27
SET       6.900        96.34
SET       7.000        96.44
SET       7.100        96.50
SET       7.200        96.59
SET       7.300        96.69
SET       7.400        96.78
SET       7.500        96.90
SET       7.600        96.97
SET       7.700        97.07
SET       7.800        97.17
SET       7.900        97.25
SET       8.000        97.31
SET       8.100        97.41
SET       8.200        97.51
SET       8.300        97.63
SET       8.400        97.74
SET       8.500        97.82
SET       8.600        97.90
SET       8.700        97.98
SET       8.800        98.09
SET       8.900        98.16
SET       9.000        98.28
SET       9.100        98.35
SET       9.200        98.46
SET       9.300        98.53
SET       9.400        98.60
SET       9.500        98.72
SET       9.600        98.83
SET       9.700        98.93
SET       9.800        99.04
SET       9.900        99.15
SET      10.000        99.53
SET      11.000        99.75
SET      12.000        99.81
SET      13.000        99.84
SET      14.000        99.87
SET      15.000        99.88
SET      16.000        99.91
SET      17.000        99.91
SET      18.000        99.92
SET      19.000        99.93
SET      20.000        99.93
SET      22.000        99.94
SET      23.000        99.95
SET      27.000        99.95
SET      33.000        99.97
SET      34.000        99.97
SET      47.000        99.98
SET      48.000        99.98
SET     210.000        99.99
SET    1600.000       100.00
---
GET       0.620         0.00
GET       0.650         0.03
GET       0.660         0.05
GET       0.670         0.06
GET       0.680         0.09
GET       0.690         0.12
GET       0.700         0.16
GET       0.710         0.21
GET       0.720         0.24
GET       0.730         0.29
GET       0.740         0.37
GET       0.750         0.45
GET       0.760         0.55
GET       0.770         0.69
GET       0.780         0.88
GET       0.790         0.99
GET       0.800         1.12
GET       0.810         1.31
GET       0.820         1.51
GET       0.830         1.69
GET       0.840         1.94
GET       0.850         2.20
GET       0.860         2.47
GET       0.870         2.73
GET       0.880         3.07
GET       0.890         3.38
GET       0.900         3.69
GET       0.910         4.07
GET       0.920         4.44
GET       0.930         4.81
GET       0.940         5.14
GET       0.950         5.55
GET       0.960         6.06
GET       0.970         6.53
