1         Threads
2         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         306.38          ---          ---      3.65900       318.46
Gets         306.38       304.68         1.70      2.85300       320.12
Waits          0.00          ---          ---      0.00000          ---
Totals       612.75       304.68         1.70      3.25600       638.58


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.04
SET       2.200         0.72
SET       2.300         3.88
SET       2.400        10.72
SET       2.500        20.74
SET       2.600        32.13
SET       2.700        41.80
SET       2.800        50.31
SET       2.900        56.99
SET       3.000        62.35
SET       3.100        66.86
SET       3.200        70.19
SET       3.300        72.80
SET       3.400        75.00
SET       3.500        76.59
SET       3.600        77.95
SET       3.700        79.13
SET       3.800        80.18
SET       3.900        81.03
SET       4.000        81.78
SET       4.100        82.49
SET       4.200        83.16
SET       4.300        83.92
SET       4.400        84.44
SET       4.500        85.02
SET       4.600        85.51
SET       4.700        85.92
SET       4.800        86.28
SET       4.900        86.66
SET       5.000        87.11
SET       5.100        87.45
SET       5.200        87.78
SET       5.300        88.08
SET       5.400        88.44
SET       5.500        88.73
SET       5.600        89.03
SET       5.700        89.30
SET       5.800        89.53
SET       5.900        89.77
SET       6.000        89.90
SET       6.100        90.06
SET       6.200        90.18
SET       6.300        90.30
SET       6.400        90.43
SET       6.500        90.55
SET       6.600        90.69
SET       6.700        90.79
SET       6.800        90.88
SET       6.900        90.98
SET       7.000        91.04
SET       7.100        91.11
SET       7.200        91.21
SET       7.300        91.30
SET       7.400        91.38
SET       7.500        91.47
SET       7.600        91.59
SET       7.700        91.70
SET       7.800        91.81
SET       7.900        92.03
SET       8.000        92.29
SET       8.100        92.55
SET       8.200        92.81
SET       8.300        93.09
SET       8.400        93.40
SET       8.500        93.63
SET       8.600        93.90
SET       8.700        94.16
SET       8.800        94.42
SET       8.900        94.64
SET       9.000        94.89
SET       9.100        95.20
SET       9.200        95.53
SET       9.300        95.77
SET       9.400        96.15
SET       9.500        96.58
SET       9.600        96.95
SET       9.700        97.32
SET       9.800        97.73
SET       9.900        97.97
SET      10.000        98.85
SET      11.000        99.29
SET      12.000        99.55
SET      13.000        99.72
SET      14.000        99.79
SET      15.000        99.84
SET      16.000        99.87
SET      19.000        99.88
SET      20.000        99.89
SET      21.000        99.90
SET      24.000        99.90
SET      25.000        99.91
SET      31.000        99.92
SET      32.000        99.92
SET      33.000        99.93
SET      34.000        99.93
SET      36.000        99.94
SET      40.000        99.95
SET      53.000        99.96
SET      54.000        99.96
SET      55.000        99.97
SET      57.000        99.98
SET      60.000        99.98
SET      75.000        99.99
SET     110.000        99.99
SET     120.000       100.00
---
GET       0.570         0.01
GET       0.600         0.01
GET       0.610         0.02
GET       0.620         0.03
